episode,success,steps,episode_reward,time_sec
1,0,100,-19.600000,0.330
2,0,100,-19.940000,0.272
3,0,100,-19.080000,0.330
4,0,100,-19.675000,0.290
5,0,100,-19.785000,0.266
6,0,100,-19.620000,0.306
7,0,100,-19.985000,0.272
8,0,100,-19.840000,0.291
9,0,100,-20.000000,0.287
10,0,100,-19.970000,0.301
11,1,37,2.830000,0.122
12,0,100,-19.610000,0.311
13,0,100,-19.520000,0.326
14,0,100,-20.000000,0.287
15,0,100,-19.900000,0.330
16,0,100,-20.000000,0.294
17,0,100,-20.000000,0.288
18,0,100,-19.960000,0.289
19,0,100,-20.000000,0.301
20,0,100,-19.970000,0.282
21,0,100,-20.000000,0.277
22,0,100,-19.860000,0.292
23,0,100,-19.990000,0.284
24,0,100,-19.870000,0.287
25,0,100,-19.565000,0.282
26,0,100,-19.870000,0.291
27,1,51,0.000000,0.165
28,0,100,-19.750000,0.308
29,0,100,-20.000000,0.263
30,0,100,-19.950000,0.275
31,0,100,-19.650000,0.296
32,0,100,-20.000000,0.287
33,0,100,-19.700000,0.312
34,0,100,-20.000000,0.285
35,0,100,-20.000000,0.284
36,0,100,-19.710000,0.338
37,0,100,-20.000000,0.274
38,0,100,-19.670000,0.326
39,0,100,-20.000000,0.307
40,0,100,-19.675000,0.292
41,0,100,-19.880000,0.317
42,0,100,-19.995000,0.264
43,0,100,-19.720000,0.272
44,0,100,-20.000000,0.294
45,0,100,-20.000000,0.278
46,1,71,-3.845000,0.209
47,0,100,-19.810000,0.321
48,0,100,-19.970000,0.282
49,0,100,-20.000000,0.276
50,0,100,-19.770000,0.311
51,0,100,-20.000000,0.279
52,0,100,-19.820000,0.272
53,0,100,-20.000000,0.297
54,0,100,-20.000000,0.273
55,0,100,-19.880000,0.295
56,0,100,-20.000000,0.268
57,0,100,-19.810000,0.283
58,0,100,-20.000000,0.299
59,0,100,-20.000000,0.283
60,0,100,-19.800000,0.321
61,0,100,-19.975000,0.284
62,1,47,0.820000,0.145
63,0,100,-19.930000,0.258
64,0,100,-19.915000,0.275
65,0,100,-19.670000,0.317
66,0,100,-19.990000,0.300
67,0,100,-19.825000,0.294
68,0,100,-19.930000,0.282
69,0,100,-19.720000,0.296
70,0,100,-19.910000,0.286
71,0,100,-19.980000,0.281
72,0,100,-19.955000,0.309
73,0,100,-19.920000,0.281
74,0,100,-19.770000,0.274
75,0,100,-20.000000,0.282
76,0,100,-20.000000,0.272
77,0,100,-20.000000,0.297
78,0,100,-20.000000,0.281
79,0,100,-19.915000,0.294
80,0,100,-19.990000,0.291
81,0,100,-20.000000,0.276
82,0,100,-19.170000,0.323
83,0,100,-19.720000,0.291
84,0,100,-19.980000,0.293
85,0,100,-20.000000,0.271
86,0,100,-20.000000,0.278
87,0,100,-19.790000,0.284
88,0,100,-20.000000,0.287
89,0,100,-19.850000,0.277
90,0,100,-20.000000,0.275
91,0,100,-20.000000,0.288
92,0,100,-19.910000,0.281
93,0,100,-20.000000,0.275
94,0,100,-19.830000,0.274
95,0,100,-19.885000,0.286
96,0,100,-19.920000,0.299
97,0,100,-19.810000,0.279
98,0,100,-19.760000,0.292
99,0,100,-20.000000,0.273
100,0,100,-19.990000,0.262
