episode,success,steps,episode_reward,time_sec
1,0,100,-19.830000,0.253
2,0,100,-19.350000,0.258
3,0,100,-19.695000,0.276
4,0,100,-19.665000,0.272
5,0,100,-19.990000,0.253
6,0,100,-20.000000,0.244
7,0,100,-19.630000,0.261
8,0,100,-20.000000,0.239
9,0,100,-19.890000,0.260
10,0,100,-19.500000,0.256
11,0,100,-19.920000,0.247
12,0,100,-20.000000,0.264
13,0,100,-19.490000,0.264
14,0,100,-20.000000,0.265
15,0,100,-20.000000,0.243
16,0,100,-20.000000,0.258
17,1,77,-4.805000,0.216
18,0,100,-20.000000,0.261
19,0,100,-19.555000,0.264
20,0,100,-19.535000,0.272
21,0,100,-19.820000,0.247
22,0,100,-19.725000,0.279
23,1,35,3.230000,0.099
24,0,100,-19.750000,0.249
25,0,100,-19.535000,0.266
26,0,100,-19.760000,0.260
27,0,100,-19.600000,0.263
28,0,100,-19.895000,0.276
29,0,100,-20.000000,0.240
30,0,100,-19.570000,0.270
31,0,100,-19.405000,0.292
32,0,100,-19.760000,0.253
33,0,100,-19.680000,0.262
34,0,100,-19.680000,0.265
35,0,100,-20.000000,0.250
36,0,100,-20.000000,0.271
37,0,100,-19.970000,0.253
38,0,100,-19.860000,0.249
39,0,100,-20.000000,0.241
40,0,100,-19.900000,0.264
41,1,81,-5.440000,0.224
42,0,100,-20.000000,0.246
43,0,100,-20.000000,0.240
44,0,100,-19.970000,0.262
45,0,100,-19.985000,0.261
46,0,100,-20.000000,0.271
47,0,100,-19.860000,0.267
48,0,100,-19.615000,0.261
49,0,100,-19.980000,0.265
50,0,100,-19.780000,0.256
51,0,100,-19.640000,0.291
52,0,100,-19.160000,0.258
53,0,100,-20.000000,0.245
54,0,100,-20.000000,0.242
55,0,100,-19.430000,0.262
56,0,100,-20.000000,0.248
57,0,100,-19.130000,0.277
58,0,100,-19.405000,0.266
59,0,100,-19.970000,0.244
60,0,100,-19.970000,0.271
61,0,100,-19.840000,0.273
62,0,100,-20.000000,0.268
63,0,100,-19.880000,0.261
64,0,100,-20.000000,0.267
65,0,100,-20.000000,0.243
66,0,100,-19.930000,0.256
67,0,100,-19.670000,0.291
68,0,100,-20.000000,0.244
69,0,100,-19.820000,0.260
70,0,100,-19.930000,0.248
71,0,100,-20.000000,0.255
72,0,100,-20.000000,0.250
73,0,100,-20.000000,0.252
74,0,100,-19.980000,0.242
75,0,100,-20.000000,0.242
76,0,100,-20.000000,0.257
77,0,100,-20.000000,0.253
78,0,100,-19.970000,0.249
79,0,100,-19.740000,0.266
80,0,100,-19.590000,0.267
81,0,100,-19.580000,0.273
82,0,100,-19.760000,0.256
83,0,100,-19.980000,0.266
84,0,100,-19.900000,0.255
85,0,100,-20.000000,0.249
86,0,100,-20.000000,0.247
87,0,100,-20.000000,0.240
88,0,100,-19.835000,0.262
89,0,100,-19.420000,0.277
90,0,100,-19.960000,0.265
91,0,100,-19.540000,0.275
92,0,100,-20.000000,0.246
93,0,100,-19.980000,0.262
94,0,100,-19.830000,0.253
95,0,100,-20.000000,0.268
96,0,100,-20.000000,0.241
97,0,100,-19.990000,0.250
98,0,100,-20.000000,0.270
99,0,100,-20.000000,0.252
100,0,100,-20.000000,0.261
