episode,success,steps,episode_reward,time_sec
1,0,100,-19.440000,0.320
2,0,100,-19.940000,0.261
3,1,30,4.395000,0.099
4,0,100,-19.810000,0.284
5,0,100,-19.860000,0.256
6,0,100,-20.000000,0.253
7,0,100,-19.925000,0.267
8,0,100,-19.900000,0.254
9,0,100,-20.000000,0.269
10,0,100,-19.970000,0.275
11,0,100,-19.900000,0.300
12,0,100,-19.720000,0.279
13,0,100,-19.800000,0.268
14,0,100,-20.000000,0.295
15,0,100,-19.700000,0.303
16,0,100,-20.000000,0.282
17,0,100,-20.000000,0.280
18,0,100,-19.850000,0.288
19,0,100,-20.000000,0.284
20,0,100,-20.000000,0.258
21,0,100,-20.000000,0.254
22,0,100,-20.000000,0.266
23,0,100,-20.000000,0.272
24,0,100,-19.775000,0.280
25,0,100,-19.475000,0.295
26,0,100,-19.800000,0.262
27,0,100,-19.690000,0.307
28,0,100,-19.740000,0.298
29,0,100,-19.950000,0.287
30,0,100,-20.000000,0.290
31,0,100,-19.650000,0.292
32,0,100,-20.000000,0.281
33,0,100,-19.600000,0.298
34,0,100,-20.000000,0.275
35,0,100,-20.000000,0.279
36,0,100,-19.770000,0.266
37,0,100,-19.970000,0.256
38,1,40,2.110000,0.126
39,0,100,-20.000000,0.276
40,0,100,-19.950000,0.285
41,0,100,-19.680000,0.319
42,0,100,-19.740000,0.255
43,0,100,-19.990000,0.270
44,0,100,-20.000000,0.283
45,0,100,-20.000000,0.262
46,0,100,-19.820000,0.297
47,0,100,-19.830000,0.301
48,0,100,-20.000000,0.255
49,0,100,-20.000000,0.253
50,0,100,-19.750000,0.311
51,0,100,-20.000000,0.277
52,0,100,-19.950000,0.268
53,0,100,-20.000000,0.277
54,0,100,-20.000000,0.274
55,0,100,-20.000000,0.279
56,0,100,-19.985000,0.263
57,0,100,-19.810000,0.264
58,0,100,-19.640000,0.280
59,0,100,-20.000000,0.283
60,0,100,-19.890000,0.264
61,0,100,-19.890000,0.298
62,0,100,-19.820000,0.269
63,0,100,-19.710000,0.254
64,0,100,-19.755000,0.268
65,0,100,-19.600000,0.322
66,0,100,-19.800000,0.290
67,0,100,-19.915000,0.269
68,0,100,-19.750000,0.298
69,0,100,-19.510000,0.295
70,0,100,-19.920000,0.286
71,0,100,-19.940000,0.265
72,0,100,-19.575000,0.264
73,0,100,-19.770000,0.303
74,0,100,-20.000000,0.250
75,0,100,-20.000000,0.257
76,0,100,-20.000000,0.252
77,0,100,-19.990000,0.259
78,0,100,-20.000000,0.276
79,0,100,-19.985000,0.268
80,0,100,-19.650000,0.277
81,0,100,-20.000000,0.265
82,0,100,-19.180000,0.312
83,0,100,-19.580000,0.275
84,0,100,-20.000000,0.266
85,0,100,-19.990000,0.279
86,0,100,-19.960000,0.268
87,0,100,-20.000000,0.273
88,0,100,-19.500000,0.303
89,0,100,-20.000000,0.267
90,0,100,-19.930000,0.298
91,0,100,-20.000000,0.249
92,0,100,-19.890000,0.272
93,0,100,-19.890000,0.288
94,0,100,-19.745000,0.284
95,0,100,-20.000000,0.277
96,0,100,-19.780000,0.554
97,0,100,-20.000000,1.482
98,0,100,-19.970000,0.438
99,0,100,-19.940000,0.295
100,0,100,-19.770000,0.282
