episode,success,steps,episode_reward,time_sec
1,1,13,7.505000,0.038
2,1,17,6.680000,0.047
3,1,15,7.065000,0.041
4,1,8,8.475000,0.024
5,1,21,5.845000,0.061
6,1,12,7.720000,0.036
7,1,13,7.510000,0.040
8,1,27,4.665000,0.073
9,1,12,7.635000,0.034
10,1,22,5.620000,0.059
11,1,11,7.905000,0.032
12,1,23,5.520000,0.065
13,1,16,6.870000,0.045
14,1,17,6.635000,0.049
15,1,22,5.620000,0.061
16,1,14,7.205000,0.039
17,1,2,9.635000,0.007
18,1,8,8.435000,0.024
19,1,8,8.525000,0.025
20,1,8,8.510000,0.024
21,1,7,8.665000,0.022
22,1,13,7.455000,0.039
23,1,26,4.820000,0.070
24,1,12,7.645000,0.033
25,1,19,6.380000,0.054
26,1,27,4.725000,0.074
27,1,7,8.660000,0.021
28,1,9,8.320000,0.029
29,1,36,2.905000,0.099
30,1,19,6.250000,0.053
31,1,17,6.635000,0.048
32,1,44,1.220000,0.120
33,1,34,3.240000,0.091
34,1,10,8.060000,0.031
35,1,17,6.605000,0.045
36,1,8,8.405000,0.023
37,1,5,9.030000,0.017
38,1,26,4.850000,0.069
39,1,7,8.675000,0.023
40,1,14,7.335000,0.043
41,1,6,8.910000,0.019
42,1,7,8.665000,0.021
43,1,4,9.230000,0.013
44,1,12,7.605000,0.035
45,1,4,9.260000,0.013
46,1,16,6.835000,0.043
47,1,18,6.465000,0.049
48,1,10,8.085000,0.030
49,1,11,7.895000,0.035
50,1,13,7.545000,0.037
51,1,14,7.385000,0.046
52,1,18,6.420000,0.051
53,1,7,8.665000,0.022
54,1,5,9.065000,0.016
55,1,18,6.535000,0.052
56,1,27,4.620000,0.073
57,1,19,6.205000,0.053
58,1,10,8.055000,0.029
59,1,11,7.820000,0.031
60,1,15,7.040000,0.044
61,1,5,9.045000,0.017
62,1,12,7.700000,0.037
63,1,6,8.850000,0.019
64,1,17,6.650000,0.048
65,1,9,8.205000,0.026
66,1,19,6.250000,0.052
67,1,21,5.950000,0.068
68,1,5,9.030000,0.018
69,1,7,8.685000,0.021
70,1,23,5.405000,0.065
71,1,12,7.670000,0.037
72,1,17,6.725000,0.048
73,1,17,6.700000,0.049
74,1,35,3.100000,0.093
75,1,8,8.435000,0.025
76,1,34,3.205000,0.091
77,1,12,7.605000,0.034
78,1,29,4.250000,0.078
79,1,2,9.610000,0.007
80,1,9,8.325000,0.025
81,1,9,8.290000,0.029
82,1,35,3.025000,0.094
83,1,10,8.115000,0.030
84,1,10,8.085000,0.033
85,1,20,6.005000,0.056
86,1,19,6.215000,0.054
87,1,24,5.315000,0.067
88,1,5,9.035000,0.017
89,1,3,9.425000,0.010
90,1,12,7.685000,0.034
91,1,7,8.635000,0.022
92,1,21,5.835000,0.059
93,1,7,8.620000,0.022
94,1,21,5.820000,0.056
95,1,8,8.405000,0.023
96,1,12,7.655000,0.036
97,1,24,5.340000,0.069
98,1,27,4.640000,0.077
99,1,17,6.755000,0.051
100,1,7,8.620000,0.023
