episode,success,steps,episode_reward,time_sec
1,0,100,-19.440000,0.334
2,0,100,-19.970000,0.271
3,1,78,-5.015000,0.253
4,0,100,-20.000000,0.292
5,0,100,-19.900000,0.270
6,0,100,-19.535000,0.313
7,0,100,-19.935000,0.287
8,0,100,-19.895000,0.275
9,0,100,-20.000000,0.274
10,0,100,-19.930000,0.264
11,1,64,-2.460000,0.209
12,0,100,-19.620000,0.289
13,0,100,-19.870000,0.277
14,0,100,-20.000000,0.280
15,0,100,-19.860000,0.319
16,0,100,-20.000000,0.295
17,0,100,-20.000000,0.281
18,0,100,-19.670000,0.285
19,0,100,-19.950000,0.292
20,0,100,-19.430000,0.279
21,0,100,-20.000000,0.270
22,0,100,-19.805000,0.292
23,0,100,-19.990000,0.280
24,1,65,-2.850000,0.192
25,0,100,-19.470000,0.273
26,1,62,-2.260000,0.170
27,0,100,-19.845000,0.297
28,0,100,-19.950000,0.263
29,0,100,-19.810000,0.300
30,0,100,-19.990000,0.268
31,0,100,-19.880000,0.285
32,0,100,-20.000000,0.278
33,0,100,-19.600000,0.311
34,0,100,-20.000000,0.282
35,0,100,-20.000000,0.287
36,0,100,-19.960000,0.277
37,0,100,-20.000000,0.263
38,0,100,-19.780000,0.297
39,0,100,-20.000000,0.295
40,0,100,-19.860000,0.288
41,0,100,-19.860000,0.318
42,0,100,-19.965000,0.275
43,0,100,-19.990000,0.261
44,0,100,-20.000000,0.284
45,0,100,-20.000000,0.277
46,0,100,-19.750000,0.300
47,0,100,-19.930000,0.313
48,0,100,-20.000000,0.272
49,0,100,-20.000000,0.288
50,0,100,-19.890000,0.300
51,0,100,-20.000000,0.292
52,0,100,-19.830000,0.271
53,0,100,-20.000000,0.281
54,0,100,-20.000000,0.265
55,0,100,-20.000000,0.272
56,0,100,-20.000000,0.280
57,0,100,-19.815000,0.282
58,0,100,-19.910000,0.291
59,0,100,-20.000000,0.273
60,0,100,-19.860000,0.278
61,0,100,-20.000000,0.279
62,0,100,-19.800000,0.278
63,0,100,-19.610000,0.277
64,0,100,-19.855000,0.257
65,0,100,-19.780000,0.312
66,0,100,-19.945000,0.285
67,0,100,-19.965000,0.293
68,0,100,-19.810000,0.305
69,1,5,9.075000,0.017
70,0,100,-19.820000,0.301
71,0,100,-20.000000,0.285
72,0,100,-19.875000,0.308
73,0,100,-19.740000,0.268
74,0,100,-20.000000,0.266
75,0,100,-19.940000,0.266
76,0,100,-19.840000,0.278
77,0,100,-20.000000,0.296
78,0,100,-19.920000,0.276
79,0,100,-19.595000,0.281
80,0,100,-19.610000,0.318
81,0,100,-19.940000,0.295
82,0,100,-19.355000,0.311
83,0,100,-19.210000,0.317
84,0,100,-20.000000,0.256
85,0,100,-19.890000,0.291
86,0,100,-20.000000,0.262
87,0,100,-19.790000,0.271
88,0,100,-20.000000,0.273
89,0,100,-19.800000,0.268
90,0,100,-20.000000,0.270
91,0,100,-19.840000,0.283
92,0,100,-19.910000,0.273
93,0,100,-20.000000,0.284
94,0,100,-19.950000,0.258
95,0,100,-20.000000,0.265
96,0,100,-19.890000,0.309
97,0,100,-19.740000,0.288
98,0,100,-19.890000,0.285
99,0,100,-20.000000,0.289
100,0,100,-19.830000,0.283
