episode,success,steps,episode_reward,time_sec
1,0,100,-19.815000,0.301
2,0,100,-19.985000,0.284
3,0,100,-19.575000,0.274
4,0,100,-19.810000,0.278
5,0,100,-19.970000,0.269
6,0,100,-19.660000,0.327
7,0,100,-19.795000,0.277
8,0,100,-19.980000,0.271
9,0,100,-19.970000,0.278
10,0,100,-19.790000,0.266
11,0,100,-19.870000,0.263
12,0,100,-19.900000,0.259
13,0,100,-19.805000,0.287
14,0,100,-19.980000,0.299
15,0,100,-19.985000,0.259
16,0,100,-20.000000,0.270
17,0,100,-19.790000,0.298
18,0,100,-20.000000,0.272
19,0,100,-19.920000,0.269
20,0,100,-19.710000,0.280
21,0,100,-19.960000,0.276
22,0,100,-19.620000,0.279
23,0,100,-19.940000,0.285
24,0,100,-19.930000,0.260
25,0,100,-19.790000,0.279
26,0,100,-20.000000,0.258
27,0,100,-19.610000,0.271
28,0,100,-19.990000,0.318
29,0,100,-19.860000,0.286
30,0,100,-19.985000,0.256
31,0,100,-20.000000,0.282
32,0,100,-19.780000,0.269
33,0,100,-19.890000,0.272
34,0,100,-19.950000,0.267
35,0,100,-20.000000,0.274
36,0,100,-19.775000,0.295
37,0,100,-19.685000,0.296
38,0,100,-19.650000,0.267
39,0,100,-19.805000,0.280
40,0,100,-19.905000,0.272
41,0,100,-19.850000,0.272
42,0,100,-19.815000,0.266
43,0,100,-19.940000,0.267
44,0,100,-19.920000,0.264
45,0,100,-19.885000,0.286
46,0,100,-19.920000,0.274
47,0,100,-19.910000,0.269
48,0,100,-19.940000,0.268
49,0,100,-19.915000,0.274
50,0,100,-19.870000,0.260
51,0,100,-19.765000,0.299
52,0,100,-19.655000,0.266
53,1,49,0.435000,0.157
54,0,100,-19.615000,0.287
55,0,100,-19.770000,0.263
56,0,100,-19.950000,0.261
57,0,100,-19.985000,0.268
58,0,100,-19.910000,0.262
59,0,100,-19.945000,0.289
60,0,100,-20.000000,0.258
61,0,100,-19.680000,0.273
62,0,100,-19.680000,0.274
63,1,75,-4.640000,0.232
64,0,100,-19.760000,0.277
65,0,100,-19.840000,0.266
66,0,100,-19.880000,0.262
67,0,100,-19.920000,0.306
68,1,9,8.240000,0.031
69,0,100,-19.895000,0.283
70,0,100,-19.900000,0.265
71,0,100,-20.000000,0.283
72,0,100,-19.640000,0.303
73,0,100,-19.910000,0.266
74,0,100,-19.830000,0.277
75,0,100,-19.940000,0.269
76,0,100,-19.980000,0.258
77,0,100,-19.885000,0.279
78,0,100,-19.795000,0.276
79,0,100,-19.765000,0.316
80,0,100,-19.785000,0.304
81,0,100,-19.800000,0.281
82,0,100,-19.675000,0.309
83,0,100,-19.925000,0.271
84,0,100,-19.555000,0.279
85,0,100,-19.970000,0.260
86,0,100,-19.815000,0.284
87,0,100,-19.920000,0.300
88,1,67,-3.235000,0.194
89,0,100,-19.730000,0.315
90,0,100,-19.840000,0.274
91,0,100,-19.685000,0.270
92,0,100,-19.935000,0.266
93,0,100,-20.000000,0.276
94,0,100,-19.920000,0.283
95,0,100,-19.910000,0.284
96,0,100,-19.895000,0.276
97,0,100,-19.880000,0.271
98,0,100,-19.775000,0.288
99,0,100,-19.940000,0.269
100,0,100,-19.815000,0.300
