episode,success,steps,episode_reward,time_sec
1,0,100,-19.970000,0.280
2,0,100,-20.000000,0.322
3,0,100,-19.990000,1.047
4,0,100,-19.990000,0.579
5,0,100,-20.000000,0.278
6,0,100,-20.000000,0.268
7,0,100,-19.985000,0.310
8,0,100,-19.970000,0.276
9,0,100,-18.190000,0.282
10,0,100,-19.860000,0.316
11,0,100,-20.000000,0.276
12,0,100,-20.000000,0.267
13,0,100,-20.000000,0.272
14,0,100,-19.980000,0.303
15,0,100,-20.000000,0.279
16,0,100,-20.000000,0.290
17,0,100,-20.000000,0.291
18,0,100,-19.970000,0.321
19,0,100,-19.900000,0.315
20,1,47,1.075000,0.158
21,0,100,-19.990000,0.296
22,0,100,-19.940000,0.277
23,0,100,-19.690000,0.315
24,0,100,-20.000000,0.276
25,0,100,-20.000000,0.281
26,0,100,-19.990000,0.277
27,0,100,-19.990000,0.273
28,0,100,-19.970000,0.317
29,0,100,-19.990000,0.280
30,0,100,-19.990000,0.311
31,0,100,-20.000000,0.287
32,0,100,-19.990000,0.300
33,0,100,-20.000000,0.273
34,0,100,-19.330000,0.313
35,1,26,4.985000,0.075
36,0,100,-20.000000,0.279
37,0,100,-18.850000,0.301
38,0,100,-20.000000,0.281
39,1,5,9.020000,0.018
40,0,100,-20.000000,0.273
41,0,100,-19.990000,0.323
42,0,100,-19.995000,0.275
43,0,100,-20.000000,0.281
44,1,28,4.595000,0.083
45,0,100,-19.970000,0.317
46,0,100,-20.000000,0.276
47,0,100,-19.970000,0.279
48,0,100,-19.940000,0.323
49,1,38,2.815000,0.115
50,0,100,-19.950000,0.281
51,0,100,-19.990000,0.299
52,0,100,-20.000000,0.281
53,0,100,-20.000000,0.275
54,0,100,-20.000000,0.305
55,0,100,-20.000000,0.279
56,0,100,-20.000000,0.284
57,0,100,-20.000000,0.314
58,0,100,-19.970000,0.306
59,0,100,-20.000000,0.292
60,0,100,-20.000000,0.275
61,0,100,-19.980000,0.315
62,0,100,-20.000000,0.274
63,0,100,-20.000000,0.299
64,0,100,-18.875000,0.321
65,0,100,-19.990000,0.319
66,0,100,-20.000000,0.272
67,0,100,-19.955000,0.273
68,0,100,-19.960000,0.326
69,0,100,-19.990000,0.292
70,0,100,-19.990000,0.275
71,0,100,-19.980000,0.317
72,0,100,-19.985000,0.277
73,0,100,-19.990000,0.278
74,0,100,-20.000000,0.278
75,0,100,-20.000000,0.302
76,0,100,-19.540000,0.317
77,0,100,-20.000000,0.316
78,0,100,-20.000000,0.287
79,0,100,-19.945000,0.317
80,0,100,-20.000000,0.278
81,0,100,-19.990000,0.304
82,0,100,-19.990000,0.281
83,0,100,-20.000000,0.280
84,0,100,-19.385000,0.323
85,0,100,-20.000000,0.274
86,0,100,-19.540000,0.343
87,0,100,-19.960000,0.287
88,0,100,-19.980000,0.315
89,0,100,-20.000000,0.323
90,0,100,-20.000000,0.281
91,0,100,-20.000000,0.280
92,0,100,-19.980000,0.277
93,0,100,-20.000000,0.309
94,0,100,-20.000000,0.292
95,1,61,-1.625000,0.197
96,0,100,-20.000000,0.315
97,0,100,-20.000000,0.310
98,0,100,-19.940000,0.339
99,0,100,-20.000000,0.282
100,1,22,5.815000,0.070
