episode,success,steps,episode_reward,time_sec
1,1,53,-5.316667,0.231
2,0,100,-30.000000,0.430
3,0,100,-29.870000,0.423
4,0,100,-30.000000,0.416
5,0,100,-29.850000,0.449
6,0,100,-29.136667,0.417
7,0,100,-29.980000,0.428
8,0,100,-29.910000,0.381
9,0,100,-29.693333,0.410
10,0,100,-29.680000,0.420
11,0,100,-30.000000,0.400
12,0,100,-29.880000,0.420
13,0,100,-29.970000,0.433
14,0,100,-29.890000,0.519
15,0,100,-29.640000,0.461
16,0,100,-29.793333,0.398
17,0,100,-29.360000,0.413
18,1,42,-2.190000,0.191
19,0,100,-30.000000,0.399
20,0,100,-29.900000,0.426
21,0,100,-29.770000,0.393
22,0,100,-30.000000,0.418
23,0,100,-30.000000,0.406
24,0,100,-29.780000,0.480
25,0,100,-29.780000,0.438
26,0,100,-29.676667,0.417
27,0,100,-29.880000,0.397
28,0,100,-29.770000,0.404
29,0,100,-30.000000,0.382
30,0,100,-29.330000,0.410
31,0,100,-29.673333,0.423
32,0,100,-29.910000,0.412
33,0,100,-29.660000,0.412
34,0,100,-29.910000,0.471
35,1,3,9.140000,0.014
36,0,100,-30.000000,0.430
37,0,100,-29.196667,0.409
38,0,100,-29.980000,0.414
39,0,100,-30.000000,0.474
40,0,100,-29.910000,0.421
41,0,100,-29.790000,0.414
42,0,100,-29.930000,0.438
43,0,100,-29.990000,0.441
44,0,100,-29.950000,0.426
45,0,100,-29.483333,0.429
46,0,100,-29.970000,0.408
47,0,100,-29.700000,0.406
48,0,100,-29.980000,0.423
49,0,100,-29.373333,0.461
50,0,100,-29.740000,0.419
51,0,100,-29.940000,0.399
52,0,100,-29.760000,0.444
53,0,100,-29.730000,0.397
54,0,100,-29.950000,0.398
55,0,100,-29.473333,0.474
56,0,100,-30.000000,0.423
57,0,100,-29.960000,0.450
58,0,100,-30.000000,0.418
59,0,100,-29.900000,0.426
60,0,100,-29.930000,0.393
61,0,100,-29.780000,0.414
62,0,100,-29.970000,0.413
63,0,100,-29.770000,0.452
64,0,100,-29.686667,0.401
65,0,100,-29.476667,0.421
66,0,100,-29.283333,0.447
67,0,100,-29.820000,0.410
68,0,100,-30.000000,0.447
69,0,100,-29.516667,0.417
70,0,100,-30.000000,0.407
71,0,100,-29.760000,0.385
72,0,100,-29.920000,0.376
73,0,100,-30.000000,0.442
74,0,100,-29.780000,0.405
75,0,100,-29.910000,0.396
76,0,100,-29.750000,0.395
77,0,100,-29.820000,0.404
78,0,100,-29.870000,0.445
79,0,100,-29.620000,0.427
80,0,100,-29.960000,0.399
81,0,100,-29.910000,0.460
82,0,100,-29.636667,0.398
83,0,100,-29.736667,0.456
84,0,100,-29.760000,0.423
85,1,66,-9.453333,0.264
86,0,100,-29.993333,0.414
87,0,100,-29.670000,0.835
88,0,100,-29.600000,0.469
89,0,100,-29.970000,0.463
90,0,100,-29.453333,0.403
91,0,100,-29.930000,0.405
92,0,100,-29.920000,0.389
93,1,27,2.140000,0.140
94,0,100,-29.970000,0.405
95,0,100,-29.790000,0.451
96,0,100,-30.000000,0.487
97,0,100,-30.000000,0.444
98,0,100,-29.820000,0.408
99,0,100,-29.750000,0.463
100,0,100,-30.000000,0.444
