episode,success,steps,episode_reward,time_sec
1,1,11,11.830000,0.049
2,1,3,9.146667,0.014
3,1,16,5.280000,0.072
4,1,7,8.040000,0.028
5,1,8,7.690000,0.033
6,1,10,7.080000,0.044
7,1,21,8.810000,0.097
8,1,4,8.843333,0.019
9,1,15,5.590000,0.063
10,0,100,-30.000000,0.472
11,0,100,-29.910000,0.478
12,0,100,-29.833333,0.385
13,1,14,5.976667,0.062
14,1,10,12.110000,0.046
15,1,8,7.683333,0.035
16,1,7,7.946667,0.038
17,1,5,8.576667,0.022
18,0,100,-30.000000,0.403
19,0,100,-29.620000,0.451
20,1,30,6.170000,0.133
21,1,46,-3.076667,0.193
22,1,18,4.896667,0.075
23,1,9,7.373333,0.039
24,0,100,-30.000000,0.426
25,0,100,-29.920000,0.412
26,1,6,8.253333,0.029
27,1,24,3.230000,0.104
28,0,100,-29.283333,0.389
29,0,100,-29.680000,0.399
30,1,16,5.390000,0.071
31,0,100,-28.330000,0.382
32,1,2,9.436667,0.010
33,0,100,-30.000000,0.524
34,0,100,-29.060000,0.389
35,0,100,-29.650000,0.406
36,1,60,-7.923333,0.256
37,1,64,-3.210000,0.261
38,0,100,-30.000000,0.420
39,1,72,-10.920000,0.359
40,0,100,-29.086667,0.395
41,1,8,7.663333,0.042
42,1,11,6.796667,0.047
43,0,100,-29.000000,0.391
44,0,100,-29.210000,0.467
45,1,23,3.546667,0.100
46,1,19,4.480000,0.096
47,1,30,1.113333,0.134
48,0,100,-29.083333,0.394
49,0,100,-29.283333,0.391
50,1,8,7.823333,0.040
51,1,17,5.040000,0.070
52,1,5,8.543333,0.025
53,1,37,-0.783333,0.145
54,0,100,-30.000000,0.380
55,1,17,4.980000,0.075
56,1,17,5.120000,0.075
57,0,100,-29.706667,0.388
58,0,100,-29.820000,0.384
59,1,35,-0.023333,0.149
60,1,5,8.550000,0.023
61,1,31,1.020000,0.121
62,1,17,4.990000,0.073
63,1,54,-5.900000,0.229
64,1,3,9.140000,0.017
65,0,100,-30.000000,0.398
66,1,6,8.283333,0.026
67,0,100,-29.043333,0.404
68,1,4,8.880000,0.022
69,0,100,-30.000000,0.406
70,0,100,-30.000000,0.435
71,1,10,7.120000,0.044
72,0,100,-29.020000,0.392
73,0,100,-29.940000,0.403
74,0,100,-29.000000,0.391
75,0,100,-30.000000,0.413
76,0,100,-29.600000,0.390
77,1,29,1.820000,0.126
78,1,21,3.966667,0.090
79,1,5,8.573333,0.023
80,1,10,7.120000,0.051
81,0,100,-29.950000,0.468
82,1,13,6.170000,0.056
83,1,4,8.840000,0.018
84,1,54,-1.010000,0.243
85,1,13,6.160000,0.062
86,1,7,7.966667,0.031
87,1,25,7.560000,0.101
88,1,3,9.140000,0.014
89,1,14,5.960000,0.069
90,0,100,-29.000000,0.425
91,1,8,7.680000,0.036
92,1,5,8.580000,0.023
93,1,95,-12.970000,0.392
94,0,100,-28.513333,0.395
95,1,7,7.960000,0.031
96,0,100,-29.050000,0.394
97,1,22,3.800000,0.091
98,1,6,13.260000,0.031
99,1,4,8.856667,0.020
100,0,100,-30.000000,0.404
