episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.265
2,0,100,-19.720000,0.267
3,0,100,-20.000000,0.252
4,0,100,-19.800000,0.259
5,0,100,-20.000000,0.276
6,0,100,-19.960000,0.260
7,0,100,-19.520000,0.259
8,0,100,-19.900000,0.284
9,0,100,-19.930000,0.244
10,0,100,-20.000000,0.257
11,0,100,-19.730000,0.254
12,0,100,-20.000000,0.263
13,0,100,-19.860000,0.277
14,0,100,-20.000000,0.263
15,0,100,-19.675000,0.264
16,0,100,-19.655000,0.281
17,0,100,-19.980000,0.286
18,0,100,-19.500000,0.273
19,1,68,-2.930000,0.209
20,0,100,-19.150000,0.274
21,0,100,-19.495000,0.271
22,0,100,-19.950000,0.298
23,0,100,-19.660000,0.286
24,0,100,-20.000000,0.299
25,0,100,-19.490000,0.284
26,0,100,-20.000000,0.283
27,0,100,-18.600000,0.286
28,0,100,-19.805000,0.341
29,0,100,-19.930000,0.271
30,0,100,-20.000000,0.341
31,0,100,-19.330000,0.354
32,0,100,-19.960000,0.292
33,0,100,-19.960000,0.280
34,0,100,-19.270000,0.309
35,0,100,-19.690000,0.264
36,0,100,-19.690000,0.292
37,0,100,-19.940000,0.324
38,0,100,-19.360000,0.288
39,0,100,-19.280000,0.383
40,0,100,-19.330000,0.332
41,1,16,7.020000,0.057
42,0,100,-20.000000,0.320
43,0,100,-19.770000,0.346
44,0,100,-19.735000,0.303
45,0,100,-19.985000,0.300
46,0,100,-20.000000,0.306
47,0,100,-19.930000,0.311
48,1,78,-4.965000,0.226
49,0,100,-19.730000,0.313
50,1,94,-7.885000,0.249
51,1,54,-0.305000,0.150
52,0,100,-18.500000,0.259
53,0,100,-19.610000,0.280
54,0,100,-19.800000,0.311
55,0,100,-19.355000,0.267
56,0,100,-19.990000,0.266
57,0,100,-19.530000,0.246
58,0,100,-19.115000,0.286
59,0,100,-20.000000,0.311
60,0,100,-19.490000,0.279
61,0,100,-18.765000,0.303
62,0,100,-19.245000,0.322
63,0,100,-19.870000,0.302
64,0,100,-19.520000,0.260
65,0,100,-19.985000,0.250
66,0,100,-19.880000,0.264
67,0,100,-19.970000,0.295
68,0,100,-19.950000,0.331
69,0,100,-20.000000,0.293
70,0,100,-20.000000,0.249
71,0,100,-19.300000,0.335
72,0,100,-19.300000,0.275
73,0,100,-19.870000,0.290
74,0,100,-19.790000,0.316
75,0,100,-19.710000,0.312
76,0,100,-20.000000,0.253
77,0,100,-20.000000,0.275
78,0,100,-19.750000,0.309
79,0,100,-19.110000,0.321
80,0,100,-19.335000,0.264
81,0,100,-19.760000,0.296
82,0,100,-19.240000,0.319
83,0,100,-19.790000,0.290
84,0,100,-19.810000,0.320
85,0,100,-19.340000,0.277
86,0,100,-20.000000,0.331
87,1,36,2.925000,0.109
88,0,100,-19.785000,0.331
89,0,100,-19.670000,0.285
90,0,100,-20.000000,1.298
91,1,12,7.670000,0.078
92,0,100,-19.890000,0.326
93,0,100,-19.540000,0.310
94,0,100,-19.910000,0.305
95,0,100,-20.000000,0.287
96,0,100,-19.630000,0.274
97,0,100,-19.800000,0.287
98,0,100,-20.000000,0.283
99,0,100,-19.665000,0.344
100,0,100,-19.165000,0.310
