episode,success,steps,episode_reward,time_sec
1,0,100,-19.270000,0.280
2,0,100,-20.000000,0.291
3,0,100,-20.000000,0.267
4,0,100,-19.670000,0.252
5,0,100,-20.000000,0.241
6,0,100,-20.000000,0.253
7,0,100,-20.000000,0.255
8,0,100,-20.000000,0.245
9,0,100,-20.000000,0.244
10,0,100,-20.000000,0.275
11,0,100,-19.705000,0.293
12,0,100,-19.970000,0.279
13,0,100,-19.930000,0.266
14,0,100,-20.000000,0.250
15,0,100,-20.000000,0.271
16,0,100,-19.750000,0.262
17,0,100,-18.860000,0.293
18,1,20,6.040000,0.059
19,0,100,-19.550000,0.250
20,0,100,-19.890000,0.259
21,0,100,-19.845000,0.248
22,0,100,-20.000000,0.257
23,0,100,-19.860000,0.255
24,0,100,-20.000000,0.266
25,0,100,-20.000000,0.268
26,0,100,-20.000000,0.270
27,0,100,-19.940000,0.248
28,0,100,-19.660000,0.271
29,0,100,-20.000000,0.259
30,0,100,-20.000000,0.245
31,0,100,-20.000000,0.274
32,0,100,-20.000000,0.273
33,0,100,-20.000000,0.273
34,0,100,-20.000000,0.284
35,0,100,-19.920000,0.262
36,0,100,-19.965000,0.285
37,1,12,7.880000,0.039
38,0,100,-20.000000,0.262
39,0,100,-19.400000,0.301
40,0,100,-19.960000,0.287
41,0,100,-20.000000,0.257
42,0,100,-20.000000,0.271
43,0,100,-19.680000,0.278
44,0,100,-19.950000,0.254
45,0,100,-19.565000,0.316
46,0,100,-19.870000,0.265
47,0,100,-19.230000,0.283
48,0,100,-20.000000,0.254
49,0,100,-19.650000,0.291
50,0,100,-19.695000,0.299
51,0,100,-19.755000,0.274
52,0,100,-19.820000,0.263
53,0,100,-19.700000,0.321
54,0,100,-20.000000,0.286
55,0,100,-20.000000,0.268
56,0,100,-20.000000,0.265
57,0,100,-19.855000,0.267
58,0,100,-19.910000,0.267
59,0,100,-19.730000,0.296
60,0,100,-19.920000,0.267
61,0,100,-19.940000,0.257
62,0,100,-19.720000,0.265
63,0,100,-20.000000,0.279
64,0,100,-19.910000,0.253
65,0,100,-19.730000,0.308
66,0,100,-19.590000,0.263
67,1,35,3.225000,0.110
68,0,100,-19.680000,0.308
69,0,100,-19.860000,0.269
70,0,100,-20.000000,0.260
71,0,100,-20.000000,0.250
72,0,100,-19.775000,0.316
73,0,100,-19.875000,0.256
74,0,100,-19.920000,0.272
75,0,100,-19.980000,0.262
76,0,100,-20.000000,0.270
77,0,100,-19.720000,0.295
78,0,100,-20.000000,0.267
79,0,100,-19.940000,0.295
80,0,100,-20.000000,0.268
81,0,100,-19.790000,0.279
82,0,100,-20.000000,0.265
83,0,100,-19.960000,0.262
84,0,100,-19.980000,0.309
85,0,100,-20.000000,0.271
86,0,100,-20.000000,0.260
87,0,100,-19.860000,0.261
88,0,100,-20.000000,0.275
89,0,100,-19.790000,0.306
90,0,100,-20.000000,0.274
91,0,100,-19.930000,0.284
92,1,16,6.925000,0.051
93,0,100,-19.970000,0.293
94,0,100,-19.990000,0.253
95,0,100,-19.310000,0.266
96,0,100,-19.930000,0.251
97,0,100,-20.000000,0.277
98,0,100,-19.960000,0.255
99,0,100,-19.950000,0.270
100,0,100,-20.000000,0.253
