episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.269
2,1,50,0.055000,0.132
3,1,20,6.045000,0.052
4,1,24,5.310000,0.065
5,1,46,0.820000,0.123
6,1,44,1.230000,0.115
7,1,23,5.510000,0.064
8,1,48,0.435000,0.127
9,1,29,4.230000,0.078
10,1,34,3.250000,0.089
11,1,25,5.040000,0.069
12,1,85,-6.970000,0.227
13,1,55,-0.970000,0.142
14,0,100,-19.120000,0.254
15,1,61,-2.180000,0.158
16,0,100,-20.000000,0.266
17,1,66,-3.180000,0.173
18,0,100,-19.680000,0.256
19,1,25,5.195000,0.068
20,1,19,6.405000,0.052
21,0,100,-19.980000,0.259
22,1,56,-1.170000,0.147
23,1,25,5.030000,0.069
24,1,26,4.975000,0.069
25,1,23,5.500000,0.061
26,1,53,-0.580000,0.136
27,1,19,6.375000,0.052
28,1,9,8.250000,0.027
29,1,42,1.620000,0.112
30,1,38,2.440000,0.099
31,1,49,0.245000,0.128
32,1,51,-0.160000,0.137
33,0,100,-20.000000,0.264
34,1,7,8.645000,0.023
35,0,100,-20.000000,0.263
36,1,5,9.065000,0.017
37,1,28,4.445000,0.082
38,0,100,-19.850000,0.262
39,0,100,-19.960000,0.261
40,0,100,-19.985000,0.265
41,1,13,7.545000,0.037
42,0,100,-19.230000,0.260
43,1,36,2.830000,0.094
44,1,73,-4.580000,0.189
45,1,27,4.650000,0.079
46,1,35,3.070000,0.095
47,0,100,-19.025000,0.264
48,1,18,6.500000,0.052
49,1,21,5.820000,0.054
50,0,100,-19.830000,0.261
51,1,72,-4.365000,0.190
52,1,35,3.045000,0.094
53,1,44,1.220000,0.118
54,0,100,-20.000000,0.261
55,1,27,4.675000,0.074
56,0,100,-20.000000,0.264
57,1,57,-1.345000,0.147
58,1,28,4.445000,0.073
59,0,100,-19.165000,0.261
60,1,43,1.430000,0.118
61,1,9,8.220000,0.027
62,1,66,-3.100000,0.175
63,1,18,6.440000,0.050
64,1,28,4.500000,0.074
65,0,100,-19.140000,0.259
66,1,48,0.420000,0.128
67,1,41,1.830000,0.111
68,1,24,5.245000,0.073
69,1,14,7.310000,0.040
70,0,100,-19.685000,0.255
71,1,84,-6.770000,0.219
72,0,100,-20.000000,0.264
73,0,100,-19.220000,0.262
74,0,100,-20.000000,0.264
75,0,100,-20.000000,0.272
76,0,100,-20.000000,0.267
77,0,100,-19.205000,0.259
78,0,100,-19.940000,0.259
79,0,100,-19.060000,0.261
80,1,21,5.900000,0.059
81,0,100,-19.980000,0.260
82,1,93,-8.325000,0.245
83,1,26,4.820000,0.069
84,0,100,-20.000000,0.264
85,0,100,-20.000000,0.261
86,0,100,-20.000000,0.768
87,1,52,-0.380000,0.153
88,1,52,-0.380000,0.143
89,1,20,6.065000,0.056
90,1,28,4.575000,0.073
91,0,100,-19.510000,0.257
92,1,54,-0.780000,0.142
93,1,38,2.420000,0.101
94,1,81,-6.180000,0.213
95,1,20,6.125000,0.053
96,0,100,-19.995000,0.262
97,0,100,-20.000000,0.264
98,1,29,4.335000,0.076
99,1,40,2.030000,0.104
100,1,71,-4.180000,0.188
