episode,success,steps,episode_reward,time_sec
1,0,100,-19.650000,0.264
2,0,100,-19.900000,0.256
3,0,100,-19.890000,0.277
4,0,100,-19.600000,0.295
5,0,100,-20.000000,0.271
6,0,100,-19.960000,0.260
7,0,100,-19.760000,0.267
8,0,100,-19.935000,0.268
9,0,100,-19.960000,0.255
10,0,100,-20.000000,0.249
11,0,100,-19.425000,0.269
12,0,100,-19.980000,0.251
13,0,100,-19.740000,0.292
14,0,100,-19.930000,0.282
15,0,100,-20.000000,0.250
16,0,100,-19.990000,0.288
17,0,100,-19.550000,0.304
18,0,100,-20.000000,0.264
19,0,100,-19.925000,0.254
20,0,100,-19.470000,0.281
21,0,100,-19.750000,0.263
22,0,100,-19.980000,0.270
23,0,100,-19.980000,0.276
24,0,100,-19.830000,0.262
25,0,100,-19.880000,0.269
26,0,100,-19.730000,0.262
27,0,100,-19.690000,0.273
28,0,100,-19.805000,0.306
29,0,100,-19.790000,0.273
30,0,100,-19.620000,0.275
31,0,100,-20.000000,0.288
32,0,100,-19.800000,0.285
33,0,100,-19.890000,0.267
34,0,100,-19.860000,0.274
35,0,100,-20.000000,0.276
36,0,100,-20.000000,0.287
37,0,100,-19.685000,0.300
38,1,46,0.855000,0.125
39,0,100,-19.790000,0.278
40,0,100,-19.970000,0.281
41,0,100,-19.575000,0.293
42,0,100,-19.610000,0.294
43,0,100,-19.770000,0.290
44,0,100,-19.960000,0.264
45,0,100,-19.735000,0.276
46,0,100,-20.000000,0.270
47,0,100,-19.960000,0.278
48,0,100,-19.570000,0.279
49,0,100,-19.780000,0.278
50,0,100,-19.610000,0.265
51,0,100,-19.940000,0.260
52,0,100,-19.870000,0.268
53,0,100,-19.900000,0.265
54,0,100,-19.810000,0.277
55,0,100,-19.695000,0.263
56,0,100,-19.890000,0.256
57,0,100,-19.780000,0.267
58,0,100,-19.910000,0.279
59,0,100,-20.000000,0.283
60,0,100,-20.000000,0.256
61,0,100,-19.780000,0.278
62,0,100,-19.860000,0.273
63,0,100,-19.740000,0.295
64,0,100,-19.950000,0.273
65,0,100,-20.000000,0.243
66,0,100,-19.950000,0.284
67,0,100,-19.950000,0.290
68,0,100,-19.690000,0.298
69,0,100,-19.630000,0.270
70,0,100,-20.000000,0.248
71,0,100,-19.970000,0.310
72,0,100,-20.000000,0.265
73,0,100,-19.890000,0.279
74,0,100,-19.920000,0.247
75,0,100,-19.930000,0.270
76,0,100,-19.920000,0.257
77,0,100,-19.805000,0.266
78,0,100,-19.880000,0.274
79,0,100,-19.700000,0.323
80,0,100,-19.880000,0.256
81,0,100,-19.640000,0.290
82,0,100,-19.740000,0.273
83,0,100,-20.000000,0.282
84,0,100,-19.970000,0.258
85,0,100,-20.000000,0.266
86,0,100,-19.970000,0.275
87,0,100,-20.000000,0.243
88,0,100,-19.605000,0.303
89,0,100,-19.610000,0.302
90,0,100,-19.840000,0.804
91,0,100,-19.840000,0.371
92,0,100,-19.885000,0.263
93,0,100,-20.000000,0.261
94,0,100,-20.000000,0.285
95,0,100,-19.750000,0.284
96,0,100,-19.940000,0.263
97,0,100,-20.000000,0.261
98,0,100,-20.000000,0.270
99,0,100,-19.870000,0.261
100,0,100,-19.990000,0.305
