episode,success,steps,episode_reward,time_sec
1,0,100,-19.355000,0.313
2,0,100,-20.000000,0.277
3,0,100,-19.700000,0.268
4,0,100,-19.790000,0.277
5,0,100,-19.870000,0.264
6,0,100,-19.810000,0.273
7,0,100,-19.880000,0.277
8,0,100,-19.810000,0.270
9,0,100,-19.930000,0.264
10,0,100,-19.910000,0.272
11,0,100,-20.000000,0.279
12,0,100,-19.485000,0.303
13,0,100,-19.450000,0.274
14,0,100,-19.840000,0.273
15,0,100,-19.815000,0.301
16,0,100,-19.770000,0.323
17,0,100,-19.400000,0.302
18,0,100,-19.980000,0.289
19,0,100,-19.185000,0.310
20,0,100,-19.610000,0.270
21,0,100,-19.930000,0.272
22,0,100,-19.315000,0.328
23,0,100,-19.985000,0.281
24,0,100,-19.590000,0.297
25,0,100,-19.070000,0.312
26,0,100,-19.520000,0.280
27,0,100,-19.785000,0.260
28,0,100,-9.345000,0.305
29,0,100,-19.530000,0.281
30,0,100,-19.380000,0.310
31,0,100,-19.990000,0.283
32,0,100,-19.600000,0.262
33,0,100,-19.770000,0.285
34,0,100,-19.605000,0.282
35,0,100,-20.000000,0.291
36,0,100,-19.950000,0.304
37,0,100,-19.680000,0.322
38,0,100,-9.405000,0.311
39,0,100,-19.650000,0.280
40,0,100,-19.605000,0.279
41,0,100,-19.270000,0.288
42,0,100,-19.770000,0.294
43,0,100,-19.800000,0.293
44,0,100,-9.710000,0.283
45,0,100,-19.465000,0.307
46,0,100,-19.860000,0.275
47,0,100,-9.540000,0.302
48,0,100,-19.480000,0.281
49,0,100,-9.670000,0.291
50,0,100,-19.730000,0.274
51,0,100,-19.530000,0.312
52,0,100,-19.405000,0.264
53,0,100,-19.670000,0.335
54,0,100,-19.590000,0.304
55,0,100,-19.945000,0.278
56,0,100,-19.385000,0.291
57,0,100,-19.815000,0.301
58,0,100,-19.800000,0.273
59,0,100,-19.670000,0.300
60,0,100,-9.980000,0.268
61,0,100,-19.780000,0.258
62,0,100,-19.775000,0.288
63,0,100,-19.510000,0.314
64,0,100,-19.585000,0.294
65,0,100,-19.790000,0.259
66,0,100,-19.305000,0.320
67,0,100,-19.835000,0.321
68,0,100,-9.825000,0.277
69,0,100,-19.930000,0.284
70,0,100,-9.675000,0.275
71,0,100,-19.910000,0.322
72,0,100,-19.795000,0.287
73,0,100,-19.840000,0.263
74,0,100,-19.270000,0.300
75,0,100,-19.700000,0.272
76,0,100,-19.910000,0.267
77,0,100,-20.000000,0.270
78,0,100,-19.930000,0.277
79,0,100,-19.650000,0.300
80,0,100,-19.650000,0.284
81,0,100,-19.695000,0.279
82,0,100,-19.645000,0.293
83,0,100,-19.430000,0.279
84,0,100,-19.565000,0.292
85,0,100,-18.995000,0.274
86,0,100,-19.930000,0.262
87,0,100,-19.250000,0.304
88,0,100,-9.125000,0.281
89,0,100,-19.660000,0.325
90,0,100,-20.000000,0.259
91,0,100,-19.740000,0.273
92,0,100,-9.550000,0.303
93,0,100,-19.825000,0.292
94,0,100,-19.480000,0.278
95,0,100,-20.000000,0.289
96,0,100,-19.945000,0.306
97,0,100,-20.000000,0.277
98,0,100,-19.750000,0.298
99,0,100,-19.730000,0.262
100,0,100,-19.870000,0.305
