episode,success,steps,episode_reward,time_sec
1,0,100,-19.590000,0.286
2,0,100,-19.960000,0.252
3,0,100,-19.640000,0.284
4,0,100,-19.870000,0.248
5,0,100,-20.000000,0.243
6,0,100,-19.970000,0.252
7,0,100,-19.765000,0.248
8,0,100,-19.745000,0.288
9,0,100,-20.000000,0.247
10,0,100,-19.470000,0.309
11,0,100,-19.670000,0.299
12,0,100,-19.950000,0.257
13,0,100,-19.870000,0.835
14,0,100,-19.805000,0.326
15,0,100,-19.960000,0.260
16,0,100,-20.000000,0.273
17,0,100,-19.900000,0.271
18,0,100,-20.000000,0.249
19,0,100,-19.870000,0.263
20,0,100,-19.655000,0.293
21,0,100,-20.000000,0.250
22,0,100,-19.490000,0.265
23,0,100,-19.700000,0.252
24,0,100,-20.000000,0.278
25,0,100,-20.000000,0.271
26,0,100,-19.850000,0.255
27,0,100,-19.740000,0.277
28,0,100,-19.540000,0.287
29,0,100,-19.710000,0.300
30,0,100,-19.670000,0.252
31,0,100,-19.730000,0.270
32,0,100,-20.000000,0.247
33,0,100,-19.980000,0.269
34,0,100,-19.950000,0.251
35,0,100,-19.930000,0.256
36,0,100,-19.950000,0.253
37,0,100,-19.920000,0.245
38,0,100,-19.700000,0.286
39,0,100,-19.710000,0.288
40,0,100,-20.000000,0.254
41,0,100,-19.710000,0.296
42,0,100,-19.765000,0.260
43,0,100,-19.660000,0.266
44,0,100,-19.960000,0.263
45,0,100,-20.000000,0.266
46,0,100,-19.870000,0.269
47,0,100,-19.680000,0.288
48,0,100,-20.000000,0.296
49,0,100,-20.000000,0.255
50,0,100,-19.500000,0.294
51,0,100,-19.820000,0.261
52,0,100,-19.790000,0.258
53,0,100,-19.760000,0.268
54,0,100,-19.920000,0.257
55,0,100,-19.890000,0.270
56,0,100,-20.000000,0.249
57,0,100,-19.810000,0.258
58,0,100,-19.920000,0.258
59,0,100,-20.000000,0.271
60,0,100,-19.960000,0.262
61,0,100,-19.620000,0.257
62,0,100,-19.850000,0.261
63,0,100,-19.750000,0.265
64,0,100,-19.955000,0.258
65,1,9,8.290000,0.030
66,0,100,-20.000000,0.251
67,0,100,-19.765000,0.267
68,0,100,-9.490000,0.302
69,0,100,-19.730000,0.281
70,1,90,-7.815000,0.244
71,0,100,-19.960000,0.263
72,0,100,-19.730000,0.257
73,0,100,-19.810000,0.274
74,0,100,-20.000000,0.263
75,0,100,-19.840000,0.270
76,0,100,-19.850000,0.249
77,0,100,-20.000000,0.252
78,0,100,-19.605000,0.264
79,0,100,-19.755000,0.282
80,1,40,2.125000,0.119
81,0,100,-19.980000,0.251
82,0,100,-19.680000,0.269
83,0,100,-19.870000,0.259
84,0,100,-20.000000,0.261
85,0,100,-20.000000,0.262
86,0,100,-20.000000,0.263
87,0,100,-20.000000,0.274
88,0,100,-19.680000,0.254
89,0,100,-19.990000,0.245
90,0,100,-20.000000,0.270
91,0,100,-20.000000,0.264
92,0,100,-19.900000,0.253
93,0,100,-19.915000,0.280
94,0,100,-19.790000,0.286
95,0,100,-19.710000,0.259
96,0,100,-19.840000,0.252
97,0,100,-20.000000,0.259
98,0,100,-19.840000,0.271
99,0,100,-20.000000,0.270
100,0,100,-19.890000,0.275
