episode,success,steps,episode_reward,time_sec
1,1,11,7.845000,0.035
2,0,100,-19.990000,0.284
3,0,100,-18.895000,0.307
4,1,38,2.770000,0.110
5,0,100,-20.000000,0.296
6,0,100,-20.000000,0.298
7,1,27,4.860000,0.086
8,0,100,-20.000000,0.271
9,0,100,-20.000000,0.280
10,0,100,-20.000000,0.281
11,0,100,-19.025000,0.266
12,0,100,-20.000000,0.283
13,0,100,-19.970000,0.282
14,0,100,-19.210000,0.272
15,0,100,-20.000000,0.284
16,0,100,-20.000000,0.280
17,0,100,-19.950000,0.288
18,0,100,-20.000000,0.279
19,1,44,1.910000,0.139
20,1,10,8.120000,0.029
21,0,100,-19.990000,0.282
22,0,100,-20.000000,0.263
23,0,100,-20.000000,0.279
24,1,62,-1.230000,0.169
25,0,100,-18.455000,0.320
26,0,100,-20.000000,0.269
27,1,50,1.010000,0.138
28,0,100,-19.995000,0.280
29,0,100,-19.780000,0.280
30,0,100,-19.960000,0.297
31,0,100,-19.990000,0.253
32,0,100,-20.000000,0.273
33,0,100,-20.000000,0.271
34,1,7,8.675000,0.023
35,0,100,-20.000000,0.277
36,0,100,-20.000000,0.286
37,0,100,-20.000000,0.279
38,0,100,-19.690000,0.282
39,0,100,-19.970000,0.285
40,0,100,-19.990000,0.281
41,1,7,8.690000,0.023
42,0,100,-18.440000,0.270
43,0,100,-19.520000,0.316
44,0,100,-20.000000,0.276
45,0,100,-19.985000,0.276
46,0,100,-19.500000,0.316
47,0,100,-19.980000,0.282
48,1,8,8.475000,0.028
49,0,100,-20.000000,0.282
50,0,100,-19.000000,0.275
51,0,100,-19.800000,0.286
52,0,100,-20.000000,0.262
53,0,100,-19.990000,0.264
54,0,100,-19.980000,0.274
55,0,100,-19.915000,0.311
56,0,100,-20.000000,0.276
57,0,100,-19.960000,0.260
58,0,100,-19.840000,0.299
59,1,10,8.045000,0.031
60,1,63,-1.970000,0.182
61,0,100,-19.970000,0.322
62,0,100,-19.970000,0.284
63,0,100,-19.590000,0.454
64,1,16,6.885000,0.054
65,0,100,-19.050000,0.268
66,0,100,-20.000000,0.246
67,0,100,-20.000000,0.279
68,0,100,-20.000000,0.270
69,1,7,8.685000,0.021
70,0,100,-20.000000,0.276
71,0,100,-20.000000,0.280
72,0,100,-20.000000,0.281
73,0,100,-19.980000,0.260
74,0,100,-19.980000,0.265
75,0,100,-20.000000,0.273
76,0,100,-20.000000,0.275
77,0,100,-18.120000,0.265
78,0,100,-20.000000,0.287
79,0,100,-19.870000,0.326
80,0,100,-18.935000,0.272
81,0,100,-19.970000,0.327
82,0,100,-19.990000,0.263
83,0,100,-19.770000,0.294
84,0,100,-19.760000,0.257
85,0,100,-20.000000,0.285
86,0,100,-20.000000,0.276
87,0,100,-20.000000,0.255
88,0,100,-19.510000,0.283
89,0,100,-19.990000,0.266
90,1,67,-2.130000,0.182
91,0,100,-19.130000,0.299
92,0,100,-20.000000,0.277
93,0,100,-20.000000,0.283
94,0,100,-19.860000,0.272
95,1,34,3.525000,0.108
96,0,100,-20.000000,0.274
97,0,100,-20.000000,0.279
98,1,11,7.875000,0.033
99,0,100,-19.980000,0.275
100,0,100,-19.980000,0.273
