episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.238
2,0,100,-20.000000,0.259
3,0,100,-20.000000,0.241
4,0,100,-20.000000,0.254
5,0,100,-20.000000,0.254
6,0,100,-20.000000,0.236
7,0,100,-19.890000,0.260
8,0,100,-20.000000,0.238
9,0,100,-20.000000,0.237
10,0,100,-19.940000,0.263
11,0,100,-19.860000,0.291
12,0,100,-19.880000,0.258
13,0,100,-19.900000,0.246
14,0,100,-20.000000,0.249
15,0,100,-20.000000,0.239
16,0,100,-19.940000,0.249
17,0,100,-20.000000,0.237
18,0,100,-19.990000,0.241
19,0,100,-20.000000,0.239
20,0,100,-19.890000,0.244
21,0,100,-19.845000,0.244
22,0,100,-20.000000,0.236
23,0,100,-19.800000,0.256
24,0,100,-20.000000,0.238
25,0,100,-20.000000,0.259
26,0,100,-19.610000,0.255
27,0,100,-20.000000,0.237
28,0,100,-19.970000,0.244
29,0,100,-20.000000,0.239
30,0,100,-20.000000,0.284
31,0,100,-20.000000,0.285
32,0,100,-20.000000,0.236
33,0,100,-20.000000,0.239
34,0,100,-20.000000,0.235
35,0,100,-20.000000,0.239
36,0,100,-20.000000,0.245
37,0,100,-20.000000,0.252
38,0,100,-20.000000,0.236
39,0,100,-20.000000,0.249
40,0,100,-20.000000,0.262
41,0,100,-20.000000,0.236
42,0,100,-20.000000,0.272
43,0,100,-20.000000,0.237
44,0,100,-20.000000,0.242
45,0,100,-20.000000,0.247
46,0,100,-20.000000,0.235
47,0,100,-20.000000,0.241
48,0,100,-20.000000,0.239
49,0,100,-20.000000,0.246
50,0,100,-19.890000,0.250
51,0,100,-20.000000,0.236
52,0,100,-19.970000,0.256
53,0,100,-20.000000,0.237
54,0,100,-20.000000,0.241
55,0,100,-19.880000,0.245
56,0,100,-20.000000,0.238
57,0,100,-19.870000,0.259
58,0,100,-19.750000,0.259
59,0,100,-20.000000,0.272
60,0,100,-20.000000,0.237
61,0,100,-19.950000,0.261
62,0,100,-20.000000,0.261
63,0,100,-20.000000,0.256
64,0,100,-19.960000,0.253
65,0,100,-20.000000,0.250
66,0,100,-20.000000,0.244
67,0,100,-19.970000,0.243
68,0,100,-20.000000,0.246
69,0,100,-19.990000,0.250
70,0,100,-20.000000,0.235
71,0,100,-20.000000,0.241
72,0,100,-20.000000,0.251
73,0,100,-20.000000,0.247
74,0,100,-19.940000,0.238
75,0,100,-19.980000,0.253
76,0,100,-20.000000,0.245
77,0,100,-20.000000,0.239
78,0,100,-20.000000,0.234
79,0,100,-20.000000,0.262
80,0,100,-20.000000,0.246
81,0,100,-20.000000,0.240
82,0,100,-20.000000,0.235
83,0,100,-19.910000,0.244
84,0,100,-20.000000,0.239
85,0,100,-19.910000,0.267
86,0,100,-19.910000,0.248
87,0,100,-20.000000,0.259
88,0,100,-20.000000,0.246
89,0,100,-19.820000,0.276
90,0,100,-20.000000,0.240
91,0,100,-20.000000,0.235
92,0,100,-19.760000,0.254
93,0,100,-19.930000,0.256
94,0,100,-20.000000,0.252
95,0,100,-19.820000,0.253
96,0,100,-20.000000,0.243
97,0,100,-19.810000,0.284
98,0,100,-19.980000,0.248
99,0,100,-20.000000,0.234
100,0,100,-20.000000,0.273
