episode,success,steps,episode_reward,time_sec
1,0,100,-19.025000,0.264
2,0,100,-20.000000,0.267
3,0,100,-19.990000,0.307
4,0,100,-20.000000,0.246
5,0,100,-20.000000,0.316
6,0,100,-20.000000,0.267
7,0,100,-19.915000,0.272
8,0,100,-19.960000,0.260
9,1,50,0.580000,0.139
10,0,100,-19.800000,0.264
11,0,100,-20.000000,0.274
12,0,100,-20.000000,0.268
13,0,100,-20.000000,0.279
14,0,100,-20.000000,0.257
15,0,100,-20.000000,0.268
16,0,100,-20.000000,0.278
17,0,100,-20.000000,0.276
18,0,100,-19.880000,0.277
19,0,100,-19.585000,0.284
20,0,100,-19.300000,0.285
21,0,100,-19.115000,0.261
22,0,100,-19.990000,0.266
23,0,100,-20.000000,0.267
24,0,100,-20.000000,0.242
25,0,100,-20.000000,0.271
26,0,100,-20.000000,0.245
27,0,100,-19.780000,0.267
28,0,100,-19.630000,0.341
29,0,100,-19.295000,0.263
30,0,100,-19.970000,0.243
31,0,100,-20.000000,0.265
32,0,100,-20.000000,0.268
33,0,100,-19.980000,0.286
34,0,100,-19.720000,0.253
35,0,100,-20.000000,0.262
36,0,100,-19.610000,0.260
37,0,100,-18.255000,0.260
38,1,17,6.660000,0.055
39,0,100,-19.665000,0.311
40,0,100,-20.000000,0.248
41,1,22,5.750000,0.072
42,0,100,-19.675000,0.249
43,0,100,-20.000000,0.251
44,0,100,-20.000000,0.273
45,0,100,-20.000000,0.264
46,0,100,-20.000000,0.297
47,0,100,-19.940000,0.307
48,0,100,-20.000000,0.259
49,0,100,-19.175000,0.286
50,0,100,-19.730000,0.309
51,0,100,-19.290000,0.311
52,0,100,-20.000000,0.244
53,0,100,-19.390000,0.248
54,0,100,-20.000000,0.263
55,0,100,-20.000000,0.267
56,0,100,-20.000000,0.260
57,0,100,-20.000000,0.262
58,0,100,-20.000000,0.260
59,0,100,-20.000000,0.267
60,0,100,-19.960000,0.263
61,0,100,-20.000000,0.293
62,0,100,-20.000000,0.262
63,0,100,-19.910000,0.244
64,0,100,-19.030000,0.271
65,0,100,-19.620000,0.306
66,0,100,-20.000000,0.269
67,0,100,-19.935000,0.244
68,0,100,-19.615000,0.302
69,0,100,-19.970000,0.306
70,0,100,-20.000000,0.280
71,0,100,-19.490000,0.264
72,0,100,-19.610000,0.264
73,0,100,-19.990000,0.425
74,0,100,-20.000000,0.308
75,0,100,-20.000000,0.262
76,0,100,-19.170000,0.257
77,0,100,-20.000000,0.266
78,0,100,-20.000000,0.258
79,0,100,-19.805000,0.313
80,0,100,-20.000000,0.312
81,0,100,-20.000000,0.241
82,0,100,-19.635000,0.301
83,0,100,-18.145000,0.310
84,0,100,-20.000000,0.245
85,0,100,-20.000000,0.267
86,0,100,-19.200000,0.262
87,0,100,-19.795000,0.305
88,0,100,-19.845000,0.273
89,0,100,-19.015000,0.263
90,0,100,-20.000000,0.265
91,0,100,-20.000000,0.262
92,0,100,-19.490000,0.274
93,0,100,-20.000000,0.263
94,0,100,-19.000000,0.314
95,0,100,-19.540000,0.259
96,0,100,-20.000000,0.273
97,0,100,-20.000000,0.247
98,0,100,-19.970000,0.269
99,0,100,-20.000000,0.268
100,0,100,-19.930000,0.278
