episode,success,steps,episode_reward,time_sec
1,0,100,-19.940000,0.264
2,0,100,-20.000000,0.300
3,1,57,-0.805000,0.183
4,0,100,-18.480000,0.259
5,0,100,-20.000000,0.270
6,0,100,-20.000000,0.260
7,0,100,-18.180000,0.298
8,1,20,6.365000,0.064
9,1,25,5.400000,0.067
10,1,65,-1.840000,0.194
11,0,100,-20.000000,0.277
12,0,100,-20.000000,0.260
13,0,100,-20.000000,0.272
14,0,100,-18.115000,0.305
15,0,100,-19.800000,0.273
16,0,100,-20.000000,0.276
17,0,100,-18.615000,0.304
18,1,15,7.070000,0.044
19,1,24,5.230000,0.075
20,1,3,9.445000,0.011
21,1,56,-0.210000,0.150
22,0,100,-18.525000,0.258
23,0,100,-18.375000,0.313
24,0,100,-20.000000,0.294
25,0,100,-20.000000,0.269
26,0,100,-19.870000,0.276
27,0,100,-19.720000,0.265
28,1,10,8.080000,0.033
29,0,100,-19.075000,0.266
30,0,100,-19.220000,0.310
31,1,29,4.495000,0.085
32,0,100,-20.000000,0.260
33,1,81,-5.330000,0.257
34,1,18,6.505000,0.051
35,1,9,8.235000,0.028
36,0,100,-20.000000,0.270
37,1,28,4.840000,0.078
38,1,96,-8.490000,0.303
39,1,37,2.800000,0.114
40,0,100,-20.000000,0.270
41,1,48,1.030000,0.149
42,0,100,-19.040000,0.265
43,0,100,-20.000000,0.280
44,1,10,8.085000,0.030
45,1,66,-3.170000,0.177
46,0,100,-20.000000,0.268
47,1,15,7.150000,0.049
48,0,100,-18.345000,0.290
49,1,20,6.255000,0.063
50,1,2,9.620000,0.007
51,0,100,-18.405000,0.300
52,0,100,-19.015000,0.262
53,0,100,-18.120000,0.277
54,0,100,-18.985000,0.293
55,0,100,-20.000000,0.275
56,0,100,-9.845000,0.303
57,0,100,-19.660000,0.311
58,1,17,6.765000,0.049
59,0,100,-20.000000,0.269
60,0,100,-19.720000,0.271
61,1,20,6.150000,0.056
62,0,100,-20.000000,0.267
63,0,100,-19.030000,0.266
64,1,12,7.750000,0.035
65,1,13,7.530000,0.044
66,0,100,-20.000000,0.260
67,0,100,-19.020000,0.264
68,1,3,9.430000,0.011
69,1,47,1.495000,0.151
70,0,100,-19.140000,0.263
71,1,28,4.660000,0.081
72,0,100,-19.070000,0.280
73,0,100,-19.940000,0.267
74,1,32,3.645000,0.098
75,1,25,5.380000,0.069
76,1,13,7.435000,0.035
77,0,100,-20.000000,0.304
78,1,55,-0.935000,0.156
79,1,3,9.435000,0.011
80,0,100,-20.000000,0.269
81,0,100,-18.295000,0.299
82,0,100,-19.025000,0.264
83,0,100,-20.000000,0.269
84,1,37,3.165000,0.110
85,0,100,-20.000000,0.260
86,1,66,-2.115000,0.196
87,1,51,0.270000,0.164
88,1,24,5.330000,0.066
89,1,12,7.745000,0.037
90,0,100,-20.000000,0.261
91,0,100,-20.000000,0.269
92,0,100,-19.780000,0.281
93,1,10,8.020000,0.032
94,1,32,4.005000,0.091
95,1,12,7.685000,0.034
96,0,100,-20.000000,0.258
97,0,100,-20.000000,0.271
98,0,100,-18.410000,0.307
99,0,100,-19.075000,0.263
100,1,5,9.035000,0.016
