episode,success,steps,episode_reward,time_sec
1,1,11,7.915000,0.036
2,1,14,7.220000,0.039
3,1,11,7.830000,0.032
4,1,18,6.440000,0.052
5,1,17,6.620000,0.049
6,1,16,6.850000,0.051
7,1,14,7.230000,0.044
8,1,11,7.855000,0.033
9,1,18,6.455000,0.051
10,1,11,7.840000,0.036
11,1,3,9.425000,0.010
12,1,10,8.050000,0.030
13,1,9,8.250000,0.026
14,1,31,3.835000,0.084
15,1,20,6.035000,0.054
16,1,11,7.885000,0.032
17,1,9,8.320000,0.027
18,1,19,6.260000,0.055
19,1,31,3.835000,0.083
20,1,11,7.850000,0.033
21,1,17,6.670000,0.051
22,1,12,7.630000,0.036
23,1,14,7.240000,0.042
24,1,21,5.835000,0.058
25,1,18,6.435000,0.051
26,1,8,8.455000,0.025
27,1,13,7.455000,0.036
28,1,11,7.885000,0.033
29,1,23,5.430000,0.067
30,1,20,6.020000,0.057
31,1,13,7.515000,0.037
32,1,14,7.220000,0.040
33,1,16,6.855000,0.047
34,1,29,4.230000,0.082
35,1,11,7.840000,0.033
36,1,8,8.455000,0.027
37,1,3,9.450000,0.010
38,1,18,6.455000,0.052
39,1,5,9.065000,0.017
40,1,22,5.630000,0.064
41,1,23,5.480000,0.067
42,1,30,4.065000,0.086
43,1,22,5.695000,0.063
44,1,7,8.640000,0.023
45,1,3,9.425000,0.011
46,1,6,8.855000,0.019
47,1,8,8.450000,0.023
48,1,11,7.830000,0.034
49,1,5,9.065000,0.017
50,1,12,7.680000,0.036
51,1,12,7.645000,0.037
52,1,29,4.410000,0.080
53,1,7,8.655000,0.022
54,1,11,7.830000,0.034
55,1,17,6.690000,0.049
56,1,7,8.635000,0.022
57,1,6,8.840000,0.020
58,1,11,7.855000,0.034
59,1,8,8.465000,0.024
60,1,4,9.245000,0.013
61,1,20,6.040000,0.057
62,1,19,6.235000,0.051
63,1,27,4.635000,0.073
64,1,9,8.250000,0.028
65,1,9,8.295000,0.029
66,1,15,7.070000,0.043
67,1,8,8.495000,0.024
68,1,5,9.030000,0.017
69,1,16,6.870000,0.047
70,1,9,8.285000,0.027
71,1,23,5.455000,0.067
72,1,3,9.425000,0.011
73,1,10,8.065000,0.030
74,1,18,6.450000,0.050
75,1,21,5.820000,0.060
76,1,20,6.055000,0.057
77,1,11,7.850000,0.032
78,1,31,3.820000,0.083
79,1,9,8.250000,0.029
80,1,24,5.280000,0.069
81,1,16,6.840000,0.046
82,1,12,7.685000,0.036
83,1,18,6.420000,0.055
84,1,6,8.855000,0.020
85,1,19,6.245000,0.057
86,1,17,6.630000,0.049
87,1,15,7.040000,0.045
88,1,20,6.080000,0.058
89,1,7,8.630000,0.023
90,1,12,7.655000,0.038
91,1,46,0.835000,0.126
92,1,21,6.115000,0.068
93,1,4,9.220000,0.014
94,1,16,6.850000,0.044
95,1,9,8.360000,0.028
96,1,12,7.675000,0.036
97,1,24,5.250000,0.066
98,1,17,6.630000,0.050
99,1,8,8.430000,0.025
100,1,25,5.120000,0.072
