episode,success,steps,episode_reward,time_sec
1,1,20,16.095000,0.059
2,1,14,17.275000,0.040
3,1,30,14.070000,0.080
4,0,100,-19.130000,0.279
5,1,30,14.055000,0.082
6,1,28,14.470000,0.077
7,0,100,-19.210000,0.281
8,1,29,14.320000,0.079
9,1,29,14.260000,0.080
10,1,49,10.290000,0.131
11,0,100,-18.635000,0.278
12,1,18,16.485000,0.051
13,1,42,11.875000,0.113
14,0,100,-18.135000,0.349
15,1,55,9.490000,0.166
16,0,100,-19.045000,0.275
17,1,8,18.455000,0.024
18,0,100,-19.440000,0.275
19,1,86,5.305000,0.299
20,1,11,17.965000,0.034
21,1,28,14.530000,0.079
22,1,37,12.660000,0.103
23,1,25,15.085000,0.068
24,0,100,-17.740000,0.276
25,1,28,14.630000,0.080
26,1,29,14.270000,0.078
27,1,28,14.730000,0.078
28,1,6,18.860000,0.021
29,1,21,15.860000,0.062
30,1,26,14.885000,0.076
31,1,23,15.490000,0.064
32,1,27,14.655000,0.075
33,1,27,14.760000,0.075
34,1,17,16.760000,0.054
35,1,25,15.055000,0.070
36,1,11,17.840000,0.032
37,0,100,-19.010000,0.350
38,1,23,15.485000,0.068
39,1,16,16.915000,0.048
40,1,28,14.475000,0.076
41,1,50,10.690000,0.140
42,1,16,16.910000,0.047
43,1,18,16.455000,0.050
44,1,20,16.060000,0.058
45,1,15,17.140000,0.046
46,1,16,16.865000,0.047
47,0,100,-19.290000,0.276
48,1,10,18.155000,0.032
49,1,29,14.250000,0.086
50,1,79,4.965000,0.224
51,1,16,16.915000,0.049
52,1,21,15.935000,0.057
53,0,100,-19.940000,0.316
54,1,24,15.280000,0.066
55,0,100,-18.750000,0.278
56,1,34,13.290000,0.093
57,1,23,15.475000,0.064
58,0,100,-18.725000,0.279
59,0,100,-19.660000,0.327
60,1,29,14.250000,0.079
61,1,9,18.300000,0.029
62,0,100,-19.510000,0.277
63,1,6,18.880000,0.021
64,1,28,14.475000,0.083
65,1,19,16.315000,0.053
66,0,100,-19.910000,0.320
67,1,28,14.480000,0.075
68,1,28,14.490000,0.076
69,1,24,15.335000,0.065
70,1,19,16.305000,0.056
71,1,52,9.760000,0.147
72,1,20,16.100000,0.054
73,0,100,-19.060000,0.345
74,1,36,12.915000,0.097
75,1,13,17.520000,0.042
76,0,100,-19.675000,0.276
77,1,19,16.375000,0.058
78,0,100,-19.530000,0.328
79,1,17,16.645000,0.046
80,0,100,-18.745000,0.277
81,0,100,-18.030000,0.329
82,1,27,14.670000,0.072
83,1,20,16.310000,0.060
84,1,39,12.525000,0.113
85,1,31,14.050000,0.084
86,1,24,15.320000,0.065
87,1,31,13.895000,0.085
88,0,100,-17.850000,0.277
89,1,8,18.480000,0.025
90,1,17,16.845000,0.048
91,1,20,16.185000,0.070
92,1,21,15.890000,0.063
93,1,14,17.255000,0.041
94,1,19,16.325000,0.055
95,1,20,16.070000,0.057
96,0,100,-18.255000,0.348
97,1,18,16.460000,0.052
98,1,25,15.140000,0.069
99,1,23,15.460000,0.064
100,0,100,-19.510000,0.329
