episode,success,steps,episode_reward,time_sec
1,1,47,1.050000,0.150
2,1,96,-8.760000,0.278
3,1,13,7.475000,0.036
4,0,100,-19.300000,0.267
5,0,100,-19.975000,0.268
6,1,15,7.055000,0.044
7,1,72,-4.130000,0.203
8,0,100,-20.000000,0.256
9,0,100,-20.000000,0.274
10,1,77,-5.215000,0.225
11,1,21,5.900000,0.061
12,1,48,0.785000,0.135
13,1,28,4.570000,0.075
14,1,15,7.090000,0.045
15,1,20,6.035000,0.055
16,1,18,6.465000,0.054
17,1,35,3.520000,0.107
18,1,10,8.085000,0.031
19,0,100,-20.000000,0.268
20,1,17,6.705000,0.048
21,1,14,7.300000,0.040
22,0,100,-20.000000,0.264
23,1,50,0.280000,0.156
24,1,73,-4.190000,0.201
25,0,100,-20.000000,0.278
26,1,50,0.295000,0.154
27,0,100,-20.000000,0.254
28,1,18,6.540000,0.051
29,1,61,-1.970000,0.174
30,1,88,-7.535000,0.242
31,1,15,7.055000,0.040
32,0,100,-20.000000,0.270
33,0,100,-20.000000,0.274
34,1,73,-4.450000,0.213
35,0,100,-19.495000,0.265
36,1,10,8.075000,0.032
37,1,3,9.450000,0.010
38,1,80,-5.885000,0.221
39,1,10,8.110000,0.033
40,1,34,3.425000,0.100
41,0,100,-20.000000,0.273
42,1,21,5.845000,0.063
43,1,23,5.610000,0.063
44,1,23,5.695000,0.073
45,1,20,6.160000,0.066
46,1,12,7.735000,0.038
47,0,100,-19.875000,0.265
48,1,36,2.950000,0.107
49,1,7,8.690000,0.022
50,1,15,7.100000,0.043
51,1,17,6.715000,0.047
52,0,100,-19.710000,0.263
53,1,8,8.450000,0.026
54,0,100,-20.000000,0.278
55,1,67,-2.985000,0.182
56,1,25,5.240000,0.078
57,1,62,-1.935000,0.176
58,1,66,-2.990000,0.182
59,0,100,-19.855000,0.288
60,1,11,7.910000,0.035
61,0,100,-9.565000,0.276
62,1,43,1.485000,0.123
63,0,100,-20.000000,0.275
64,1,8,8.445000,0.024
65,1,8,8.445000,0.025
66,1,18,6.535000,0.051
67,1,36,3.330000,0.097
68,1,54,-0.420000,0.155
69,0,100,-19.460000,0.271
70,1,26,5.065000,0.077
71,0,100,-20.000000,0.264
72,1,2,9.625000,0.007
73,1,19,6.440000,0.056
74,0,100,-19.810000,0.282
75,1,83,-6.430000,0.245
76,1,53,-0.545000,0.153
77,1,16,6.860000,0.048
78,0,100,-20.000000,0.272
79,0,100,-19.580000,0.264
80,1,39,2.245000,0.111
81,0,100,-19.810000,0.271
82,1,59,-1.265000,0.167
83,1,53,-0.285000,0.156
84,1,20,6.175000,0.061
85,1,59,-1.450000,0.161
86,0,100,-20.000000,0.285
87,1,55,-0.950000,0.148
88,1,75,-4.905000,0.221
89,1,14,7.330000,0.044
90,1,96,-8.870000,0.277
91,1,28,4.420000,0.080
92,1,8,8.500000,0.028
93,0,100,-19.840000,0.278
94,1,23,5.520000,0.067
95,1,16,6.820000,0.047
96,0,100,-19.910000,0.277
97,0,100,-19.515000,0.289
98,1,21,5.885000,0.062
99,1,9,8.265000,0.029
100,1,50,0.355000,0.139
