episode,success,steps,episode_reward,time_sec
1,1,9,8.265000,0.028
2,1,25,5.145000,0.072
3,1,14,7.325000,0.040
4,1,10,8.115000,0.030
5,1,17,6.615000,0.050
6,1,12,7.695000,0.036
7,1,18,6.620000,0.056
8,1,22,5.645000,0.063
9,1,12,7.655000,0.036
10,1,16,6.845000,0.048
11,1,11,7.915000,0.032
12,1,22,5.620000,0.062
13,1,43,1.625000,0.121
14,1,11,7.855000,0.034
15,1,15,7.060000,0.046
16,1,18,6.420000,0.052
17,1,2,9.635000,0.007
18,1,10,8.035000,0.029
19,1,18,6.690000,0.050
20,1,7,8.680000,0.022
21,1,9,8.305000,0.028
22,1,13,7.475000,0.037
23,1,9,8.245000,0.028
24,1,18,6.455000,0.052
25,1,18,6.590000,0.052
26,1,22,5.615000,0.063
27,1,7,8.665000,0.022
28,1,9,8.320000,0.029
29,1,23,5.615000,0.070
30,1,17,6.735000,0.049
31,1,22,5.605000,0.060
32,1,14,7.260000,0.041
33,1,20,6.050000,0.056
34,1,10,8.060000,0.032
35,1,15,7.040000,0.044
36,1,9,8.205000,0.026
37,1,13,7.570000,0.040
38,1,13,7.430000,0.038
39,1,23,5.485000,0.067
40,1,14,7.325000,0.044
41,1,18,6.605000,0.051
42,1,7,8.665000,0.021
43,1,6,8.840000,0.019
44,1,12,7.620000,0.036
45,1,4,9.260000,0.014
46,1,52,-0.300000,0.143
47,1,31,3.865000,0.086
48,1,7,8.650000,0.021
49,1,13,7.525000,0.040
50,1,9,8.310000,0.026
51,1,3,9.430000,0.011
52,1,18,6.420000,0.052
53,1,26,4.960000,0.077
54,1,9,8.315000,0.030
55,1,13,7.530000,0.038
56,1,26,4.970000,0.075
57,1,26,4.840000,0.074
58,1,13,7.545000,0.039
59,1,14,7.205000,0.041
60,1,13,7.420000,0.040
61,1,4,9.225000,0.014
62,1,6,8.870000,0.020
63,1,6,8.850000,0.019
64,1,24,5.330000,0.066
65,1,9,8.215000,0.025
66,1,19,6.250000,0.055
67,1,7,8.630000,0.022
68,1,4,9.225000,0.014
69,1,7,8.695000,0.021
70,1,20,6.090000,0.061
71,1,8,8.410000,0.025
72,1,17,6.680000,0.048
73,1,12,7.700000,0.036
74,1,17,6.710000,0.050
75,1,6,8.830000,0.019
76,1,29,4.295000,0.081
77,1,16,6.940000,0.048
78,1,26,4.970000,0.077
79,1,2,9.620000,0.008
80,1,13,7.635000,0.040
81,1,7,8.685000,0.022
82,1,6,8.835000,0.020
83,1,10,8.115000,0.030
84,1,6,8.820000,0.021
85,1,31,3.835000,0.085
86,1,25,5.005000,0.070
87,1,17,6.645000,0.050
88,1,5,9.045000,0.017
89,1,3,9.425000,0.011
90,1,40,2.115000,0.111
91,1,7,8.635000,0.023
92,1,29,4.340000,0.084
93,1,8,8.420000,0.025
94,1,21,5.820000,0.059
95,1,9,8.225000,0.028
96,1,12,7.660000,0.037
97,1,19,6.300000,0.058
98,1,21,5.835000,0.057
99,1,13,7.455000,0.040
100,1,8,8.425000,0.026
