episode,success,steps,episode_reward,time_sec
1,0,100,-18.710000,0.307
2,0,100,-20.000000,0.253
3,0,100,-19.715000,0.293
4,0,100,-19.400000,0.268
5,0,100,-20.000000,0.260
6,0,100,-19.305000,0.263
7,0,100,-19.815000,0.270
8,1,35,3.295000,0.112
9,0,100,-20.000000,0.272
10,1,19,6.300000,0.063
11,0,100,-19.920000,0.279
12,0,100,-20.000000,0.268
13,0,100,-19.800000,0.261
14,0,100,-19.730000,0.299
15,0,100,-19.580000,0.265
16,0,100,-19.770000,0.268
17,0,100,-19.770000,0.257
18,0,100,-19.620000,0.308
19,0,100,-19.805000,0.267
20,0,100,-19.550000,0.297
21,0,100,-20.000000,0.251
22,0,100,-18.360000,0.264
23,0,100,-20.000000,0.270
24,0,100,-19.915000,0.255
25,0,100,-20.000000,0.280
26,0,100,-20.000000,0.254
27,0,100,-19.750000,0.264
28,0,100,-19.860000,0.298
29,0,100,-19.465000,0.265
30,0,100,-19.990000,0.262
31,0,100,-19.315000,0.274
32,0,100,-20.000000,0.247
33,0,100,-19.800000,0.296
34,0,100,-19.520000,0.300
35,0,100,-20.000000,0.278
36,1,56,-1.160000,0.154
37,0,100,-19.790000,0.250
38,1,15,7.150000,0.050
39,0,100,-19.710000,0.344
40,0,100,-20.000000,0.251
41,0,100,-19.230000,0.319
42,0,100,-19.995000,0.277
43,0,100,-19.850000,0.258
44,0,100,-20.000000,0.281
45,0,100,-19.930000,0.260
46,0,100,-20.000000,0.357
47,0,100,-19.780000,0.347
48,0,100,-20.000000,0.248
49,0,100,-19.615000,0.267
50,1,60,-1.610000,0.194
51,0,100,-19.700000,0.280
52,0,100,-20.000000,0.251
53,0,100,-18.330000,0.262
54,0,100,-19.265000,0.297
55,0,100,-20.000000,0.277
56,0,100,-20.000000,0.277
57,0,100,-19.900000,0.266
58,0,100,-19.510000,0.262
59,0,100,-20.000000,0.270
60,0,100,-19.870000,0.272
61,0,100,-19.930000,0.273
62,0,100,-20.000000,0.245
63,0,100,-19.720000,0.254
64,0,100,-19.070000,0.272
65,1,68,-3.360000,0.209
66,0,100,-20.000000,0.280
67,0,100,-19.735000,0.278
68,0,100,-19.840000,0.310
69,0,100,-19.305000,0.321
70,0,100,-19.350000,0.283
71,0,100,-19.615000,0.269
72,1,86,-6.740000,0.274
73,0,100,-19.720000,0.267
74,0,100,-20.000000,0.269
75,1,67,-2.420000,0.184
76,0,100,-20.000000,0.271
77,0,100,-20.000000,0.278
78,0,100,-19.510000,0.263
79,1,38,2.715000,0.127
80,0,100,-19.845000,0.313
81,0,100,-20.000000,0.265
82,1,30,4.265000,0.098
83,0,100,-19.055000,0.320
84,0,100,-19.730000,0.256
85,0,100,-19.550000,0.289
86,0,100,-20.000000,0.267
87,0,100,-20.000000,0.273
88,0,100,-20.000000,0.259
89,0,100,-19.390000,0.263
90,0,100,-19.890000,0.296
91,0,100,-20.000000,0.287
92,0,100,-19.770000,0.277
93,0,100,-19.340000,0.303
94,0,100,-19.140000,0.293
95,0,100,-19.700000,0.261
96,0,100,-19.005000,0.290
97,0,100,-20.000000,0.262
98,0,100,-19.970000,0.337
99,0,100,-19.840000,0.312
100,0,100,-19.385000,0.261
