episode,success,steps,episode_reward,time_sec
1,1,25,15.090000,0.073
2,1,28,15.010000,0.096
3,1,25,15.105000,0.072
4,1,29,14.420000,0.083
5,1,22,15.710000,0.060
6,1,31,13.905000,0.087
7,0,100,-17.515000,0.285
8,1,10,18.110000,0.034
9,1,16,16.885000,0.045
10,1,11,17.895000,0.039
11,1,19,16.290000,0.060
12,1,13,17.455000,0.039
13,1,19,16.325000,0.056
14,1,21,15.890000,0.064
15,1,16,16.975000,0.051
16,1,19,16.260000,0.056
17,1,19,16.300000,0.053
18,1,25,15.070000,0.070
19,1,34,13.340000,0.107
20,1,19,16.300000,0.053
21,1,29,14.385000,0.080
22,1,32,13.930000,0.088
23,1,9,18.280000,0.028
24,1,17,16.675000,0.050
25,1,11,17.870000,0.034
26,1,11,17.855000,0.035
27,1,31,13.875000,0.093
28,1,12,17.640000,0.036
29,1,35,13.070000,0.098
30,1,84,4.715000,0.299
31,1,30,14.105000,0.083
32,1,15,17.085000,0.043
33,1,32,13.835000,0.092
34,1,21,15.900000,0.061
35,1,13,17.470000,0.038
36,1,16,16.870000,0.046
37,0,100,-16.630000,0.285
38,1,7,18.675000,0.024
39,1,12,17.670000,0.041
40,1,39,12.630000,0.129
41,1,7,18.690000,0.025
42,1,19,16.390000,0.053
43,1,19,16.300000,0.054
44,1,27,14.765000,0.079
45,1,23,15.465000,0.064
46,1,20,16.055000,0.056
47,1,26,14.850000,0.072
48,1,19,16.320000,0.055
49,1,24,15.345000,0.072
50,1,4,19.280000,0.014
51,1,34,13.380000,0.093
52,1,11,17.880000,0.036
53,1,32,13.740000,0.090
54,1,20,16.080000,0.057
55,1,26,14.875000,0.073
56,1,18,16.470000,0.052
57,1,19,16.285000,0.056
58,0,100,-18.700000,0.284
59,1,14,17.285000,0.044
60,1,13,17.490000,0.042
61,1,18,16.485000,0.051
62,0,100,-19.000000,0.285
63,1,52,10.060000,0.171
64,1,77,5.520000,0.216
65,1,37,12.890000,0.128
66,1,11,17.845000,0.032
67,1,23,15.515000,0.068
68,1,6,18.855000,0.020
69,1,22,15.680000,0.060
70,0,100,-19.500000,0.357
71,1,24,15.780000,0.453
72,1,28,14.525000,0.375
73,0,100,-19.660000,0.407
74,1,34,13.480000,0.116
75,1,23,15.585000,0.065
76,1,17,16.675000,0.048
77,1,16,16.915000,0.052
78,1,14,17.320000,0.044
79,1,9,18.245000,0.028
80,1,10,18.085000,0.035
81,1,20,16.055000,0.057
82,1,12,17.805000,0.042
83,1,11,17.910000,0.037
84,1,19,16.330000,0.055
85,1,16,16.855000,0.047
86,1,15,17.160000,0.046
87,1,34,13.240000,0.094
88,1,16,16.935000,0.051
89,1,29,14.690000,0.101
90,1,24,15.290000,0.069
91,1,12,17.710000,0.039
92,1,28,14.570000,0.078
93,1,28,14.465000,0.078
94,1,12,17.755000,0.039
95,1,25,15.235000,0.087
96,1,15,17.090000,0.045
97,1,18,16.470000,0.050
98,1,7,18.660000,0.025
99,1,23,15.500000,0.066
100,1,23,15.520000,0.065
