episode,success,steps,episode_reward,time_sec
1,0,100,-29.890000,0.404
2,0,100,-29.836667,0.394
3,0,100,-29.990000,0.396
4,0,100,-29.650000,0.419
5,0,100,-30.000000,0.417
6,0,100,-30.000000,0.406
7,0,100,-29.490000,0.456
8,0,100,-29.710000,0.413
9,0,100,-29.870000,0.406
10,0,100,-29.930000,0.398
11,0,100,-30.000000,0.430
12,0,100,-29.920000,0.380
13,0,100,-29.830000,0.413
14,0,100,-29.406667,0.431
15,0,100,-29.730000,0.413
16,0,100,-29.950000,0.401
17,1,36,-0.680000,0.166
18,0,100,-29.830000,0.401
19,0,100,-30.000000,0.398
20,0,100,-30.000000,0.371
21,0,100,-29.980000,0.406
22,0,100,-29.653333,0.470
23,0,100,-29.940000,0.412
24,0,100,-29.880000,0.401
25,0,100,-29.720000,0.410
26,0,100,-30.000000,0.399
27,0,100,-29.960000,0.413
28,0,100,-29.826667,0.407
29,0,100,-29.830000,0.465
30,0,100,-29.910000,0.456
31,0,100,-29.700000,0.405
32,0,100,-29.850000,0.392
33,0,100,-29.560000,0.403
34,1,44,-3.046667,0.191
35,0,100,-29.940000,0.405
36,0,100,-29.980000,0.411
37,0,100,-29.720000,0.463
38,0,100,-30.000000,0.396
39,0,100,-29.880000,0.400
40,0,100,-29.843333,0.396
41,0,100,-29.910000,0.422
42,0,100,-29.770000,0.455
43,0,100,-30.000000,0.425
44,0,100,-29.820000,0.407
45,1,52,-5.380000,0.225
46,0,100,-29.966667,0.396
47,0,100,-29.520000,0.502
48,0,100,-29.760000,0.397
49,0,100,-29.910000,0.414
50,0,100,-29.820000,0.394
51,1,74,-11.816667,0.323
52,0,100,-29.930000,0.381
53,0,100,-30.000000,0.403
54,0,100,-29.813333,0.428
55,0,100,-29.880000,0.398
56,1,75,-12.020000,0.315
57,0,100,-29.806667,0.418
58,0,100,-29.740000,0.467
59,0,100,-30.000000,0.420
60,0,100,-30.000000,0.409
61,0,100,-29.506667,0.446
62,0,100,-29.840000,0.399
63,0,100,-29.770000,0.405
64,0,100,-29.730000,0.424
65,0,100,-29.890000,0.401
66,0,100,-29.716667,0.386
67,0,100,-29.540000,0.435
68,0,100,-29.960000,0.403
69,0,100,-30.000000,0.401
70,0,100,-29.720000,0.400
71,0,100,-29.800000,0.379
72,0,100,-29.786667,0.405
73,0,100,-29.473333,0.453
74,0,100,-29.820000,0.420
75,0,100,-29.843333,0.417
76,0,100,-29.880000,0.384
77,0,100,-29.760000,0.422
78,0,100,-30.000000,0.405
79,0,100,-29.870000,0.400
80,0,100,-29.910000,0.400
81,0,100,-29.676667,0.435
82,0,100,-29.806667,0.406
83,0,100,-29.046667,0.410
84,0,100,-29.850000,0.426
85,1,23,3.310000,0.099
86,0,100,-29.440000,0.443
87,0,100,-29.700000,0.439
88,0,100,-29.340000,0.402
89,0,100,-29.680000,0.423
90,0,100,-29.793333,0.413
91,0,100,-30.000000,0.421
92,0,100,-29.920000,0.438
93,0,100,-29.693333,0.445
94,0,100,-29.920000,0.392
95,0,100,-29.596667,0.419
96,0,100,-29.486667,0.465
97,0,100,-29.880000,0.416
98,0,100,-29.960000,0.373
99,0,100,-29.830000,0.404
100,0,100,-30.000000,0.441
