episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.283
2,0,100,-20.000000,0.307
3,0,100,-20.000000,0.280
4,0,100,-18.155000,0.304
5,0,100,-19.180000,0.272
6,0,100,-19.990000,0.299
7,0,100,-19.015000,0.322
8,0,100,-19.030000,0.269
9,0,100,-20.000000,0.313
10,0,100,-20.000000,0.288
11,1,3,9.435000,0.011
12,0,100,-19.990000,0.302
13,0,100,-20.000000,0.311
14,0,100,-20.000000,0.288
15,0,100,-20.000000,0.284
16,0,100,-20.000000,0.285
17,0,100,-20.000000,0.285
18,0,100,-18.375000,0.317
19,0,100,-19.760000,0.313
20,0,100,-20.000000,0.318
21,0,100,-19.985000,0.322
22,0,100,-20.000000,0.278
23,0,100,-19.820000,0.325
24,0,100,-20.000000,0.316
25,0,100,-20.000000,0.284
26,0,100,-20.000000,0.295
27,0,100,-20.000000,0.285
28,0,100,-20.000000,0.290
29,0,100,-19.990000,0.327
30,0,100,-19.710000,0.305
31,0,100,-20.000000,0.258
32,0,100,-19.850000,0.314
33,0,100,-19.800000,0.322
34,0,100,-20.000000,0.331
35,0,100,-20.000000,0.284
36,0,100,-18.170000,0.307
37,0,100,-20.000000,0.329
38,0,100,-19.830000,0.300
39,0,100,-20.000000,0.332
40,0,100,-19.990000,0.306
41,0,100,-20.000000,0.290
42,0,100,-20.000000,0.287
43,0,100,-20.000000,0.306
44,0,100,-20.000000,0.330
45,0,100,-18.030000,0.302
46,0,100,-20.000000,0.288
47,0,100,-20.000000,0.282
48,0,100,-20.000000,0.288
49,0,100,-20.000000,0.293
50,0,100,-19.890000,0.281
51,0,100,-19.995000,0.307
52,0,100,-19.915000,0.286
53,0,100,-19.990000,0.309
54,0,100,-18.305000,0.315
55,0,100,-18.445000,0.308
56,0,100,-20.000000,0.288
57,0,100,-18.085000,0.306
58,0,100,-18.195000,0.305
59,0,100,-20.000000,0.280
60,0,100,-20.000000,0.271
61,0,100,-18.315000,0.297
62,0,100,-20.000000,0.285
63,0,100,-20.000000,0.289
64,0,100,-19.900000,0.320
65,0,100,-20.000000,0.286
66,0,100,-19.930000,0.287
67,0,100,-19.960000,0.278
68,0,100,-18.085000,0.321
69,0,100,-19.960000,0.330
70,0,100,-20.000000,0.285
71,0,100,-19.990000,0.299
72,0,100,-19.995000,0.331
73,0,100,-20.000000,0.293
74,0,100,-19.990000,0.279
75,0,100,-18.395000,0.296
76,0,100,-20.000000,0.288
77,0,100,-20.000000,0.318
78,0,100,-19.175000,0.271
79,0,100,-19.950000,0.325
80,0,100,-20.000000,0.289
81,1,12,7.670000,0.036
82,0,100,-20.000000,0.284
83,0,100,-20.000000,0.288
84,0,100,-20.000000,0.326
85,0,100,-19.840000,0.322
86,0,100,-18.635000,0.294
87,0,100,-20.000000,0.279
88,0,100,-20.000000,0.283
89,0,100,-20.000000,0.291
90,0,100,-20.000000,0.289
91,0,100,-20.000000,0.286
92,0,100,-20.000000,0.331
93,0,100,-19.855000,0.329
94,0,100,-20.000000,0.288
95,0,100,-20.000000,0.291
96,0,100,-19.090000,0.311
97,0,100,-20.000000,0.291
98,0,100,-18.455000,0.289
99,0,100,-20.000000,0.283
100,0,100,-20.000000,0.297
