episode,success,steps,episode_reward,time_sec
1,0,100,-19.630000,0.330
2,0,100,-19.960000,0.279
3,0,100,-19.640000,0.282
4,0,100,-19.825000,0.247
5,0,100,-20.000000,0.249
6,0,100,-19.970000,0.249
7,0,100,-19.765000,0.263
8,0,100,-19.745000,0.272
9,0,100,-20.000000,0.255
10,0,100,-19.470000,0.303
11,0,100,-19.670000,0.284
12,0,100,-19.950000,0.251
13,0,100,-19.870000,0.271
14,0,100,-19.805000,0.269
15,0,100,-19.960000,0.261
16,0,100,-20.000000,0.264
17,0,100,-19.900000,0.273
18,0,100,-19.980000,0.256
19,0,100,-19.870000,0.261
20,0,100,-19.665000,0.285
21,0,100,-20.000000,0.254
22,0,100,-19.490000,0.257
23,0,100,-19.700000,0.258
24,0,100,-19.900000,0.250
25,0,100,-20.000000,0.269
26,0,100,-19.850000,0.255
27,0,100,-19.770000,0.263
28,0,100,-19.540000,0.275
29,0,100,-19.710000,0.270
30,0,100,-19.710000,0.263
31,0,100,-19.710000,0.264
32,0,100,-20.000000,0.250
33,0,100,-19.980000,0.250
34,0,100,-19.950000,0.251
35,0,100,-19.930000,0.253
36,0,100,-19.950000,0.254
37,0,100,-19.920000,0.253
38,0,100,-19.790000,0.276
39,0,100,-19.390000,0.299
40,0,100,-20.000000,0.245
41,0,100,-19.710000,0.281
42,0,100,-19.585000,0.273
43,0,100,-20.000000,0.256
44,0,100,-19.960000,0.267
45,0,100,-20.000000,0.267
46,0,100,-19.870000,0.258
47,0,100,-19.810000,0.262
48,0,100,-20.000000,0.255
49,0,100,-20.000000,0.248
50,0,100,-19.500000,0.289
51,0,100,-19.810000,0.259
52,0,100,-19.790000,0.252
53,0,100,-19.760000,0.270
54,0,100,-19.920000,0.252
55,0,100,-19.890000,0.269
56,0,100,-20.000000,0.249
57,0,100,-19.780000,0.258
58,0,100,-19.920000,0.259
59,0,100,-20.000000,0.263
60,0,100,-19.970000,0.261
61,0,100,-19.620000,0.265
62,0,100,-19.850000,0.260
63,0,100,-19.750000,0.270
64,0,100,-19.955000,0.257
65,1,9,8.290000,0.028
66,0,100,-20.000000,0.244
67,0,100,-19.605000,0.263
68,0,100,-9.490000,0.288
69,0,100,-19.640000,0.269
70,0,100,-19.750000,0.258
71,0,100,-19.830000,0.262
72,0,100,-19.635000,0.260
73,0,100,-19.780000,0.250
74,0,100,-20.000000,0.259
75,0,100,-19.840000,0.263
76,0,100,-20.000000,0.253
77,0,100,-19.800000,0.275
78,0,100,-19.530000,0.269
79,0,100,-19.785000,0.267
80,1,30,4.145000,0.084
81,0,100,-19.980000,0.249
82,0,100,-19.680000,0.258
83,0,100,-19.870000,0.264
84,0,100,-20.000000,0.267
85,0,100,-20.000000,0.257
86,0,100,-20.000000,0.261
87,0,100,-20.000000,0.276
88,0,100,-19.675000,0.261
89,0,100,-19.990000,0.248
90,0,100,-20.000000,0.261
91,0,100,-20.000000,0.266
92,0,100,-19.870000,0.256
93,0,100,-19.915000,0.267
94,0,100,-19.740000,0.260
95,0,100,-19.710000,0.259
96,0,100,-19.840000,0.250
97,0,100,-20.000000,0.261
98,0,100,-19.840000,0.265
99,0,100,-20.000000,0.263
100,0,100,-19.920000,0.267
