episode,success,steps,episode_reward,time_sec
1,0,100,-19.075000,0.263
2,1,25,5.030000,0.067
3,0,100,-20.000000,0.264
4,1,65,-2.965000,0.172
5,0,100,-20.000000,0.264
6,0,100,-20.000000,0.260
7,0,100,-20.000000,0.264
8,1,20,6.065000,0.056
9,1,47,0.965000,0.123
10,1,8,8.450000,0.024
11,1,85,-6.980000,0.220
12,1,56,-1.180000,0.146
13,1,68,-3.580000,0.177
14,1,19,6.345000,0.050
15,1,89,-7.775000,0.233
16,0,100,-20.000000,0.281
17,1,30,4.125000,0.076
18,1,40,2.030000,0.106
19,0,100,-20.000000,0.266
20,1,11,7.830000,0.034
21,0,100,-19.380000,0.256
22,0,100,-19.970000,0.262
23,1,19,6.240000,0.051
24,1,81,-6.180000,0.214
25,1,38,2.420000,0.102
26,1,31,3.830000,0.082
27,0,100,-19.970000,0.258
28,1,34,3.220000,0.091
29,1,93,-8.565000,0.244
30,1,37,2.650000,0.099
31,1,38,2.890000,0.098
32,0,100,-20.000000,0.267
33,1,51,-0.180000,0.137
34,1,25,5.060000,0.066
35,1,20,6.020000,0.054
36,0,100,-20.000000,0.267
37,1,28,4.730000,0.074
38,1,10,8.020000,0.031
39,1,83,-6.580000,0.220
40,1,38,2.435000,0.102
41,0,100,-20.000000,0.259
42,1,39,2.265000,0.105
43,1,42,1.620000,0.112
44,0,100,-19.980000,0.258
45,1,24,5.255000,0.066
46,1,51,-0.180000,0.131
47,0,100,-20.000000,0.261
48,1,49,0.220000,0.131
49,1,30,4.020000,0.082
50,1,9,8.240000,0.029
51,0,100,-19.870000,0.259
52,1,28,4.430000,0.077
53,1,21,5.835000,0.056
54,0,100,-20.000000,0.260
55,1,33,3.420000,0.088
56,1,46,0.820000,0.124
57,1,28,4.450000,0.087
58,1,14,7.265000,0.040
59,0,100,-20.000000,0.261
60,1,71,-4.180000,0.190
61,1,30,4.050000,0.077
62,1,17,6.630000,0.050
63,1,38,2.455000,0.102
64,1,15,7.125000,0.041
65,1,10,8.040000,0.030
66,1,60,-1.980000,0.163
67,1,52,-0.310000,0.136
68,1,9,8.270000,0.041
69,0,100,-20.000000,0.265
70,1,72,-4.365000,0.192
71,0,100,-20.000000,0.265
72,1,69,-3.765000,0.183
73,1,50,0.020000,0.129
74,1,39,2.220000,0.107
75,0,100,-20.000000,0.258
76,1,31,3.930000,0.079
77,1,61,-2.180000,0.161
78,1,68,-3.570000,0.178
79,1,4,9.230000,0.013
80,1,12,7.630000,0.037
81,1,48,0.435000,0.126
82,0,100,-20.000000,0.257
83,0,100,-20.000000,0.263
84,1,24,5.280000,0.063
85,1,59,-1.650000,0.154
86,1,21,5.870000,0.056
87,1,14,7.220000,0.039
88,0,100,-19.990000,0.261
89,1,15,7.090000,0.041
90,1,24,5.220000,0.068
91,1,13,7.430000,0.038
92,0,100,-19.980000,0.259
93,1,38,2.430000,0.106
94,1,75,-4.965000,0.199
95,0,100,-19.135000,0.258
96,1,50,0.020000,0.132
97,1,30,4.055000,0.082
98,1,87,-7.380000,0.231
99,0,100,-20.000000,0.260
100,0,100,-19.110000,0.258
