episode,success,steps,episode_reward,time_sec
1,0,100,-19.865000,0.282
2,0,100,-19.785000,0.256
3,0,100,-19.785000,0.285
4,1,39,2.455000,0.106
5,0,100,-19.990000,0.269
6,0,100,-19.670000,0.297
7,0,100,-19.875000,0.259
8,0,100,-20.000000,0.253
9,0,100,-19.980000,0.250
10,0,100,-19.980000,0.257
11,0,100,-19.385000,0.304
12,0,100,-19.965000,0.255
13,0,100,-20.000000,0.263
14,0,100,-19.940000,0.255
15,0,100,-19.885000,0.277
16,0,100,-19.990000,0.266
17,0,100,-19.860000,0.277
18,0,100,-19.960000,0.258
19,0,100,-19.475000,0.285
20,0,100,-19.725000,0.257
21,0,100,-19.860000,0.269
22,0,100,-19.820000,0.263
23,0,100,-20.000000,0.277
24,0,100,-19.815000,0.257
25,0,100,-19.960000,0.268
26,0,100,-19.990000,0.265
27,0,100,-19.760000,0.304
28,0,100,-19.575000,0.297
29,0,100,-20.000000,0.252
30,0,100,-19.885000,0.263
31,0,100,-19.590000,0.286
32,0,100,-19.860000,0.287
33,0,100,-19.890000,0.268
34,0,100,-19.920000,0.262
35,0,100,-19.875000,0.261
36,0,100,-20.000000,0.287
37,0,100,-19.900000,0.288
38,0,100,-19.555000,0.262
39,0,100,-19.890000,0.275
40,0,100,-19.745000,0.280
41,0,100,-19.810000,0.288
42,0,100,-19.775000,0.290
43,0,100,-19.740000,0.278
44,0,100,-19.820000,0.269
45,0,100,-19.845000,0.264
46,0,100,-19.935000,0.259
47,0,100,-19.745000,0.274
48,0,100,-19.910000,0.273
49,0,100,-19.890000,0.262
50,0,100,-19.830000,0.262
51,0,100,-19.820000,0.263
52,0,100,-19.890000,0.263
53,0,100,-19.885000,0.268
54,0,100,-19.730000,0.291
55,0,100,-19.910000,0.259
56,0,100,-19.825000,0.258
57,0,100,-19.970000,0.273
58,0,100,-19.800000,0.263
59,0,100,-20.000000,0.283
60,0,100,-19.980000,0.277
61,0,100,-19.965000,0.262
62,0,100,-20.000000,0.266
63,1,98,-9.335000,0.287
64,0,100,-19.955000,0.267
65,0,100,-19.760000,0.255
66,0,100,-19.910000,0.266
67,0,100,-19.885000,0.292
68,0,100,-19.720000,0.286
69,0,100,-19.680000,0.263
70,0,100,-19.810000,0.265
71,0,100,-19.915000,0.297
72,0,100,-19.960000,0.284
73,0,100,-19.740000,0.261
74,0,100,-19.775000,0.264
75,0,100,-19.880000,0.259
76,0,100,-19.940000,0.267
77,0,100,-19.635000,0.282
78,0,100,-19.720000,0.276
79,0,100,-19.835000,0.295
80,0,100,-19.940000,0.258
81,0,100,-19.665000,0.289
82,0,100,-19.685000,0.280
83,0,100,-19.940000,0.290
84,0,100,-20.000000,0.255
85,0,100,-19.790000,0.256
86,1,31,3.930000,0.090
87,0,100,-19.970000,0.255
88,0,100,-19.705000,0.271
89,1,13,7.470000,0.041
90,0,100,-19.900000,0.261
91,0,100,-19.630000,0.262
92,0,100,-19.940000,0.260
93,0,100,-19.870000,0.267
94,0,100,-19.740000,0.264
95,0,100,-19.875000,0.268
96,0,100,-19.810000,0.277
97,0,100,-19.845000,0.291
98,0,100,-19.625000,0.291
99,0,100,-19.740000,0.275
100,0,100,-19.740000,0.289
