episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.282
2,0,100,-19.880000,0.250
3,0,100,-19.545000,0.273
4,0,100,-19.525000,0.271
5,0,100,-20.000000,0.268
6,0,100,-19.880000,0.263
7,0,100,-19.700000,0.265
8,0,100,-20.000000,0.244
9,0,100,-19.920000,0.249
10,0,100,-20.000000,0.250
11,0,100,-19.930000,0.261
12,0,100,-20.000000,0.259
13,0,100,-19.860000,0.249
14,0,100,-19.895000,0.276
15,0,100,-20.000000,0.272
16,0,100,-20.000000,0.264
17,1,68,-3.205000,0.198
18,0,100,-20.000000,0.255
19,0,100,-19.705000,0.270
20,0,100,-19.490000,0.261
21,0,100,-19.850000,0.252
22,0,100,-19.950000,0.247
23,0,100,-20.000000,0.255
24,0,100,-19.750000,0.260
25,0,100,-19.820000,0.258
26,0,100,-20.000000,0.247
27,0,100,-19.520000,0.296
28,1,9,8.275000,0.028
29,0,100,-20.000000,0.256
30,0,100,-19.615000,0.267
31,0,100,-19.760000,0.277
32,0,100,-20.000000,0.255
33,0,100,-19.890000,0.256
34,0,100,-19.900000,0.270
35,0,100,-20.000000,0.254
36,0,100,-20.000000,0.272
37,0,100,-19.685000,0.281
38,0,100,-19.940000,0.257
39,0,100,-19.580000,0.266
40,0,100,-19.910000,0.260
41,0,100,-19.485000,0.264
42,0,100,-19.600000,0.272
43,0,100,-19.920000,0.256
44,0,100,-19.845000,0.283
45,0,100,-19.920000,0.264
46,0,100,-20.000000,0.254
47,0,100,-19.890000,0.263
48,0,100,-19.640000,0.298
49,0,100,-19.940000,0.260
50,0,100,-19.700000,0.265
51,0,100,-19.940000,0.278
52,0,100,-19.980000,0.248
53,0,100,-19.860000,0.256
54,0,100,-19.730000,0.271
55,0,100,-19.745000,0.256
56,0,100,-19.600000,0.256
57,0,100,-19.910000,0.251
58,0,100,-19.950000,0.255
59,0,100,-19.830000,0.277
60,0,100,-20.000000,0.258
61,0,100,-19.500000,0.279
62,0,100,-19.650000,0.279
63,0,100,-19.930000,0.252
64,0,100,-20.000000,0.268
65,0,100,-19.840000,0.258
66,0,100,-19.990000,0.246
67,0,100,-20.000000,0.270
68,0,100,-19.590000,0.270
69,0,100,-19.990000,0.277
70,0,100,-20.000000,0.244
71,0,100,-19.980000,0.262
72,0,100,-20.000000,0.263
73,0,100,-19.840000,0.260
74,0,100,-19.820000,0.260
75,0,100,-19.870000,0.250
76,0,100,-20.000000,0.251
77,0,100,-19.825000,0.256
78,0,100,-19.920000,0.262
79,0,100,-19.610000,0.290
80,0,100,-19.890000,0.265
81,0,100,-19.540000,0.295
82,0,100,-19.860000,0.250
83,0,100,-19.960000,0.250
84,0,100,-19.990000,0.246
85,0,100,-20.000000,0.255
86,0,100,-19.900000,0.252
87,0,100,-19.990000,0.243
88,0,100,-19.675000,0.269
89,0,100,-19.820000,0.255
90,0,100,-19.630000,0.270
91,0,100,-19.230000,0.308
92,0,100,-20.000000,0.245
93,0,100,-19.915000,0.255
94,0,100,-19.850000,0.282
95,0,100,-19.740000,0.274
96,0,100,-20.000000,0.250
97,0,100,-19.870000,0.259
98,0,100,-20.000000,0.251
99,0,100,-19.970000,0.261
100,0,100,-19.780000,0.266
