episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.258
2,0,100,-20.000000,0.263
3,0,100,-20.000000,0.277
4,0,100,-19.695000,0.296
5,0,100,-20.000000,0.253
6,0,100,-19.870000,0.266
7,0,100,-20.000000,0.260
8,0,100,-20.000000,0.247
9,0,100,-19.990000,0.256
10,0,100,-20.000000,0.268
11,0,100,-19.605000,0.300
12,0,100,-19.860000,0.267
13,0,100,-19.920000,0.269
14,0,100,-20.000000,0.256
15,0,100,-19.610000,0.262
16,0,100,-19.350000,0.272
17,0,100,-18.910000,0.260
18,0,100,-19.950000,0.271
19,0,100,-19.990000,0.249
20,0,100,-19.890000,0.291
21,0,100,-19.705000,0.265
22,0,100,-20.000000,0.273
23,0,100,-19.990000,0.271
24,0,100,-19.880000,0.261
25,0,100,-20.000000,0.277
26,0,100,-19.510000,0.264
27,0,100,-20.000000,0.255
28,0,100,-19.790000,0.287
29,0,100,-20.000000,0.270
30,0,100,-20.000000,0.273
31,0,100,-20.000000,0.259
32,0,100,-20.000000,0.263
33,0,100,-20.000000,0.278
34,0,100,-19.920000,0.292
35,0,100,-19.830000,0.261
36,0,100,-19.835000,0.269
37,0,100,-19.880000,0.264
38,0,100,-20.000000,0.269
39,0,100,-19.730000,0.295
40,0,100,-19.820000,0.263
41,0,100,-20.000000,0.253
42,0,100,-20.000000,0.255
43,0,100,-19.990000,0.260
44,0,100,-19.860000,0.281
45,0,100,-19.795000,0.293
46,0,100,-19.950000,0.283
47,0,100,-20.000000,0.245
48,0,100,-20.000000,0.254
49,0,100,-19.900000,0.262
50,0,100,-19.670000,0.269
51,0,100,-19.885000,0.266
52,0,100,-19.945000,0.243
53,0,100,-19.790000,0.302
54,0,100,-19.810000,0.261
55,0,100,-19.860000,0.258
56,0,100,-19.760000,0.262
57,0,100,-19.770000,0.278
58,0,100,-19.790000,0.258
59,0,100,-19.950000,0.265
60,0,100,-19.760000,0.274
61,0,100,-19.680000,0.265
62,0,100,-20.000000,0.270
63,0,100,-20.000000,0.274
64,0,100,-19.790000,0.308
65,0,100,-20.000000,0.268
66,0,100,-19.700000,0.297
67,0,100,-19.760000,0.270
68,0,100,-19.610000,0.280
69,0,100,-19.830000,0.265
70,0,100,-19.780000,0.256
71,0,100,-20.000000,0.259
72,0,100,-19.755000,0.310
73,1,76,-4.925000,0.204
74,0,100,-19.770000,0.270
75,0,100,-19.880000,0.276
76,0,100,-20.000000,0.285
77,0,100,-20.000000,0.259
78,0,100,-20.000000,0.263
79,0,100,-19.970000,0.264
80,0,100,-19.990000,0.277
81,0,100,-19.800000,0.305
82,0,100,-19.475000,0.277
83,0,100,-20.000000,0.262
84,0,100,-19.830000,0.274
85,0,100,-19.865000,0.261
86,0,100,-20.000000,0.245
87,0,100,-20.000000,0.247
88,0,100,-20.000000,0.270
89,0,100,-19.925000,0.266
90,0,100,-20.000000,0.270
91,0,100,-20.000000,0.247
92,0,100,-19.750000,0.284
93,0,100,-19.830000,0.286
94,0,100,-20.000000,0.258
95,0,100,-19.290000,0.287
96,0,100,-19.770000,0.287
97,0,100,-19.950000,0.265
98,0,100,-19.740000,0.266
99,0,100,-19.780000,0.301
100,0,100,-19.810000,0.259
