episode,success,steps,episode_reward,time_sec
1,1,8,7.700000,0.038
2,1,3,9.166667,0.015
3,1,11,6.770000,0.049
4,1,7,8.050000,0.032
5,1,6,8.286667,0.029
6,1,5,8.530000,0.022
7,1,8,12.770000,0.037
8,1,4,8.853333,0.022
9,1,9,7.390000,0.041
10,1,13,11.200000,0.060
11,1,35,-0.323333,0.159
12,1,9,12.356667,0.044
13,1,26,7.480000,0.107
14,1,25,7.760000,0.107
15,1,3,9.123333,0.015
16,1,21,3.763333,0.089
17,1,4,8.866667,0.019
18,1,9,7.330000,0.039
19,1,25,7.600000,0.105
20,1,15,5.533333,0.061
21,1,8,7.653333,0.036
22,1,18,9.890000,0.074
23,1,9,7.383333,0.038
24,1,15,5.546667,0.067
25,1,10,7.066667,0.047
26,1,6,8.246667,0.027
27,1,19,9.660000,0.079
28,1,15,5.553333,0.064
29,1,8,7.650000,0.035
30,1,11,6.810000,0.044
31,1,24,8.020000,0.099
32,1,2,9.436667,0.010
33,1,26,7.370000,0.107
34,1,27,6.980000,0.116
35,1,4,8.836667,0.018
36,1,38,3.670000,0.156
37,1,33,5.560000,0.137
38,1,12,11.440000,0.056
39,1,2,9.420000,0.012
40,1,14,10.920000,0.066
41,1,7,7.950000,0.037
42,1,5,8.546667,0.022
43,1,16,5.283333,0.067
44,1,4,8.820000,0.021
45,1,3,9.146667,0.016
46,1,3,9.120000,0.017
47,1,53,-0.870000,0.234
48,1,14,5.833333,0.062
49,1,8,7.620000,0.039
50,1,2,14.453333,0.013
51,1,20,4.036667,0.088
52,1,4,8.823333,0.021
53,1,15,10.570000,0.062
54,1,12,6.456667,0.056
55,1,20,9.030000,0.082
56,1,16,10.390000,0.068
57,1,10,12.053333,0.048
58,1,16,10.280000,0.070
59,1,4,8.820000,0.018
60,1,3,9.120000,0.016
61,1,41,2.780000,0.195
62,1,5,8.566667,0.023
63,1,5,8.530000,0.023
64,1,4,8.860000,0.023
65,1,24,2.830000,0.101
66,1,3,9.123333,0.016
67,1,7,7.976667,0.036
68,1,4,13.870000,0.022
69,1,8,7.633333,0.038
70,1,17,9.990000,0.074
71,1,6,8.300000,0.029
72,1,12,6.453333,0.053
73,1,3,9.120000,0.014
74,1,23,3.233333,0.095
75,1,13,11.170000,0.060
76,1,14,10.880000,0.067
77,1,17,10.090000,0.070
78,1,4,8.866667,0.019
79,1,23,8.170000,0.093
80,1,3,14.130000,0.018
81,1,17,4.930000,0.075
82,1,2,9.420000,0.012
83,1,2,9.420000,0.011
84,1,13,6.153333,0.054
85,1,22,8.590000,0.094
86,1,10,7.056667,0.041
87,1,12,6.423333,0.051
88,1,3,9.140000,0.014
89,1,4,8.833333,0.021
90,1,7,7.936667,0.033
91,1,5,8.553333,0.026
92,1,23,8.420000,0.100
93,1,18,4.643333,0.075
94,1,31,5.810000,0.131
95,1,6,8.230000,0.027
96,1,10,7.070000,0.042
97,1,4,8.836667,0.019
98,1,5,8.530000,0.028
99,1,7,7.996667,0.037
100,1,21,3.743333,0.086
