episode,success,steps,episode_reward,time_sec
1,0,100,-19.900000,0.292
2,0,100,-20.000000,0.275
3,0,100,-19.570000,0.256
4,0,100,-19.690000,0.279
5,0,100,-19.990000,0.273
6,0,100,-19.700000,0.278
7,0,100,-19.840000,0.276
8,0,100,-19.895000,0.271
9,0,100,-19.950000,0.279
10,0,100,-19.780000,0.274
11,0,100,-19.985000,0.293
12,0,100,-19.880000,0.308
13,0,100,-19.675000,0.282
14,0,100,-19.990000,0.290
15,0,100,-19.905000,0.277
16,0,100,-20.000000,0.257
17,0,100,-19.685000,0.295
18,0,100,-19.960000,0.298
19,0,100,-19.860000,0.270
20,0,100,-19.730000,0.274
21,0,100,-19.810000,0.264
22,0,100,-19.955000,0.286
23,0,100,-19.930000,0.298
24,0,100,-19.925000,0.268
25,0,100,-19.885000,0.290
26,0,100,-19.970000,0.261
27,0,100,-19.955000,0.272
28,0,100,-19.885000,0.285
29,0,100,-19.925000,0.265
30,0,100,-19.930000,0.269
31,0,100,-20.000000,0.280
32,0,100,-19.755000,0.280
33,0,100,-19.985000,0.270
34,0,100,-19.960000,0.298
35,0,100,-19.990000,0.272
36,0,100,-19.750000,0.310
37,0,100,-19.845000,0.293
38,0,100,-19.710000,0.297
39,0,100,-19.880000,0.280
40,0,100,-19.880000,0.291
41,0,100,-19.690000,0.293
42,0,100,-19.645000,0.302
43,0,100,-19.975000,0.270
44,0,100,-19.935000,0.271
45,0,100,-19.760000,0.314
46,0,100,-19.820000,0.294
47,0,100,-19.910000,0.282
48,0,100,-19.905000,0.280
49,0,100,-19.830000,0.268
50,0,100,-19.955000,0.289
51,0,100,-19.620000,0.310
52,0,100,-19.875000,0.263
53,0,100,-19.840000,0.295
54,1,25,5.135000,0.082
55,0,100,-19.880000,0.266
56,0,100,-19.795000,0.262
57,0,100,-19.990000,0.285
58,0,100,-19.750000,0.260
59,0,100,-20.000000,0.281
60,0,100,-19.800000,0.294
61,0,100,-19.830000,0.288
62,0,100,-19.570000,0.302
63,0,100,-19.850000,0.286
64,0,100,-20.000000,0.274
65,0,100,-19.665000,0.304
66,0,100,-19.710000,0.282
67,0,100,-19.870000,0.296
68,0,100,-19.685000,0.312
69,0,100,-19.970000,0.283
70,0,100,-19.970000,0.281
71,0,100,-19.810000,0.312
72,0,100,-19.955000,0.288
73,0,100,-19.870000,0.284
74,0,100,-19.595000,0.267
75,0,100,-19.920000,0.268
76,0,100,-19.760000,0.297
77,0,100,-19.865000,0.303
78,0,100,-19.900000,0.276
79,0,100,-19.635000,0.299
80,0,100,-19.860000,0.280
81,0,100,-19.625000,0.309
82,0,100,-19.800000,0.308
83,0,100,-19.970000,0.271
84,0,100,-19.800000,0.294
85,0,100,-19.820000,0.259
86,0,100,-19.925000,0.278
87,0,100,-19.610000,0.293
88,0,100,-19.885000,0.299
89,0,100,-19.885000,0.289
90,0,100,-19.960000,0.282
91,0,100,-19.620000,0.269
92,1,32,3.625000,0.091
93,0,100,-19.965000,0.279
94,0,100,-19.695000,0.278
95,0,100,-19.880000,0.297
96,0,100,-19.930000,0.286
97,0,100,-19.960000,0.260
98,1,65,-2.865000,0.205
99,0,100,-19.600000,0.287
100,0,100,-19.610000,0.308
