episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.258
2,0,100,-19.900000,0.248
3,0,100,-19.865000,0.273
4,0,100,-19.580000,0.295
5,0,100,-20.000000,0.275
6,0,100,-19.960000,0.260
7,0,100,-19.760000,0.454
8,0,100,-20.000000,0.338
9,1,50,0.210000,0.139
10,0,100,-20.000000,0.237
11,0,100,-19.780000,0.285
12,0,100,-20.000000,0.247
13,0,100,-19.780000,0.265
14,0,100,-19.830000,0.253
15,0,100,-20.000000,0.260
16,0,100,-19.940000,0.262
17,0,100,-19.720000,0.291
18,0,100,-19.690000,0.280
19,0,100,-19.585000,0.289
20,0,100,-19.420000,0.286
21,0,100,-19.810000,0.255
22,0,100,-19.850000,0.266
23,0,100,-20.000000,0.256
24,0,100,-19.610000,0.253
25,0,100,-19.710000,0.251
26,0,100,-20.000000,0.248
27,0,100,-19.810000,0.273
28,0,100,-19.885000,0.300
29,0,100,-20.000000,0.241
30,0,100,-19.870000,0.260
31,0,100,-19.800000,0.289
32,0,100,-19.900000,0.257
33,0,100,-19.920000,0.254
34,0,100,-19.740000,0.259
35,0,100,-19.890000,0.248
36,0,100,-20.000000,0.270
37,0,100,-19.720000,0.306
38,0,100,-19.955000,0.251
39,0,100,-19.610000,0.254
40,0,100,-19.665000,0.285
41,1,40,2.330000,0.119
42,0,100,-19.670000,0.277
43,0,100,-19.910000,0.260
44,0,100,-19.740000,0.286
45,0,100,-19.795000,0.280
46,0,100,-19.980000,0.258
47,0,100,-19.890000,0.257
48,0,100,-19.550000,0.294
49,0,100,-19.940000,0.264
50,0,100,-19.620000,0.258
51,0,100,-19.890000,0.279
52,0,100,-19.940000,0.247
53,0,100,-19.960000,0.261
54,0,100,-19.700000,0.265
55,0,100,-19.915000,0.251
56,0,100,-19.560000,0.257
57,0,100,-19.990000,0.251
58,0,100,-19.650000,0.271
59,0,100,-20.000000,0.252
60,0,100,-19.930000,0.249
61,0,100,-19.590000,0.290
62,0,100,-19.760000,0.272
63,0,100,-19.980000,0.257
64,0,100,-20.000000,0.266
65,0,100,-19.810000,0.253
66,0,100,-20.000000,0.252
67,0,100,-20.000000,0.268
68,0,100,-19.490000,0.289
69,0,100,-19.960000,0.270
70,0,100,-20.000000,0.239
71,0,100,-19.675000,0.285
72,0,100,-20.000000,0.271
73,0,100,-19.890000,0.271
74,0,100,-19.740000,0.257
75,0,100,-19.830000,0.255
76,0,100,-19.810000,0.254
77,0,100,-19.830000,0.246
78,0,100,-19.990000,0.278
79,0,100,-19.550000,0.309
80,0,100,-19.880000,0.281
81,0,100,-19.830000,0.263
82,0,100,-19.690000,0.257
83,0,100,-19.970000,0.267
84,0,100,-19.910000,0.255
85,0,100,-19.980000,0.252
86,0,100,-19.910000,0.264
87,0,100,-20.000000,0.245
88,0,100,-19.575000,0.272
89,1,33,3.695000,0.100
90,0,100,-19.480000,0.253
91,0,100,-19.660000,0.261
92,0,100,-19.710000,0.260
93,0,100,-20.000000,0.259
94,0,100,-19.780000,0.289
95,0,100,-19.930000,0.259
96,0,100,-20.000000,0.259
97,0,100,-20.000000,0.264
98,0,100,-19.980000,0.264
99,0,100,-19.980000,0.261
100,0,100,-19.900000,0.274
