episode,success,steps,episode_reward,time_sec
1,0,100,-19.695000,0.269
2,1,12,7.690000,0.037
3,0,100,-19.650000,0.278
4,1,54,-0.500000,0.147
5,1,42,1.860000,0.125
6,0,100,-20.000000,0.268
7,1,5,9.055000,0.017
8,1,25,5.190000,0.074
9,0,100,-19.940000,0.280
10,1,12,7.740000,0.040
11,0,100,-19.660000,0.272
12,1,81,-5.735000,0.245
13,0,100,-19.945000,0.270
14,1,13,7.520000,0.040
15,1,22,5.830000,0.062
16,1,83,-6.465000,0.236
17,0,100,-20.000000,0.275
18,0,100,-19.765000,0.268
19,1,14,7.250000,0.042
20,1,3,9.450000,0.010
21,1,15,7.180000,0.042
22,1,69,-3.260000,0.195
23,1,20,6.150000,0.060
24,1,60,-1.880000,0.167
25,0,100,-20.000000,0.258
26,1,65,-2.915000,0.179
27,0,100,-19.530000,0.263
28,1,3,9.420000,0.011
29,1,21,5.965000,0.059
30,0,100,-19.920000,0.272
31,1,8,8.455000,0.024
32,1,41,2.125000,0.122
33,1,52,-0.255000,0.166
34,0,100,-19.940000,0.283
35,1,8,8.415000,0.026
36,1,14,7.255000,0.042
37,1,20,6.095000,0.056
38,1,5,9.025000,0.017
39,1,21,6.035000,0.067
40,0,100,-20.000000,0.278
41,1,8,8.430000,0.025
42,0,100,-19.870000,0.274
43,0,100,-20.000000,0.273
44,1,11,7.890000,0.033
45,1,38,2.460000,0.105
46,1,81,-6.130000,0.222
47,1,4,9.235000,0.014
48,1,48,0.550000,0.141
49,1,50,0.190000,0.139
50,1,47,1.020000,0.141
51,1,25,5.195000,0.075
52,1,73,-4.180000,0.202
53,0,100,-19.280000,0.259
54,0,100,-20.000000,0.278
55,0,100,-20.000000,0.271
56,1,89,-7.655000,0.243
57,0,100,-19.820000,0.276
58,1,23,5.600000,0.068
59,1,30,4.050000,0.081
60,1,52,-0.225000,0.146
61,1,17,6.765000,0.048
62,0,100,-20.000000,0.264
63,0,100,-19.110000,0.259
64,1,21,6.040000,0.060
65,1,6,8.880000,0.021
66,0,100,-20.000000,0.278
67,1,35,3.255000,0.104
68,1,26,5.075000,0.081
69,1,11,7.965000,0.035
70,1,31,3.930000,0.087
71,1,21,5.990000,0.062
72,1,77,-5.090000,0.210
73,1,22,5.825000,0.064
74,0,100,-20.000000,0.265
75,0,100,-19.610000,0.276
76,1,38,2.450000,0.101
77,0,100,-20.000000,0.267
78,0,100,-20.000000,0.270
79,1,8,8.495000,0.025
80,1,15,7.085000,0.048
81,1,28,4.510000,0.080
82,0,100,-19.580000,0.264
83,1,40,2.105000,0.108
84,1,31,3.840000,0.085
85,1,26,4.835000,0.075
86,1,17,6.690000,0.050
87,1,8,8.475000,0.025
88,1,27,4.795000,0.078
89,1,9,8.295000,0.027
90,0,100,-20.000000,0.269
91,0,100,-20.000000,0.264
92,0,100,-19.350000,0.261
93,1,71,-3.970000,0.208
94,1,25,5.170000,0.070
95,1,9,8.260000,0.027
96,0,100,-20.000000,0.257
97,1,87,-6.995000,0.256
98,1,3,9.430000,0.010
99,0,100,-20.000000,0.268
100,1,7,8.670000,0.022
