episode,success,steps,episode_reward,time_sec
1,1,12,6.446667,0.060
2,1,22,8.510000,0.090
3,1,22,3.463333,0.087
4,1,17,10.070000,0.074
5,1,12,6.430000,0.050
6,1,19,9.340000,0.083
7,1,15,5.600000,0.067
8,1,8,7.670000,0.034
9,1,13,11.130000,0.054
10,1,11,11.820000,0.049
11,1,14,5.896667,0.061
12,1,7,7.930000,0.030
13,1,17,9.930000,0.070
14,1,7,8.006667,0.029
15,1,3,9.120000,0.014
16,1,11,6.730000,0.046
17,1,4,8.830000,0.021
18,1,8,12.680000,0.036
19,1,22,8.540000,0.088
20,1,10,7.030000,0.042
21,1,6,8.263333,0.030
22,1,4,8.830000,0.018
23,1,37,3.950000,0.148
24,1,9,7.340000,0.042
25,1,7,7.976667,0.036
26,1,21,8.840000,0.087
27,1,14,5.820000,0.063
28,1,18,9.650000,0.077
29,1,15,5.550000,0.065
30,1,4,8.830000,0.019
31,1,17,9.950000,0.071
32,1,6,8.263333,0.026
33,1,52,-0.050000,0.212
34,1,4,8.823333,0.021
35,1,10,12.060000,0.046
36,1,15,10.590000,0.064
37,1,3,9.126667,0.017
38,1,5,8.530000,0.022
39,1,6,8.260000,0.030
40,1,15,5.593333,0.064
41,1,8,7.653333,0.034
42,1,5,8.530000,0.026
43,1,25,7.570000,0.113
44,1,9,12.340000,0.041
45,1,3,9.120000,0.015
46,1,21,8.920000,0.090
47,1,2,9.420000,0.010
48,1,2,9.420000,0.010
49,1,35,4.530000,0.143
50,1,12,11.450000,0.054
51,1,3,9.133333,0.017
52,1,8,7.686667,0.033
53,1,23,8.140000,0.105
54,1,9,12.330000,0.039
55,1,9,12.400000,0.039
56,1,17,4.956667,0.075
57,1,7,12.963333,0.037
58,1,19,9.400000,0.079
59,1,12,6.490000,0.057
60,1,10,7.020000,0.049
61,1,4,8.860000,0.022
62,1,9,7.350000,0.042
63,1,2,9.420000,0.012
64,1,8,7.653333,0.039
65,1,16,5.230000,0.064
66,1,6,8.250000,0.027
67,1,9,7.406667,0.049
68,1,24,7.850000,0.106
69,1,25,2.546667,0.106
70,1,7,7.950000,0.029
71,1,10,7.066667,0.047
72,1,3,9.150000,0.014
73,1,3,9.116667,0.015
74,1,26,7.270000,0.130
75,1,7,7.970000,0.040
76,1,35,4.850000,0.155
77,1,8,7.686667,0.034
78,1,8,7.630000,0.037
79,1,3,9.136667,0.014
80,1,19,9.400000,0.083
81,1,7,12.963333,0.034
82,1,8,7.700000,0.036
83,1,3,9.166667,0.014
84,1,11,11.760000,0.047
85,1,6,8.280000,0.026
86,1,6,8.286667,0.029
87,1,5,8.530000,0.022
88,1,15,10.790000,0.063
89,1,4,8.853333,0.023
90,1,9,7.390000,0.041
91,1,17,10.040000,0.074
92,1,19,9.410000,0.089
93,1,12,11.476667,0.057
94,1,25,7.770000,0.104
95,1,10,7.100000,0.054
96,1,3,9.123333,0.018
97,1,19,4.353333,0.099
98,1,4,8.866667,0.024
99,1,11,6.730000,0.061
100,1,15,10.570000,0.073
