episode,success,steps,episode_reward,time_sec
1,0,100,-19.880000,0.270
2,0,100,-19.990000,0.294
3,0,100,-20.000000,0.280
4,0,100,-19.690000,0.302
5,0,100,-20.000000,0.263
6,0,100,-19.990000,0.268
7,0,100,-19.730000,0.332
8,0,100,-19.810000,0.317
9,0,100,-19.975000,0.330
10,0,100,-19.825000,0.319
11,0,100,-19.695000,0.350
12,0,100,-19.830000,0.303
13,0,100,-19.920000,0.307
14,0,100,-20.000000,0.287
15,0,100,-19.970000,0.267
16,0,100,-19.830000,0.280
17,0,100,-19.915000,0.346
18,0,100,-19.965000,1.323
19,0,100,-19.835000,0.901
20,0,100,-19.750000,0.302
21,0,100,-19.575000,0.344
22,0,100,-20.000000,0.301
23,0,100,-19.900000,0.335
24,0,100,-19.875000,0.360
25,0,100,-19.965000,0.325
26,1,40,2.125000,0.136
27,1,75,-4.765000,0.235
28,0,100,-19.870000,0.310
29,0,100,-19.740000,0.308
30,0,100,-19.655000,0.318
31,0,100,-19.800000,0.313
32,0,100,-19.950000,0.347
33,1,85,-6.800000,0.301
34,0,100,-20.000000,0.282
35,0,100,-19.805000,0.323
36,0,100,-19.795000,0.381
37,0,100,-19.995000,0.308
38,0,100,-19.915000,0.290
39,0,100,-19.470000,0.347
40,0,100,-19.890000,0.306
41,0,100,-19.960000,0.293
42,0,100,-20.000000,0.289
43,0,100,-19.940000,0.288
44,0,100,-19.905000,0.299
45,0,100,-19.860000,0.319
46,0,100,-19.885000,0.321
47,0,100,-19.940000,0.327
48,0,100,-19.990000,0.295
49,0,100,-19.740000,0.301
50,0,100,-19.900000,0.291
51,0,100,-19.960000,0.274
52,0,100,-19.910000,0.312
53,0,100,-19.800000,0.309
54,0,100,-20.000000,0.266
55,0,100,-19.745000,0.316
56,0,100,-19.915000,0.286
57,0,100,-19.965000,0.278
58,1,33,3.650000,0.107
59,0,100,-19.730000,0.300
60,0,100,-19.925000,0.266
61,0,100,-19.655000,0.287
62,0,100,-19.960000,0.286
63,0,100,-19.940000,0.279
64,0,100,-19.755000,0.275
65,0,100,-19.770000,0.286
66,0,100,-19.935000,0.288
67,0,100,-19.900000,0.278
68,0,100,-19.655000,0.292
69,0,100,-19.910000,0.261
70,0,100,-19.915000,0.279
71,0,100,-20.000000,0.276
72,0,100,-19.980000,0.288
73,0,100,-19.920000,0.294
74,0,100,-19.890000,0.277
75,0,100,-19.825000,0.272
76,0,100,-19.795000,0.270
77,0,100,-19.885000,0.278
78,0,100,-19.910000,0.265
79,0,100,-19.690000,0.277
80,0,100,-20.000000,0.279
81,0,100,-19.655000,0.281
82,0,100,-19.920000,0.265
83,0,100,-19.790000,0.295
84,0,100,-19.840000,0.280
85,0,100,-19.865000,0.263
86,0,100,-19.715000,0.282
87,0,100,-19.990000,0.270
88,0,100,-19.960000,0.268
89,0,100,-19.610000,0.290
90,0,100,-20.000000,0.258
91,0,100,-19.915000,0.281
92,0,100,-19.790000,0.273
93,0,100,-19.950000,0.270
94,0,100,-19.995000,0.265
95,0,100,-19.965000,0.282
96,0,100,-19.645000,0.307
97,0,100,-19.770000,0.320
98,0,100,-19.930000,0.256
99,0,100,-19.830000,0.260
100,0,100,-19.965000,0.282
