episode,success,steps,episode_reward,time_sec
1,1,6,8.840000,0.022
2,1,10,8.050000,0.030
3,1,5,9.065000,0.018
4,1,19,6.270000,0.056
5,1,13,7.455000,0.039
6,1,19,6.235000,0.055
7,1,5,9.035000,0.019
8,1,4,9.255000,0.017
9,1,16,6.850000,0.045
10,1,4,9.230000,0.014
11,1,14,7.230000,0.046
12,1,8,8.420000,0.026
13,1,15,7.030000,0.047
14,1,11,7.875000,0.034
15,1,12,7.650000,0.037
16,1,17,6.620000,0.060
17,1,17,6.635000,0.049
18,1,10,8.040000,0.032
19,1,8,8.430000,0.027
20,1,4,9.265000,0.014
21,1,9,8.330000,0.028
22,1,29,4.270000,0.081
23,1,14,7.315000,0.044
24,1,15,7.020000,0.044
25,1,8,8.435000,0.025
26,1,11,7.840000,0.034
27,1,18,6.450000,0.055
28,1,4,9.230000,0.014
29,1,13,7.445000,0.040
30,1,12,7.650000,0.038
31,1,19,6.385000,0.070
32,1,13,7.450000,0.037
33,1,15,7.040000,0.048
34,1,13,7.435000,0.039
35,1,15,7.035000,0.044
36,1,6,8.830000,0.020
37,1,10,8.130000,0.030
38,1,5,9.030000,0.017
39,1,5,9.030000,0.017
40,1,15,7.055000,0.047
41,1,4,9.220000,0.015
42,1,17,6.690000,0.049
43,1,16,6.835000,0.049
44,1,9,8.305000,0.029
45,1,12,7.620000,0.034
46,1,12,7.635000,0.036
47,1,4,9.230000,0.014
48,1,10,8.085000,0.030
49,1,11,7.895000,0.035
50,1,2,9.620000,0.008
51,1,13,7.505000,0.038
52,1,11,7.855000,0.034
53,1,22,5.660000,0.061
54,1,19,6.235000,0.054
55,1,10,8.055000,0.032
56,1,18,6.435000,0.052
57,1,12,7.660000,0.035
58,1,15,7.145000,0.046
59,1,18,6.435000,0.054
60,1,11,7.840000,0.036
61,1,10,8.050000,0.030
62,1,12,7.650000,0.036
63,1,17,6.655000,0.049
64,1,8,8.500000,0.025
65,1,3,9.420000,0.011
66,1,17,6.620000,0.049
67,1,17,6.680000,0.050
68,1,3,9.420000,0.011
69,1,4,9.245000,0.014
70,1,15,7.055000,0.046
71,1,14,7.280000,0.043
72,1,16,6.870000,0.047
73,1,15,7.030000,0.045
74,1,13,7.455000,0.041
75,1,9,8.340000,0.026
76,1,23,5.435000,0.067
77,1,10,8.030000,0.033
78,1,9,8.265000,0.029
79,1,3,9.425000,0.011
80,1,6,8.855000,0.020
81,1,13,7.485000,0.039
82,1,6,8.875000,0.020
83,1,6,8.830000,0.020
84,1,11,7.895000,0.032
85,1,12,7.620000,0.036
86,1,17,6.635000,0.047
87,1,17,6.620000,0.047
88,1,11,7.840000,0.032
89,1,14,7.345000,0.040
90,1,11,7.840000,0.036
91,1,18,6.435000,0.049
92,1,11,7.850000,0.034
93,1,13,7.450000,0.041
94,1,10,8.075000,0.032
95,1,8,8.465000,0.025
96,1,17,6.650000,0.049
97,1,12,7.655000,0.037
98,1,5,9.030000,0.017
99,1,7,8.645000,0.023
100,1,6,8.865000,0.021
