episode,success,steps,episode_reward,time_sec
1,0,100,-19.580000,0.337
2,0,100,-19.940000,0.280
3,1,30,4.365000,0.105
4,0,100,-20.000000,0.299
5,0,100,-19.790000,0.272
6,0,100,-20.000000,0.273
7,0,100,-19.985000,0.267
8,0,100,-19.900000,0.274
9,0,100,-20.000000,0.281
10,0,100,-19.930000,0.298
11,0,100,-19.950000,0.313
12,0,100,-19.670000,0.316
13,0,100,-19.910000,0.288
14,0,100,-20.000000,0.313
15,0,100,-19.730000,0.336
16,0,100,-20.000000,0.301
17,0,100,-20.000000,0.291
18,0,100,-19.880000,0.300
19,0,100,-19.925000,0.297
20,0,100,-19.950000,0.271
21,0,100,-20.000000,0.257
22,0,100,-20.000000,0.288
23,0,100,-20.000000,0.277
24,0,100,-19.535000,0.308
25,0,100,-19.405000,0.304
26,0,100,-19.870000,0.706
27,0,100,-19.720000,0.365
28,0,100,-19.810000,0.306
29,0,100,-19.970000,0.293
30,0,100,-20.000000,0.285
31,0,100,-19.970000,0.294
32,0,100,-20.000000,0.294
33,0,100,-19.780000,0.315
34,0,100,-20.000000,0.288
35,0,100,-20.000000,0.292
36,0,100,-19.750000,0.277
37,0,100,-20.000000,0.277
38,0,100,-19.660000,0.321
39,0,100,-19.990000,0.311
40,0,100,-19.920000,0.305
41,0,100,-19.705000,0.327
42,0,100,-19.995000,0.300
43,0,100,-19.960000,0.272
44,0,100,-20.000000,0.295
45,0,100,-20.000000,0.282
46,0,100,-19.320000,0.315
47,0,100,-19.810000,0.325
48,0,100,-20.000000,0.270
49,0,100,-20.000000,0.287
50,0,100,-19.560000,0.338
51,0,100,-20.000000,0.265
52,0,100,-19.860000,0.280
53,0,100,-19.480000,0.301
54,0,100,-19.970000,0.295
55,0,100,-20.000000,0.272
56,0,100,-19.820000,0.279
57,0,100,-19.920000,0.275
58,0,100,-19.690000,0.276
59,0,100,-19.960000,0.291
60,0,100,-19.775000,0.298
61,0,100,-19.910000,0.277
62,0,100,-20.000000,0.282
63,0,100,-19.520000,0.284
64,0,100,-19.955000,0.268
65,0,100,-19.840000,0.315
66,0,100,-19.800000,0.319
67,0,100,-19.785000,0.283
68,0,100,-19.730000,0.327
69,0,100,-19.490000,0.328
70,0,100,-19.470000,0.275
71,0,100,-19.880000,0.282
72,0,100,-19.670000,0.306
73,0,100,-19.705000,0.313
74,0,100,-20.000000,0.265
75,0,100,-20.000000,0.275
76,0,100,-20.000000,0.285
77,0,100,-20.000000,0.287
78,0,100,-19.770000,0.282
79,0,100,-19.815000,0.270
80,0,100,-19.470000,0.321
81,0,100,-19.940000,0.283
82,0,100,-19.270000,0.329
83,0,100,-19.920000,0.271
84,0,100,-20.000000,0.293
85,0,100,-19.920000,0.323
86,0,100,-20.000000,0.269
87,0,100,-19.900000,0.267
88,0,100,-19.850000,0.294
89,0,100,-19.920000,0.258
90,0,100,-19.695000,0.329
91,0,100,-20.000000,0.295
92,0,100,-19.930000,0.284
93,0,100,-20.000000,0.277
94,0,100,-19.580000,0.271
95,0,100,-20.000000,0.264
96,0,100,-19.810000,0.279
97,0,100,-19.970000,0.284
98,0,100,-19.920000,0.284
99,0,100,-19.830000,0.318
100,0,100,-20.000000,0.664
