episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.264
2,0,100,-20.000000,0.255
3,0,100,-20.000000,0.254
4,1,62,-2.170000,0.171
5,0,100,-20.000000,0.263
6,0,100,-20.000000,0.262
7,0,100,-19.900000,0.259
8,0,100,-20.000000,0.239
9,0,100,-20.000000,0.237
10,0,100,-20.000000,0.412
11,0,100,-20.000000,0.262
12,0,100,-20.000000,0.234
13,0,100,-20.000000,0.254
14,0,100,-19.140000,0.255
15,0,100,-20.000000,0.241
16,0,100,-20.000000,0.255
17,0,100,-20.000000,0.238
18,0,100,-19.220000,0.257
19,1,17,6.785000,0.047
20,1,32,3.955000,0.089
21,0,100,-19.880000,0.257
22,0,100,-20.000000,0.250
23,1,85,-6.970000,0.232
24,0,100,-19.135000,0.258
25,0,100,-19.510000,0.258
26,0,100,-20.000000,0.244
27,0,100,-19.075000,0.258
28,1,22,5.760000,0.062
29,0,100,-20.000000,0.238
30,0,100,-20.000000,0.265
31,0,100,-19.680000,0.255
32,0,100,-20.000000,0.246
33,0,100,-20.000000,0.239
34,0,100,-18.450000,0.302
35,0,100,-20.000000,0.252
36,0,100,-19.055000,0.260
37,0,100,-19.080000,0.267
38,0,100,-20.000000,0.236
39,0,100,-19.900000,0.256
40,0,100,-19.500000,0.257
41,1,31,4.095000,0.090
42,0,100,-19.100000,0.256
43,0,100,-20.000000,0.242
44,0,100,-20.000000,0.258
45,0,100,-19.000000,0.260
46,0,100,-20.000000,0.236
47,0,100,-19.545000,0.257
48,1,69,-3.110000,0.199
49,0,100,-20.000000,0.254
50,0,100,-19.850000,0.258
51,0,100,-19.040000,0.255
52,0,100,-20.000000,0.252
53,0,100,-20.000000,0.258
54,0,100,-19.960000,0.243
55,0,100,-19.460000,0.257
56,0,100,-19.275000,0.256
57,0,100,-20.000000,0.248
58,0,100,-20.000000,0.261
59,1,42,1.665000,0.104
60,0,100,-19.390000,0.641
61,0,100,-19.940000,0.650
62,0,100,-19.910000,0.268
63,1,16,6.850000,0.046
64,1,93,-7.730000,0.261
65,1,82,-5.725000,0.209
66,0,100,-20.000000,0.250
67,0,100,-20.000000,0.258
68,0,100,-19.030000,0.257
69,0,100,-18.555000,0.292
70,0,100,-20.000000,0.233
71,1,20,6.060000,0.052
72,0,100,-20.000000,0.238
73,0,100,-19.070000,0.257
74,0,100,-20.000000,0.261
75,0,100,-20.000000,0.257
76,0,100,-20.000000,0.237
77,0,100,-19.185000,0.254
78,0,100,-19.460000,0.256
79,0,100,-19.130000,0.253
80,0,100,-19.485000,0.258
81,0,100,-19.990000,0.253
82,0,100,-19.310000,0.259
83,0,100,-20.000000,0.256
84,0,100,-20.000000,0.262
85,0,100,-19.080000,0.255
86,0,100,-20.000000,0.254
87,0,100,-20.000000,0.237
88,0,100,-20.000000,0.261
89,0,100,-19.080000,0.258
90,0,100,-19.170000,0.255
91,1,12,7.680000,0.036
92,0,100,-19.740000,0.258
93,0,100,-20.000000,0.260
94,0,100,-20.000000,0.260
95,1,60,-1.945000,0.155
96,0,100,-19.485000,0.257
97,0,100,-20.000000,0.238
98,0,100,-20.000000,0.237
99,0,100,-20.000000,0.236
100,0,100,-20.000000,0.264
