episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.242
2,0,100,-20.000000,0.255
3,0,100,-20.000000,0.255
4,0,100,-19.695000,0.287
5,0,100,-20.000000,0.257
6,0,100,-20.000000,0.240
7,0,100,-20.000000,0.246
8,0,100,-20.000000,0.251
9,0,100,-20.000000,0.238
10,0,100,-20.000000,0.239
11,0,100,-19.820000,0.291
12,0,100,-19.800000,0.258
13,0,100,-19.880000,0.251
14,0,100,-20.000000,0.239
15,0,100,-20.000000,0.238
16,0,100,-19.865000,0.255
17,0,100,-19.990000,0.246
18,0,100,-19.990000,0.245
19,0,100,-20.000000,0.240
20,0,100,-20.000000,0.264
21,0,100,-19.755000,0.252
22,0,100,-20.000000,0.238
23,0,100,-20.000000,0.238
24,0,100,-19.990000,0.253
25,0,100,-20.000000,0.257
26,0,100,-20.000000,0.250
27,0,100,-20.000000,0.239
28,0,100,-20.000000,0.244
29,0,100,-20.000000,0.239
30,0,100,-19.740000,0.257
31,0,100,-20.000000,0.240
32,0,100,-20.000000,0.243
33,0,100,-20.000000,0.261
34,0,100,-20.000000,0.247
35,0,100,-20.000000,0.245
36,0,100,-19.890000,0.248
37,0,100,-20.000000,0.273
38,0,100,-20.000000,0.240
39,0,100,-19.910000,0.252
40,0,100,-20.000000,0.273
41,0,100,-20.000000,0.240
42,0,100,-20.000000,0.257
43,0,100,-20.000000,0.253
44,0,100,-20.000000,0.247
45,0,100,-20.000000,0.266
46,0,100,-20.000000,0.239
47,0,100,-20.000000,0.242
48,0,100,-20.000000,0.246
49,0,100,-19.940000,0.251
50,0,100,-20.000000,0.258
51,0,100,-20.000000,0.256
52,0,100,-19.950000,0.259
53,0,100,-20.000000,0.248
54,0,100,-20.000000,0.252
55,0,100,-19.920000,0.247
56,0,100,-20.000000,0.245
57,0,100,-19.950000,0.265
58,0,100,-19.820000,0.257
59,0,100,-20.000000,0.240
60,0,100,-20.000000,0.272
61,0,100,-20.000000,0.245
62,0,100,-20.000000,0.269
63,0,100,-19.960000,0.257
64,0,100,-19.890000,0.262
65,0,100,-20.000000,0.238
66,0,100,-19.950000,0.256
67,0,100,-19.970000,0.254
68,0,100,-19.940000,0.256
69,0,100,-20.000000,0.241
70,0,100,-20.000000,0.239
71,0,100,-20.000000,0.241
72,0,100,-20.000000,0.300
73,0,100,-19.720000,0.247
74,0,100,-19.980000,0.246
75,0,100,-19.950000,0.254
76,0,100,-20.000000,0.260
77,0,100,-19.960000,0.242
78,0,100,-20.000000,0.250
79,0,100,-19.980000,0.267
80,0,100,-20.000000,0.263
81,0,100,-19.960000,0.252
82,0,100,-19.930000,0.255
83,0,100,-20.000000,0.246
84,0,100,-19.990000,0.251
85,0,100,-20.000000,0.250
86,0,100,-20.000000,0.238
87,0,100,-20.000000,0.253
88,0,100,-20.000000,0.241
89,0,100,-19.860000,0.273
90,0,100,-20.000000,0.263
91,0,100,-20.000000,0.241
92,0,100,-19.870000,0.275
93,0,100,-19.900000,0.263
94,0,100,-20.000000,0.241
95,0,100,-19.990000,0.251
96,0,100,-20.000000,0.255
97,0,100,-19.830000,0.284
98,0,100,-20.000000,0.249
99,0,100,-20.000000,0.242
100,0,100,-20.000000,0.239
