episode,success,steps,episode_reward,time_sec
1,0,100,-19.640000,0.276
2,0,100,-19.480000,0.300
3,1,52,-0.375000,0.159
4,0,100,-20.000000,0.268
5,1,71,-3.890000,0.207
6,0,100,-19.985000,0.262
7,0,100,-19.410000,0.300
8,1,41,2.070000,0.129
9,0,100,-19.895000,0.260
10,0,100,-19.800000,0.269
11,0,100,-19.880000,0.276
12,0,100,-20.000000,0.282
13,0,100,-19.990000,0.262
14,0,100,-19.830000,0.308
15,0,100,-19.785000,0.279
16,1,71,-4.070000,0.202
17,0,100,-19.970000,0.282
18,0,100,-19.905000,0.269
19,0,100,-19.915000,0.307
20,1,87,-6.740000,0.262
21,0,100,-19.900000,0.271
22,1,94,-8.570000,0.270
23,0,100,-19.920000,0.301
24,0,100,-19.790000,0.261
25,0,100,-20.000000,0.272
26,0,100,-19.880000,0.266
27,0,100,-19.785000,0.272
28,1,95,-8.820000,0.279
29,0,100,-19.685000,0.281
30,0,100,-19.905000,0.272
31,0,100,-19.890000,0.257
32,0,100,-20.000000,0.248
33,0,100,-19.980000,0.286
34,0,100,-19.980000,0.293
35,1,56,-1.120000,0.182
36,1,75,-4.685000,0.225
37,0,100,-19.105000,0.271
38,1,38,2.645000,0.122
39,1,62,-2.240000,0.194
40,0,100,-20.000000,0.253
41,0,100,-19.480000,0.323
42,0,100,-19.995000,0.265
43,0,100,-20.000000,0.253
44,0,100,-20.000000,0.282
45,0,100,-19.805000,0.261
46,0,100,-19.855000,0.283
47,0,100,-19.985000,0.273
48,1,94,-8.740000,0.261
49,0,100,-19.555000,0.268
50,0,100,-19.860000,0.289
51,0,100,-19.850000,0.266
52,0,100,-19.995000,0.260
53,0,100,-19.500000,0.270
54,0,100,-20.000000,0.274
55,0,100,-20.000000,0.277
56,0,100,-20.000000,0.264
57,0,100,-19.680000,0.263
58,0,100,-20.000000,0.288
59,0,100,-20.000000,0.270
60,0,100,-19.960000,0.274
61,0,100,-19.550000,0.284
62,0,100,-19.845000,0.263
63,0,100,-19.990000,0.262
64,0,100,-19.840000,0.263
65,0,100,-19.930000,0.304
66,0,100,-20.000000,0.273
67,0,100,-19.970000,0.268
68,1,87,-6.990000,0.274
69,1,86,-6.685000,0.270
70,0,100,-19.790000,0.287
71,0,100,-19.505000,0.269
72,0,100,-19.850000,0.279
73,0,100,-19.790000,0.269
74,0,100,-20.000000,0.273
75,1,75,-4.800000,0.202
76,0,100,-20.000000,0.282
77,0,100,-20.000000,0.293
78,0,100,-19.950000,0.261
79,1,14,7.330000,0.047
80,0,100,-19.845000,0.297
81,0,100,-19.970000,0.260
82,0,100,-19.930000,0.303
83,0,100,-19.785000,0.289
84,0,100,-20.000000,0.300
85,0,100,-20.000000,0.275
86,0,100,-19.990000,0.255
87,1,17,6.770000,0.055
88,0,100,-19.660000,0.289
89,0,100,-19.305000,0.274
90,0,100,-20.000000,0.287
91,0,100,-19.980000,0.272
92,0,100,-19.890000,0.278
93,0,100,-19.970000,0.284
94,0,100,-19.640000,0.263
95,0,100,-19.605000,0.290
96,0,100,-20.000000,0.264
97,0,100,-19.740000,0.267
98,0,100,-19.835000,0.265
99,0,100,-19.985000,0.252
100,1,17,6.690000,0.051
