episode,success,steps,episode_reward,time_sec
1,0,100,-19.730000,0.294
2,0,100,-19.980000,0.250
3,1,67,-2.815000,0.203
4,0,100,-19.980000,0.261
5,0,100,-19.750000,0.253
6,0,100,-19.650000,0.294
7,0,100,-19.925000,0.263
8,0,100,-19.590000,0.275
9,0,100,-19.950000,0.257
10,0,100,-19.990000,0.262
11,0,100,-19.720000,0.291
12,0,100,-19.690000,0.294
13,0,100,-19.740000,0.292
14,0,100,-20.000000,0.272
15,0,100,-19.900000,0.278
16,0,100,-20.000000,0.271
17,0,100,-20.000000,0.257
18,0,100,-20.000000,0.252
19,0,100,-19.710000,0.271
20,1,22,5.715000,0.067
21,0,100,-20.000000,0.233
22,0,100,-19.990000,0.274
23,0,100,-20.000000,0.254
24,0,100,-20.000000,0.255
25,0,100,-19.615000,0.263
26,0,100,-19.850000,0.255
27,0,100,-19.860000,0.261
28,0,100,-19.950000,0.254
29,0,100,-20.000000,0.248
30,0,100,-19.890000,0.253
31,0,100,-19.610000,0.275
32,0,100,-20.000000,0.263
33,0,100,-19.720000,0.268
34,0,100,-20.000000,0.264
35,0,100,-20.000000,0.582
36,0,100,-19.830000,0.303
37,0,100,-19.770000,0.251
38,1,61,-1.990000,0.184
39,0,100,-19.970000,0.279
40,0,100,-19.750000,0.272
41,0,100,-19.970000,0.287
42,0,100,-19.925000,0.270
43,0,100,-19.575000,0.263
44,0,100,-19.650000,0.274
45,0,100,-20.000000,0.239
46,0,100,-19.785000,0.271
47,0,100,-19.930000,0.302
48,0,100,-19.970000,0.262
49,0,100,-20.000000,0.261
50,0,100,-19.890000,0.277
51,0,100,-20.000000,0.266
52,0,100,-19.750000,0.254
53,0,100,-19.970000,0.282
54,0,100,-20.000000,0.258
55,0,100,-20.000000,0.250
56,0,100,-20.000000,0.264
57,0,100,-19.840000,0.285
58,0,100,-20.000000,0.288
59,0,100,-20.000000,0.260
60,0,100,-19.790000,0.265
61,0,100,-19.950000,0.260
62,0,100,-19.840000,0.263
63,0,100,-19.820000,0.275
64,0,100,-19.745000,0.264
65,1,16,6.880000,0.051
66,0,100,-20.000000,0.257
67,0,100,-19.945000,0.275
68,0,100,-19.500000,0.303
69,0,100,-19.700000,0.297
70,0,100,-19.960000,0.271
71,0,100,-19.990000,0.269
72,0,100,-19.825000,0.291
73,1,95,-8.880000,0.281
74,0,100,-19.950000,0.272
75,0,100,-20.000000,0.254
76,0,100,-19.740000,0.271
77,0,100,-19.820000,0.282
78,0,100,-19.970000,0.263
79,0,100,-19.825000,0.301
80,0,100,-19.350000,0.294
81,0,100,-19.880000,0.245
82,0,100,-19.745000,0.276
83,0,100,-19.540000,0.285
84,0,100,-19.470000,0.251
85,0,100,-19.780000,0.262
86,0,100,-20.000000,0.244
87,0,100,-19.870000,0.266
88,0,100,-19.990000,0.263
89,0,100,-19.540000,0.282
90,0,100,-19.980000,0.262
91,0,100,-19.900000,0.281
92,0,100,-19.950000,0.253
93,0,100,-20.000000,0.269
94,0,100,-19.940000,0.244
95,0,100,-19.960000,0.250
96,0,100,-20.000000,0.264
97,0,100,-19.745000,0.259
98,0,100,-19.735000,0.287
99,0,100,-20.000000,0.276
100,0,100,-19.730000,0.278
