episode,success,steps,episode_reward,time_sec
1,0,100,-19.975000,0.258
2,0,100,-20.000000,0.253
3,0,100,-20.000000,0.274
4,0,100,-20.000000,0.251
5,0,100,-20.000000,0.246
6,0,100,-20.000000,0.243
7,0,100,-20.000000,0.274
8,0,100,-19.975000,0.243
9,0,100,-20.000000,0.250
10,0,100,-20.000000,0.243
11,0,100,-19.980000,0.264
12,0,100,-20.000000,0.255
13,0,100,-19.950000,0.242
14,0,100,-20.000000,0.241
15,0,100,-19.905000,0.260
16,0,100,-20.000000,0.248
17,0,100,-20.000000,0.350
18,0,100,-19.980000,0.319
19,0,100,-20.000000,0.265
20,0,100,-19.930000,0.268
21,0,100,-20.000000,0.235
22,0,100,-20.000000,0.241
23,0,100,-19.870000,0.255
24,0,100,-20.000000,0.247
25,0,100,-20.000000,0.261
26,0,100,-19.960000,0.257
27,0,100,-19.700000,0.264
28,0,100,-19.990000,0.245
29,0,100,-20.000000,0.239
30,0,100,-20.000000,0.238
31,0,100,-19.990000,0.253
32,0,100,-20.000000,0.239
33,0,100,-19.970000,0.243
34,0,100,-20.000000,0.264
35,0,100,-20.000000,0.267
36,0,100,-19.990000,0.249
37,0,100,-20.000000,0.240
38,0,100,-19.910000,0.254
39,0,100,-20.000000,0.255
40,0,100,-20.000000,0.238
41,0,100,-19.930000,0.261
42,0,100,-19.760000,0.253
43,0,100,-20.000000,0.238
44,0,100,-20.000000,0.239
45,0,100,-19.840000,0.273
46,0,100,-19.980000,0.253
47,0,100,-19.980000,0.255
48,0,100,-20.000000,0.241
49,0,100,-20.000000,0.237
50,0,100,-20.000000,0.275
51,0,100,-20.000000,0.241
52,0,100,-20.000000,0.249
53,1,95,-7.865000,0.273
54,0,100,-20.000000,0.239
55,0,100,-20.000000,0.242
56,0,100,-20.000000,0.244
57,0,100,-19.990000,0.257
58,0,100,-20.000000,0.270
59,0,100,-20.000000,0.237
60,0,100,-19.880000,0.249
61,0,100,-20.000000,0.237
62,0,100,-20.000000,0.239
63,0,100,-19.610000,0.260
64,0,100,-19.740000,0.249
65,0,100,-19.890000,0.246
66,0,100,-20.000000,0.250
67,0,100,-19.160000,0.274
68,0,100,-19.940000,0.240
69,0,100,-20.000000,0.237
70,0,100,-20.000000,0.267
71,0,100,-20.000000,0.281
72,0,100,-20.000000,0.238
73,0,100,-19.960000,0.256
74,0,100,-20.000000,0.239
75,0,100,-20.000000,0.264
76,0,100,-20.000000,0.235
77,0,100,-20.000000,0.276
78,0,100,-20.000000,0.266
79,0,100,-19.950000,0.283
80,0,100,-20.000000,0.256
81,0,100,-20.000000,0.260
82,0,100,-20.000000,0.250
83,0,100,-20.000000,0.238
84,0,100,-19.980000,0.241
85,0,100,-20.000000,0.273
86,0,100,-20.000000,0.239
87,0,100,-20.000000,0.283
88,0,100,-19.890000,0.255
89,0,100,-19.710000,0.263
90,0,100,-19.900000,0.246
91,0,100,-20.000000,0.245
92,0,100,-19.990000,0.253
93,0,100,-20.000000,0.255
94,0,100,-20.000000,0.267
95,0,100,-20.000000,0.241
96,0,100,-20.000000,0.261
97,0,100,-20.000000,0.241
98,0,100,-20.000000,0.250
99,0,100,-20.000000,0.240
100,0,100,-19.980000,0.251
