episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.247
2,0,100,-20.000000,0.265
3,0,100,-20.000000,0.270
4,0,100,-19.690000,0.257
5,0,100,-20.000000,0.245
6,0,100,-19.680000,0.265
7,0,100,-19.900000,0.260
8,0,100,-19.900000,0.248
9,0,100,-20.000000,0.247
10,0,100,-20.000000,0.265
11,0,100,-19.565000,0.283
12,0,100,-19.950000,0.255
13,0,100,-19.970000,0.249
14,0,100,-19.990000,0.251
15,0,100,-19.560000,0.261
16,0,100,-19.570000,0.259
17,0,100,-19.260000,0.258
18,0,100,-19.920000,0.260
19,0,100,-20.000000,0.253
20,0,100,-19.820000,0.273
21,0,100,-19.785000,0.254
22,0,100,-20.000000,0.262
23,0,100,-20.000000,0.249
24,0,100,-19.880000,0.272
25,0,100,-19.895000,0.254
26,0,100,-19.650000,0.281
27,0,100,-20.000000,0.261
28,0,100,-19.970000,0.251
29,0,100,-20.000000,0.261
30,0,100,-20.000000,0.257
31,0,100,-19.870000,0.258
32,0,100,-20.000000,0.262
33,0,100,-20.000000,0.261
34,0,100,-19.950000,0.284
35,0,100,-19.950000,0.263
36,0,100,-19.965000,0.244
37,0,100,-19.920000,0.249
38,0,100,-20.000000,0.258
39,0,100,-19.705000,0.285
40,0,100,-19.685000,0.276
41,0,100,-19.740000,0.251
42,0,100,-20.000000,0.267
43,0,100,-20.000000,0.256
44,0,100,-19.765000,0.264
45,0,100,-19.505000,0.275
46,0,100,-19.980000,0.261
47,0,100,-20.000000,0.250
48,0,100,-19.875000,0.248
49,0,100,-20.000000,0.253
50,0,100,-19.460000,0.290
51,0,100,-19.755000,0.259
52,0,100,-19.975000,0.246
53,1,94,-8.415000,0.263
54,0,100,-19.770000,0.257
55,0,100,-19.630000,0.252
56,0,100,-19.760000,0.255
57,0,100,-19.815000,0.264
58,0,100,-19.835000,0.257
59,0,100,-19.850000,0.262
60,0,100,-19.770000,0.254
61,0,100,-19.860000,0.261
62,0,100,-20.000000,0.255
63,0,100,-20.000000,0.264
64,0,100,-19.520000,0.278
65,0,100,-19.970000,0.259
66,0,100,-19.420000,0.281
67,0,100,-19.705000,0.285
68,0,100,-19.600000,0.271
69,0,100,-19.790000,0.253
70,0,100,-19.620000,0.266
71,0,100,-19.990000,0.249
72,0,100,-19.785000,0.273
73,1,88,-7.205000,0.231
74,0,100,-19.640000,0.278
75,0,100,-19.815000,0.259
76,0,100,-20.000000,0.280
77,0,100,-19.730000,0.260
78,0,100,-20.000000,0.250
79,0,100,-19.960000,0.258
80,0,100,-20.000000,0.265
81,0,100,-19.810000,0.284
82,0,100,-19.580000,0.263
83,0,100,-20.000000,0.254
84,0,100,-19.880000,0.256
85,0,100,-19.690000,0.261
86,0,100,-19.990000,0.246
87,0,100,-19.925000,0.252
88,0,100,-20.000000,0.258
89,0,100,-19.830000,0.281
90,0,100,-20.000000,0.248
91,0,100,-19.950000,0.253
92,0,100,-19.650000,0.260
93,0,100,-19.790000,0.280
94,0,100,-19.960000,0.252
95,0,100,-19.350000,0.277
96,0,100,-19.720000,0.272
97,0,100,-20.000000,0.254
98,0,100,-19.900000,0.255
99,0,100,-19.750000,0.302
100,0,100,-20.000000,0.260
