episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.251
2,0,100,-20.000000,0.265
3,0,100,-20.000000,0.282
4,0,100,-19.490000,0.290
5,0,100,-20.000000,0.252
6,0,100,-19.910000,0.261
7,0,100,-20.000000,0.255
8,0,100,-19.830000,0.248
9,0,100,-20.000000,0.242
10,0,100,-19.910000,0.255
11,0,100,-19.585000,0.302
12,0,100,-19.960000,0.254
13,0,100,-19.980000,0.256
14,0,100,-20.000000,0.268
15,0,100,-19.530000,0.277
16,0,100,-19.660000,0.256
17,0,100,-19.700000,0.248
18,0,100,-19.950000,0.257
19,0,100,-19.930000,0.255
20,0,100,-19.870000,0.257
21,0,100,-19.855000,0.252
22,0,100,-19.890000,0.259
23,0,100,-19.990000,0.246
24,0,100,-19.980000,0.256
25,0,100,-20.000000,0.246
26,0,100,-19.880000,0.251
27,0,100,-20.000000,0.245
28,0,100,-20.000000,0.259
29,0,100,-19.980000,0.270
30,0,100,-20.000000,0.254
31,0,100,-19.910000,0.260
32,0,100,-20.000000,0.262
33,0,100,-19.720000,0.270
34,0,100,-19.720000,0.295
35,0,100,-19.940000,0.267
36,0,100,-19.845000,0.260
37,0,100,-19.900000,0.249
38,0,100,-20.000000,0.263
39,0,100,-19.780000,0.271
40,0,100,-19.930000,0.260
41,0,100,-19.640000,0.249
42,0,100,-20.000000,0.266
43,0,100,-19.840000,0.265
44,0,100,-19.890000,0.262
45,0,100,-19.845000,0.264
46,0,100,-20.000000,0.256
47,0,100,-20.000000,0.254
48,0,100,-20.000000,0.242
49,0,100,-20.000000,0.259
50,0,100,-19.910000,0.254
51,0,100,-19.975000,0.252
52,0,100,-19.535000,0.274
53,0,100,-19.575000,0.275
54,0,100,-19.820000,0.271
55,0,100,-19.485000,0.266
56,0,100,-19.930000,0.251
57,0,100,-19.860000,0.265
58,0,100,-19.990000,0.253
59,0,100,-19.920000,0.248
60,0,100,-19.880000,0.261
61,0,100,-19.610000,0.302
62,0,100,-20.000000,0.267
63,0,100,-19.975000,0.259
64,0,100,-19.440000,0.293
65,0,100,-20.000000,0.264
66,0,100,-19.880000,0.284
67,0,100,-19.790000,0.266
68,0,100,-19.840000,0.256
69,0,100,-19.765000,0.267
70,0,100,-20.000000,0.246
71,0,100,-19.690000,0.279
72,0,100,-19.805000,0.281
73,0,100,-20.000000,0.264
74,0,100,-20.000000,0.245
75,0,100,-19.670000,0.265
76,0,100,-20.000000,0.245
77,0,100,-20.000000,0.254
78,0,100,-19.810000,0.247
79,1,27,4.660000,0.075
80,0,100,-19.440000,0.266
81,0,100,-19.800000,0.275
82,0,100,-20.000000,0.247
83,0,100,-20.000000,0.261
84,0,100,-19.980000,0.248
85,0,100,-19.910000,0.251
86,0,100,-19.510000,0.275
87,0,100,-19.930000,0.244
88,0,100,-19.850000,0.268
89,0,100,-19.920000,0.261
90,0,100,-20.000000,0.261
91,0,100,-19.930000,0.275
92,0,100,-20.000000,0.259
93,0,100,-19.595000,0.276
94,0,100,-20.000000,0.258
95,0,100,-20.000000,0.266
96,0,100,-19.510000,0.275
97,0,100,-19.690000,0.255
98,0,100,-19.870000,0.250
99,0,100,-19.990000,0.244
100,0,100,-19.930000,0.261
