episode,success,steps,episode_reward,time_sec
1,0,100,-20.000000,0.276
2,0,100,-19.990000,0.282
3,0,100,-20.000000,0.283
4,0,100,-19.840000,0.285
5,1,90,-7.660000,0.280
6,0,100,-19.850000,0.298
7,0,100,-19.770000,0.269
8,0,100,-19.830000,0.262
9,0,100,-19.935000,0.269
10,0,100,-19.375000,0.312
11,0,100,-19.530000,0.315
12,0,100,-19.930000,0.263
13,0,100,-19.920000,0.285
14,0,100,-20.000000,0.273
15,0,100,-20.000000,0.263
16,0,100,-19.620000,0.274
17,0,100,-19.410000,0.280
18,0,100,-19.900000,0.276
19,0,100,-19.920000,0.255
20,0,100,-19.820000,0.275
21,0,100,-19.815000,0.308
22,0,100,-20.000000,0.280
23,0,100,-19.920000,0.261
24,0,100,-20.000000,0.282
25,0,100,-19.930000,0.279
26,0,100,-19.960000,0.313
27,0,100,-19.950000,0.268
28,0,100,-20.000000,0.287
29,0,100,-20.000000,0.277
30,0,100,-19.830000,0.312
31,0,100,-20.000000,0.269
32,0,100,-19.620000,0.270
33,0,100,-20.000000,0.260
34,0,100,-19.695000,0.322
35,0,100,-19.910000,0.284
36,0,100,-19.785000,0.319
37,0,100,-19.940000,0.269
38,0,100,-19.715000,0.312
39,0,100,-20.000000,0.288
40,0,100,-20.000000,0.286
41,0,100,-20.000000,0.265
42,0,100,-20.000000,0.276
43,0,100,-20.000000,0.318
44,0,100,-19.850000,0.287
45,0,100,-19.505000,0.332
46,0,100,-20.000000,0.277
47,0,100,-20.000000,0.261
48,0,100,-19.920000,0.266
49,0,100,-20.000000,0.262
50,0,100,-19.960000,0.283
51,0,100,-19.835000,0.317
52,0,100,-19.945000,0.272
53,0,100,-19.990000,0.271
54,0,100,-19.770000,0.271
55,0,100,-19.900000,0.291
56,0,100,-19.890000,0.286
57,1,30,4.210000,0.095
58,0,100,-19.850000,0.307
59,0,100,-20.000000,0.274
60,0,100,-20.000000,0.271
61,0,100,-19.970000,0.285
62,0,100,-20.000000,0.265
63,0,100,-20.000000,0.280
64,0,100,-19.560000,0.307
65,0,100,-19.630000,0.301
66,0,100,-19.880000,0.275
67,0,100,-20.000000,0.271
68,0,100,-19.670000,0.313
69,0,100,-19.950000,0.298
70,0,100,-19.455000,0.278
71,0,100,-20.000000,0.267
72,0,100,-19.685000,0.291
73,0,100,-19.730000,0.307
74,0,100,-19.770000,0.275
75,0,100,-19.750000,0.291
76,0,100,-20.000000,0.280
77,0,100,-19.870000,0.287
78,0,100,-20.000000,0.278
79,0,100,-19.930000,0.274
80,0,100,-20.000000,0.282
81,0,100,-19.785000,0.291
82,0,100,-19.805000,0.276
83,0,100,-19.945000,0.287
84,0,100,-19.950000,0.270
85,0,100,-19.880000,0.279
86,0,100,-19.920000,0.286
87,0,100,-20.000000,0.259
88,0,100,-20.000000,0.281
89,0,100,-19.980000,0.265
90,0,100,-19.670000,0.297
91,0,100,-20.000000,0.281
92,0,100,-19.840000,0.277
93,0,100,-19.750000,0.316
94,0,100,-20.000000,0.270
95,0,100,-20.000000,0.262
96,0,100,-19.730000,0.280
97,0,100,-20.000000,0.287
98,0,100,-19.860000,0.278
99,0,100,-19.950000,0.268
100,0,100,-20.000000,0.247
