episode,success,steps,episode_reward,time_sec
1,0,100,-19.425000,0.278
2,0,100,-19.820000,0.267
3,0,100,-19.865000,0.277
4,0,100,-19.500000,0.302
5,0,100,-19.920000,0.295
6,0,100,-19.920000,0.270
7,0,100,-19.520000,0.284
8,0,100,-19.800000,0.291
9,0,100,-19.660000,0.280
10,0,100,-19.960000,0.271
11,0,100,-19.425000,0.269
12,0,100,-19.750000,0.282
13,0,100,-19.710000,0.268
14,0,100,-19.930000,0.275
15,0,100,-20.000000,0.257
16,0,100,-19.770000,0.309
17,0,100,-19.570000,0.308
18,0,100,-20.000000,0.263
19,0,100,-19.555000,0.278
20,0,100,-19.170000,0.301
21,0,100,-19.550000,0.294
22,0,100,-19.930000,0.275
23,0,100,-19.980000,0.278
24,0,100,-19.700000,0.276
25,0,100,-19.580000,0.296
26,0,100,-19.715000,0.269
27,0,100,-19.690000,0.269
28,0,100,-19.805000,0.306
29,0,100,-19.730000,0.275
30,0,100,-19.410000,0.298
31,0,100,-20.000000,0.284
32,0,100,-19.810000,0.284
33,0,100,-19.740000,0.266
34,0,100,-19.625000,0.299
35,0,100,-20.000000,0.274
36,0,100,-20.000000,0.277
37,0,100,-9.525000,1.364
38,0,100,-9.605000,0.452
39,0,100,-19.500000,0.282
40,0,100,-19.840000,0.264
41,0,100,-19.325000,0.269
42,0,100,-19.870000,0.273
43,0,100,-19.590000,0.280
44,0,100,-19.870000,0.267
45,0,100,-19.375000,0.299
46,0,100,-19.970000,0.266
47,0,100,-19.860000,0.270
48,0,100,-19.260000,0.285
49,0,100,-19.695000,0.269
50,0,100,-19.510000,0.294
51,0,100,-19.320000,0.312
52,0,100,-19.245000,0.275
53,0,100,-19.580000,0.322
54,0,100,-19.585000,0.356
55,0,100,-19.645000,0.264
56,0,100,-19.810000,0.275
57,0,100,-19.865000,0.279
58,0,100,-19.880000,0.284
59,0,100,-19.700000,0.287
60,0,100,-19.720000,0.302
61,0,100,-19.430000,0.282
62,0,100,-19.970000,0.327
63,0,100,-19.415000,0.344
64,0,100,-19.640000,0.280
65,0,100,-19.760000,0.263
66,0,100,-19.880000,0.276
67,0,100,-9.920000,0.269
68,0,100,-9.945000,0.263
69,0,100,-19.920000,0.265
70,0,100,-19.760000,0.283
71,0,100,-19.850000,0.298
72,0,100,-19.355000,0.279
73,0,100,-19.790000,0.273
74,0,100,-19.640000,0.265
75,0,100,-19.780000,0.275
76,0,100,-19.800000,0.287
77,0,100,-20.000000,0.259
78,0,100,-19.790000,0.270
79,0,100,-19.890000,0.314
80,0,100,-19.820000,0.279
81,0,100,-19.260000,0.282
82,0,100,-19.630000,0.275
83,0,100,-9.350000,0.307
84,0,100,-19.870000,0.277
85,0,100,-19.885000,0.270
86,0,100,-19.810000,0.278
87,0,100,-19.810000,0.286
88,0,100,-19.125000,0.304
89,0,100,-19.770000,0.288
90,0,100,-19.570000,0.287
91,0,100,-19.450000,0.288
92,0,100,-19.770000,0.312
93,0,100,-19.840000,0.271
94,0,100,-19.700000,0.293
95,0,100,-19.535000,0.279
96,0,100,-19.825000,0.292
97,0,100,-20.000000,0.276
98,0,100,-19.580000,0.298
99,0,100,-19.750000,0.270
100,0,100,-19.715000,0.292
