episode,success,steps,episode_reward,time_sec
1,1,46,0.910000,0.125
2,1,10,8.050000,0.031
3,1,6,8.875000,0.021
4,1,31,3.850000,0.086
5,1,16,6.855000,0.048
6,1,21,5.835000,0.060
7,1,5,9.035000,0.018
8,1,6,8.885000,0.020
9,1,13,7.560000,0.038
10,1,4,9.230000,0.014
11,1,22,5.620000,0.066
12,1,9,8.220000,0.027
13,1,13,7.430000,0.041
14,1,10,8.035000,0.030
15,1,17,6.670000,0.050
16,1,16,6.820000,0.046
17,1,29,4.275000,0.082
18,1,10,8.040000,0.032
19,1,8,8.430000,0.028
20,1,4,9.265000,0.014
21,1,9,8.310000,0.027
22,1,28,4.450000,0.077
23,1,14,7.315000,0.039
24,1,15,7.020000,0.042
25,1,8,8.435000,0.025
26,1,15,7.080000,0.044
27,1,31,3.900000,0.086
28,1,4,9.230000,0.014
29,1,14,7.245000,0.044
30,1,13,7.460000,0.040
31,1,5,9.055000,0.017
32,1,15,7.050000,0.043
33,1,26,4.840000,0.075
34,1,17,6.635000,0.050
35,1,22,5.635000,0.063
36,1,6,8.830000,0.020
37,1,13,7.600000,0.037
38,1,5,9.020000,0.018
39,1,5,9.030000,0.017
40,1,26,4.835000,0.072
41,1,4,9.220000,0.014
42,1,17,6.650000,0.048
43,1,40,2.075000,0.112
44,1,8,8.485000,0.025
45,1,12,7.620000,0.034
46,1,20,6.105000,0.062
47,1,2,9.620000,0.008
48,1,10,8.085000,0.032
49,1,7,8.655000,0.022
50,1,2,9.620000,0.008
51,1,15,7.115000,0.044
52,1,11,7.835000,0.032
53,1,21,5.860000,0.058
54,1,24,5.235000,0.069
55,1,24,5.235000,0.068
56,1,16,6.835000,0.046
57,1,12,7.650000,0.036
58,1,19,6.335000,0.055
59,1,18,6.435000,0.051
60,1,11,7.830000,0.034
61,1,12,7.640000,0.035
62,1,13,7.440000,0.041
63,1,19,6.235000,0.054
64,1,8,8.500000,0.025
65,1,3,9.420000,0.012
66,1,13,7.420000,0.039
67,1,43,1.460000,0.118
68,1,3,9.420000,0.011
69,1,9,8.355000,0.030
70,1,13,7.445000,0.040
71,1,13,7.440000,0.039
72,1,17,6.670000,0.052
73,1,22,5.660000,0.064
74,1,11,7.835000,0.034
75,1,13,7.550000,0.038
76,1,13,7.485000,0.040
77,1,11,7.820000,0.037
78,1,9,8.265000,0.031
79,1,3,9.425000,0.012
80,1,6,8.845000,0.021
81,1,13,7.465000,0.039
82,1,8,8.475000,0.027
83,1,50,0.080000,0.136
84,1,11,7.895000,0.033
85,1,12,7.620000,0.036
86,1,9,8.235000,0.025
87,1,17,6.620000,0.046
88,1,15,7.060000,0.044
89,1,14,7.345000,0.040
90,1,53,-0.190000,0.173
91,1,18,6.435000,0.050
92,1,13,7.450000,0.039
93,1,9,8.230000,0.030
94,1,10,8.055000,0.031
95,1,8,8.445000,0.025
96,1,17,6.620000,0.047
97,1,16,6.835000,0.044
98,1,4,9.220000,0.014
99,1,8,8.455000,0.026
100,1,6,8.865000,0.020
