episode,success,steps,episode_reward,time_sec
1,1,49,0.220000,0.134
2,0,100,-20.000000,0.258
3,0,100,-20.000000,0.259
4,1,56,-0.970000,0.152
5,1,86,-7.180000,0.232
6,0,100,-20.000000,0.259
7,0,100,-19.520000,0.257
8,0,100,-20.000000,0.252
9,0,100,-20.000000,0.251
10,0,100,-20.000000,0.250
11,0,100,-20.000000,0.255
12,1,94,-8.700000,0.252
13,0,100,-20.000000,0.252
14,0,100,-19.120000,0.255
15,0,100,-20.000000,0.252
16,0,100,-20.000000,0.259
17,0,100,-19.710000,0.250
18,0,100,-19.300000,0.255
19,1,15,7.125000,0.041
20,1,81,-5.375000,0.210
21,1,65,-2.960000,0.172
22,0,100,-20.000000,0.259
23,0,100,-20.000000,0.256
24,0,100,-19.105000,0.258
25,0,100,-19.525000,0.262
26,0,100,-20.000000,0.252
27,0,100,-19.035000,0.259
28,1,9,8.240000,0.028
29,0,100,-20.000000,0.256
30,0,100,-20.000000,0.259
31,1,73,-4.455000,0.200
32,0,100,-20.000000,0.258
33,1,84,-6.745000,0.217
34,1,7,8.645000,0.022
35,0,100,-20.000000,0.263
36,1,8,8.495000,0.026
37,1,55,-0.965000,0.147
38,0,100,-20.000000,0.257
39,0,100,-19.950000,0.263
40,1,36,2.835000,0.099
41,1,15,7.165000,0.042
42,1,25,5.035000,0.064
43,1,83,-6.580000,0.218
44,0,100,-20.000000,0.261
45,1,8,8.440000,0.025
46,0,100,-20.000000,0.253
47,0,100,-19.295000,0.257
48,1,16,6.850000,0.043
49,0,100,-19.975000,0.260
50,0,100,-19.635000,0.254
51,1,69,-3.745000,0.175
52,1,99,-9.765000,0.267
53,0,100,-20.000000,0.261
54,1,32,3.650000,0.089
55,0,100,-19.955000,0.254
56,1,57,-1.345000,0.145
57,0,100,-20.000000,0.256
58,0,100,-20.000000,0.253
59,0,100,-20.000000,0.259
60,0,100,-20.000000,0.251
61,1,21,5.860000,0.059
62,1,99,-9.310000,0.261
63,1,17,6.650000,0.052
64,1,44,1.230000,0.113
65,1,41,2.105000,0.105
66,0,100,-20.000000,0.254
67,0,100,-20.000000,0.261
68,1,46,0.845000,0.123
69,1,16,6.910000,0.043
70,1,50,0.070000,0.128
71,1,94,-8.760000,0.238
72,0,100,-20.000000,0.274
73,0,100,-19.260000,0.253
74,0,100,-20.000000,0.268
75,1,48,0.420000,0.121
76,0,100,-20.000000,0.251
77,0,100,-19.295000,0.254
78,1,21,5.860000,0.059
79,1,37,2.925000,0.100
80,0,100,-19.550000,0.265
81,1,26,4.850000,0.071
82,1,93,-8.545000,0.245
83,1,60,-1.970000,0.159
84,1,30,4.020000,0.078
85,1,45,1.035000,0.112
86,0,100,-20.000000,0.263
87,0,100,-20.000000,0.257
88,0,100,-20.000000,0.258
89,0,100,-19.990000,0.248
90,0,100,-19.120000,0.260
91,1,62,-2.080000,0.161
92,0,100,-20.000000,0.252
93,0,100,-20.000000,0.254
94,0,100,-20.000000,0.264
95,1,20,6.155000,0.054
96,0,100,-19.965000,0.261
97,1,31,3.820000,0.079
98,0,100,-20.000000,0.257
99,0,100,-20.000000,0.268
100,1,89,-7.710000,0.230
