episode,success,steps,episode_reward,time_sec
1,0,100,-19.990000,0.274
2,1,71,-4.000000,0.204
3,0,100,-19.880000,0.289
4,0,100,-20.000000,0.280
5,0,100,-20.000000,0.262
6,0,100,-20.000000,0.255
7,0,100,-19.220000,0.270
8,0,100,-19.990000,0.286
9,0,100,-18.090000,0.267
10,0,100,-19.140000,0.322
11,0,100,-20.000000,0.258
12,0,100,-20.000000,0.280
13,0,100,-20.000000,0.265
14,0,100,-19.470000,0.287
15,0,100,-20.000000,0.257
16,0,100,-20.000000,0.287
17,1,16,6.905000,0.047
18,0,100,-19.980000,0.291
19,0,100,-19.980000,0.294
20,1,7,8.675000,0.023
21,0,100,-18.030000,0.262
22,0,100,-20.000000,0.252
23,1,18,6.555000,0.049
24,0,100,-20.000000,0.283
25,0,100,-20.000000,0.282
26,0,100,-20.000000,0.273
27,0,100,-19.930000,0.265
28,0,100,-19.860000,0.322
29,0,100,-20.000000,0.257
30,0,100,-19.980000,0.288
31,0,100,-19.785000,0.325
32,0,100,-20.000000,0.284
33,0,100,-20.000000,0.280
34,1,15,7.065000,0.044
35,1,10,8.065000,0.033
36,0,100,-19.980000,0.254
37,1,49,1.100000,0.135
38,0,100,-19.990000,0.262
39,0,100,-19.920000,0.319
40,0,100,-20.000000,0.272
41,1,15,7.090000,0.052
42,0,100,-19.995000,0.262
43,0,100,-20.000000,0.257
44,1,13,7.535000,0.038
45,0,100,-19.355000,0.272
46,0,100,-20.000000,0.283
47,0,100,-19.990000,0.282
48,1,26,4.995000,0.074
49,1,7,8.655000,0.029
50,0,100,-19.950000,0.294
51,0,100,-20.000000,0.270
52,0,100,-20.000000,0.265
53,0,100,-19.990000,0.255
54,0,100,-20.000000,0.281
55,0,100,-20.000000,0.282
56,0,100,-20.000000,0.275
57,0,100,-19.460000,0.313
58,0,100,-19.960000,0.285
59,0,100,-20.000000,0.285
60,0,100,-20.000000,0.257
61,0,100,-19.290000,0.270
62,0,100,-19.980000,0.285
63,0,100,-20.000000,0.255
64,1,28,4.700000,0.078
65,0,100,-19.990000,0.289
66,0,100,-20.000000,0.282
67,0,100,-19.975000,0.270
68,0,100,-19.970000,0.330
69,0,100,-19.990000,0.260
70,0,100,-20.000000,0.274
71,1,28,4.680000,0.078
72,0,100,-19.995000,0.284
73,0,100,-20.000000,0.279
74,0,100,-20.000000,0.265
75,0,100,-18.520000,0.271
76,1,27,4.815000,0.073
77,0,100,-19.960000,0.297
78,0,100,-19.900000,0.305
79,1,51,0.105000,0.165
80,0,100,-20.000000,0.268
81,0,100,-20.000000,0.281
82,0,100,-19.960000,0.282
83,0,100,-20.000000,0.286
84,1,25,5.185000,0.070
85,0,100,-20.000000,0.274
86,1,65,-2.385000,0.175
87,1,20,6.190000,0.064
88,0,100,-19.980000,0.274
89,1,6,8.855000,0.019
90,0,100,-20.000000,0.276
91,0,100,-20.000000,0.299
92,0,100,-19.970000,0.879
93,0,100,-20.000000,0.348
94,0,100,-20.000000,0.287
95,1,13,7.495000,0.038
96,0,100,-20.000000,0.281
97,0,100,-20.000000,0.261
98,1,95,-8.030000,0.303
99,0,100,-20.000000,0.278
100,1,11,7.865000,0.035
