episode,success,steps,episode_reward,time_sec
1,1,10,8.075000,0.032
2,0,100,-19.030000,0.265
3,1,14,7.295000,0.040
4,1,13,7.470000,0.038
5,0,100,-20.000000,0.279
6,0,100,-19.720000,0.274
7,1,12,7.680000,0.038
8,0,100,-20.000000,0.275
9,0,100,-19.530000,0.279
10,0,100,-20.000000,0.277
11,1,12,7.715000,0.034
12,0,100,-20.000000,0.275
13,0,100,-20.000000,0.274
14,1,15,7.080000,0.048
15,0,100,-19.770000,0.268
16,0,100,-20.000000,0.279
17,1,2,9.635000,0.008
18,0,100,-19.900000,0.271
19,1,19,6.420000,0.054
20,1,8,8.500000,0.024
21,1,9,8.285000,0.029
22,0,100,-19.600000,0.273
23,0,100,-20.000000,0.274
24,1,21,6.040000,0.058
25,1,20,6.185000,0.058
26,0,100,-19.195000,0.263
27,1,7,8.750000,0.021
28,1,3,9.425000,0.011
29,1,11,7.820000,0.034
30,1,32,3.985000,0.101
31,0,100,-19.040000,0.654
32,0,100,-19.795000,0.401
33,0,100,-20.000000,0.275
34,1,10,8.145000,0.032
35,0,100,-20.000000,0.268
36,0,100,-19.540000,0.276
37,0,100,-19.120000,0.270
38,0,100,-19.335000,0.260
39,0,100,-19.630000,0.269
40,0,100,-19.515000,0.278
41,1,7,8.690000,0.022
42,1,11,7.960000,0.032
43,1,8,8.420000,0.025
44,0,100,-20.000000,0.276
45,1,5,9.080000,0.017
46,1,18,6.430000,0.053
47,1,16,6.890000,0.050
48,1,10,8.115000,0.031
49,1,39,2.290000,0.122
50,1,12,7.735000,0.033
51,1,8,8.535000,0.026
52,0,100,-20.000000,0.273
53,0,100,-19.195000,0.267
54,1,31,4.090000,0.100
55,1,12,7.740000,0.037
56,0,100,-19.085000,0.267
57,0,100,-18.610000,0.272
58,1,13,7.545000,0.039
59,1,12,7.665000,0.040
60,1,7,8.630000,0.023
61,1,5,9.065000,0.017
62,1,8,8.465000,0.025
63,1,4,9.230000,0.014
64,1,13,7.475000,0.041
65,1,19,6.385000,0.054
66,0,100,-20.000000,0.271
67,0,100,-20.000000,0.275
68,1,5,9.065000,0.017
69,1,12,7.785000,0.037
70,0,100,-20.000000,0.272
71,0,100,-19.095000,0.269
72,1,22,5.850000,0.066
73,1,10,8.030000,0.031
74,0,100,-18.490000,0.265
75,1,14,7.260000,0.043
76,0,100,-19.070000,0.287
77,1,12,7.700000,0.043
78,0,100,-19.090000,0.279
79,1,2,9.620000,0.008
80,1,9,8.305000,0.030
81,1,4,9.230000,0.015
82,1,10,8.080000,0.034
83,1,10,8.050000,0.031
84,1,7,8.685000,0.023
85,0,100,-18.650000,0.273
86,0,100,-20.000000,0.279
87,0,100,-20.000000,0.272
88,1,17,6.715000,0.051
89,1,4,9.255000,0.013
90,1,12,7.770000,0.033
91,1,6,8.840000,0.020
92,0,100,-19.540000,0.267
93,0,100,-20.000000,0.278
94,0,100,-19.910000,0.370
95,1,9,8.285000,0.075
96,0,100,-19.530000,0.393
97,1,16,6.830000,0.050
98,1,17,6.705000,0.052
99,1,10,8.050000,0.030
100,1,21,5.930000,0.067
