episode,success,steps,episode_reward,time_sec
1,0,100,-19.820000,0.298
2,0,100,-20.000000,0.242
3,0,100,-19.005000,0.276
4,1,47,1.450000,0.123
5,0,100,-18.275000,0.309
6,0,100,-19.950000,0.314
7,0,100,-19.995000,0.262
8,0,100,-19.990000,0.298
9,0,100,-20.000000,0.249
10,0,100,-20.000000,0.265
11,0,100,-19.990000,0.316
12,0,100,-19.720000,0.288
13,0,100,-20.000000,0.299
14,0,100,-20.000000,0.252
15,0,100,-20.000000,0.311
16,0,100,-20.000000,0.262
17,0,100,-20.000000,0.254
18,0,100,-20.000000,0.296
19,0,100,-20.000000,0.257
20,0,100,-20.000000,0.265
21,0,100,-20.000000,0.265
22,1,39,3.000000,0.106
23,0,100,-20.000000,0.252
24,0,100,-19.950000,0.291
25,1,17,6.705000,0.047
26,0,100,-19.790000,0.259
27,0,100,-18.285000,0.294
28,0,100,-19.990000,0.298
29,0,100,-19.950000,0.304
30,0,100,-20.000000,0.261
31,0,100,-19.990000,0.289
32,0,100,-20.000000,0.264
33,0,100,-19.780000,0.277
34,0,100,-20.000000,0.256
35,0,100,-20.000000,0.254
36,0,100,-20.000000,0.299
37,0,100,-20.000000,0.251
38,0,100,-20.000000,0.299
39,0,100,-20.000000,0.282
40,0,100,-19.890000,0.257
41,0,100,-20.000000,0.317
42,0,100,-19.995000,0.265
43,0,100,-19.960000,0.289
44,0,100,-20.000000,0.262
45,0,100,-20.000000,0.258
46,0,100,-20.000000,0.253
47,0,100,-19.960000,0.296
48,0,100,-20.000000,0.253
49,0,100,-20.000000,0.264
50,0,100,-19.990000,0.311
51,0,100,-19.990000,0.271
52,0,100,-19.980000,0.262
53,0,100,-20.000000,0.262
54,0,100,-20.000000,0.262
55,0,100,-20.000000,0.253
56,0,100,-20.000000,0.251
57,0,100,-19.950000,0.261
58,0,100,-20.000000,0.281
59,0,100,-20.000000,0.254
60,0,100,-20.000000,0.281
61,0,100,-20.000000,0.299
62,0,100,-20.000000,0.261
63,0,100,-19.990000,0.260
64,0,100,-19.000000,0.263
65,0,100,-19.980000,0.296
66,0,100,-19.990000,0.279
67,0,100,-19.995000,0.261
68,0,100,-19.960000,0.296
69,0,100,-19.970000,0.295
70,0,100,-19.990000,0.258
71,0,100,-20.000000,0.263
72,0,100,-19.975000,0.315
73,0,100,-19.700000,0.299
74,0,100,-20.000000,0.250
75,0,100,-20.000000,0.240
76,0,100,-20.000000,0.250
77,0,100,-20.000000,0.280
78,0,100,-20.000000,0.287
79,0,100,-19.995000,0.300
80,0,100,-19.940000,0.296
81,0,100,-20.000000,0.254
82,0,100,-19.990000,0.296
83,0,100,-19.770000,0.292
84,0,100,-20.000000,0.252
85,0,100,-20.000000,0.299
86,0,100,-20.000000,0.268
87,0,100,-20.000000,0.266
88,0,100,-20.000000,0.280
89,0,100,-20.000000,0.277
90,0,100,-20.000000,0.256
91,0,100,-20.000000,0.263
92,0,100,-19.990000,0.295
93,0,100,-20.000000,0.256
94,0,100,-19.980000,0.283
95,0,100,-20.000000,0.250
96,0,100,-20.000000,0.289
97,0,100,-20.000000,0.242
98,0,100,-19.990000,0.260
99,0,100,-19.940000,0.294
100,0,100,-20.000000,0.261
