episode,success,steps,episode_reward,time_sec
1,0,100,-29.896667,0.388
2,0,100,-29.820000,0.399
3,1,94,-17.880000,0.441
4,0,100,-29.446667,0.402
5,0,100,-29.810000,0.404
6,0,100,-29.680000,0.416
7,0,100,-29.980000,0.407
8,1,34,0.053333,0.151
9,0,100,-30.000000,0.403
10,0,100,-29.896667,0.410
11,0,100,-29.713333,0.415
12,0,100,-29.780000,0.443
13,0,100,-29.750000,0.394
14,0,100,-29.890000,0.468
15,0,100,-29.656667,0.417
16,0,100,-29.990000,0.397
17,0,100,-29.740000,0.409
18,0,100,-29.960000,0.391
19,0,100,-29.930000,0.424
20,0,100,-29.610000,0.398
21,0,100,-29.516667,0.425
22,0,100,-30.000000,0.375
23,0,100,-29.490000,0.408
24,0,100,-29.500000,0.412
25,0,100,-30.000000,0.446
26,0,100,-29.970000,0.414
27,0,100,-29.760000,0.430
28,0,100,-29.890000,0.400
29,0,100,-29.700000,0.389
30,0,100,-29.910000,0.712
31,0,100,-30.000000,0.415
32,0,100,-29.380000,0.458
33,0,100,-29.970000,0.436
34,0,100,-29.900000,0.430
35,0,100,-29.733333,0.437
36,0,100,-30.000000,0.398
37,0,100,-29.680000,0.385
38,0,100,-29.796667,0.433
39,0,100,-29.950000,0.414
40,0,100,-29.690000,0.393
41,0,100,-29.710000,0.493
42,0,100,-29.750000,0.421
43,0,100,-29.563333,0.384
44,0,100,-29.830000,0.425
45,0,100,-29.583333,0.394
46,0,100,-29.840000,0.438
47,0,100,-30.000000,0.426
48,0,100,-29.980000,0.397
49,0,100,-29.950000,0.403
50,1,12,6.623333,0.063
51,0,100,-29.940000,0.404
52,0,100,-29.716667,0.416
53,0,100,-29.960000,0.400
54,0,100,-29.970000,0.383
55,0,100,-30.000000,0.402
56,0,100,-30.000000,0.400
57,0,100,-29.846667,0.456
58,0,100,-29.920000,0.423
59,0,100,-29.886667,0.386
60,0,100,-29.770000,0.408
61,0,100,-29.860000,0.382
62,0,100,-29.743333,0.412
63,0,100,-29.630000,0.441
64,0,100,-29.800000,0.469
65,0,100,-30.000000,0.440
66,0,100,-29.716667,0.416
67,0,100,-29.790000,0.401
68,1,8,7.746667,0.041
69,0,100,-29.860000,0.400
70,1,35,-0.410000,0.142
71,1,42,-2.090000,0.178
72,0,100,-29.880000,0.390
73,1,32,0.540000,0.145
74,0,100,-29.723333,0.412
75,0,100,-30.000000,0.404
76,0,100,-29.780000,0.402
77,0,100,-29.950000,0.393
78,0,100,-29.810000,0.408
79,0,100,-29.920000,0.390
80,0,100,-29.800000,0.464
81,0,100,-29.860000,0.403
82,0,100,-29.760000,0.410
83,0,100,-29.910000,0.447
84,0,100,-29.956667,0.385
85,0,100,-30.000000,0.400
86,0,100,-29.743333,0.396
87,0,100,-30.000000,0.412
88,0,100,-29.623333,0.400
89,1,97,-18.516667,1.285
90,0,100,-29.613333,0.447
91,0,100,-29.930000,0.426
92,0,100,-29.800000,0.426
93,0,100,-29.506667,0.425
94,0,100,-29.970000,0.398
95,0,100,-29.740000,0.416
96,0,100,-29.756667,0.413
97,0,100,-29.710000,0.409
98,0,100,-29.800000,0.482
99,0,100,-29.680000,0.463
100,0,100,-29.803333,0.396
