episode,success,steps,episode_reward,time_sec
1,0,100,-19.680000,0.328
2,0,100,-19.890000,0.274
3,0,100,-19.990000,0.289
4,0,100,-19.715000,0.265
5,0,100,-20.000000,0.257
6,0,100,-20.000000,0.267
7,0,100,-19.875000,0.266
8,0,100,-19.850000,0.299
9,0,100,-20.000000,0.276
10,0,100,-19.760000,0.289
11,1,37,2.820000,0.124
12,0,100,-19.940000,0.297
13,0,100,-19.800000,0.290
14,0,100,-19.950000,0.297
15,0,100,-19.910000,0.302
16,0,100,-20.000000,0.283
17,0,100,-20.000000,0.261
18,0,100,-19.950000,0.279
19,0,100,-19.880000,0.278
20,0,100,-19.650000,0.280
21,0,100,-20.000000,0.256
22,0,100,-20.000000,0.287
23,0,100,-20.000000,0.273
24,0,100,-20.000000,0.267
25,0,100,-19.690000,0.283
26,0,100,-19.800000,0.282
27,0,100,-19.970000,0.309
28,0,100,-19.745000,0.302
29,0,100,-19.990000,0.275
30,0,100,-19.640000,0.269
31,0,100,-19.530000,0.292
32,0,100,-19.990000,0.294
33,0,100,-19.780000,0.272
34,0,100,-19.910000,0.274
35,0,100,-20.000000,0.282
36,0,100,-19.790000,0.296
37,0,100,-19.500000,0.262
38,0,100,-19.710000,0.304
39,0,100,-20.000000,0.294
40,0,100,-19.650000,0.270
41,0,100,-19.800000,0.318
42,0,100,-19.795000,0.268
43,0,100,-19.990000,0.281
44,0,100,-19.640000,0.274
45,0,100,-20.000000,0.273
46,0,100,-19.740000,0.318
47,0,100,-19.980000,0.280
48,0,100,-20.000000,0.256
49,0,100,-20.000000,0.262
50,0,100,-19.470000,0.331
51,0,100,-19.670000,0.290
52,0,100,-19.980000,0.271
53,0,100,-19.550000,0.294
54,0,100,-20.000000,0.293
55,0,100,-20.000000,0.272
56,0,100,-19.940000,0.291
57,0,100,-19.635000,0.305
58,0,100,-19.580000,0.285
59,0,100,-20.000000,0.279
60,0,100,-19.880000,0.271
61,0,100,-19.720000,0.279
62,0,100,-20.000000,0.279
63,0,100,-19.960000,0.316
64,0,100,-19.575000,0.298
65,0,100,-19.620000,0.307
66,0,100,-20.000000,0.271
67,0,100,-19.845000,0.277
68,0,100,-19.790000,0.299
69,1,54,-0.365000,0.180
70,0,100,-19.900000,0.285
71,0,100,-20.000000,0.275
72,0,100,-19.940000,0.277
73,0,100,-19.910000,0.284
74,0,100,-20.000000,0.266
75,0,100,-19.570000,0.302
76,0,100,-19.850000,0.266
77,0,100,-19.950000,0.273
78,0,100,-19.665000,0.283
79,0,100,-19.680000,0.298
80,0,100,-19.990000,0.288
81,0,100,-20.000000,0.274
82,1,80,-5.455000,0.242
83,0,100,-19.780000,0.276
84,0,100,-20.000000,0.284
85,0,100,-20.000000,0.280
86,0,100,-19.660000,0.267
87,0,100,-19.800000,0.290
88,0,100,-19.930000,0.266
89,0,100,-20.000000,0.264
90,0,100,-20.000000,0.284
91,0,100,-19.860000,0.284
92,0,100,-19.830000,0.272
93,0,100,-19.920000,0.311
94,0,100,-19.750000,0.281
95,0,100,-19.525000,0.280
96,0,100,-20.000000,0.279
97,0,100,-20.000000,0.273
98,0,100,-19.850000,0.297
99,0,100,-20.000000,0.280
100,1,40,2.205000,0.121
