episode,success,steps,episode_reward,time_sec
1,0,100,-19.945000,0.272
2,0,100,-19.860000,0.255
3,0,100,-20.000000,0.256
4,0,100,-20.000000,0.239
5,0,100,-20.000000,0.266
6,0,100,-19.830000,0.275
7,0,100,-20.000000,0.244
8,0,100,-20.000000,0.245
9,0,100,-20.000000,0.253
10,0,100,-20.000000,0.241
11,0,100,-19.860000,0.257
12,0,100,-20.000000,0.253
13,0,100,-19.890000,0.285
14,0,100,-20.000000,0.276
15,0,100,-19.955000,0.269
16,0,100,-20.000000,0.262
17,0,100,-20.000000,0.283
18,0,100,-19.840000,0.271
19,0,100,-20.000000,0.247
20,0,100,-19.880000,0.249
21,0,100,-20.000000,0.239
22,0,100,-19.740000,0.255
23,0,100,-20.000000,0.236
24,0,100,-20.000000,0.246
25,0,100,-20.000000,0.265
26,0,100,-19.970000,0.243
27,0,100,-19.895000,0.291
28,0,100,-20.000000,0.239
29,0,100,-20.000000,0.238
30,0,100,-20.000000,0.235
31,0,100,-20.000000,0.237
32,0,100,-20.000000,0.241
33,0,100,-20.000000,0.257
34,0,100,-20.000000,0.237
35,0,100,-20.000000,0.281
36,0,100,-19.980000,0.275
37,0,100,-20.000000,0.235
38,0,100,-19.930000,0.252
39,0,100,-20.000000,0.265
40,0,100,-20.000000,0.236
41,0,100,-19.950000,0.245
42,0,100,-20.000000,0.254
43,0,100,-20.000000,0.255
44,0,100,-20.000000,0.249
45,0,100,-20.000000,0.264
46,0,100,-19.950000,0.252
47,0,100,-19.990000,0.268
48,0,100,-20.000000,0.251
49,0,100,-20.000000,0.258
50,0,100,-19.990000,0.273
51,0,100,-19.970000,0.246
52,0,100,-19.980000,0.252
53,0,100,-20.000000,0.252
54,0,100,-20.000000,0.236
55,0,100,-20.000000,0.240
56,0,100,-20.000000,0.248
57,0,100,-20.000000,0.247
58,0,100,-20.000000,0.256
59,0,100,-20.000000,0.236
60,0,100,-19.880000,0.253
61,0,100,-20.000000,0.237
62,0,100,-20.000000,0.241
63,0,100,-19.990000,0.249
64,0,100,-19.930000,0.249
65,0,100,-19.880000,0.296
66,0,100,-20.000000,0.248
67,0,100,-20.000000,0.236
68,0,100,-19.860000,0.248
69,0,100,-20.000000,0.254
70,0,100,-20.000000,0.244
71,0,100,-20.000000,0.266
72,0,100,-19.880000,0.266
73,0,100,-19.930000,0.258
74,0,100,-20.000000,0.253
75,0,100,-20.000000,0.239
76,0,100,-20.000000,0.239
77,0,100,-20.000000,0.251
78,0,100,-20.000000,0.265
79,0,100,-19.950000,0.246
80,0,100,-20.000000,0.240
81,0,100,-20.000000,0.237
82,0,100,-19.890000,0.264
83,0,100,-20.000000,0.246
84,0,100,-20.000000,0.246
85,0,100,-20.000000,0.250
86,0,100,-20.000000,0.234
87,0,100,-20.000000,0.239
88,0,100,-20.000000,0.236
89,0,100,-20.000000,0.242
90,0,100,-20.000000,0.241
91,0,100,-20.000000,0.246
92,0,100,-20.000000,0.251
93,0,100,-20.000000,0.246
94,0,100,-20.000000,0.258
95,0,100,-20.000000,0.236
96,0,100,-20.000000,0.268
97,0,100,-19.940000,0.240
98,0,100,-19.950000,0.242
99,0,100,-19.990000,0.261
100,0,100,-20.000000,0.242
