episode,success,steps,episode_reward,time_sec
1,0,100,-19.165000,0.259
2,1,47,0.640000,0.126
3,1,51,-0.150000,0.132
4,0,100,-20.000000,0.247
5,0,100,-20.000000,0.263
6,0,100,-19.980000,0.261
7,0,100,-20.000000,0.261
8,0,100,-20.000000,0.258
9,0,100,-20.000000,0.254
10,1,48,0.430000,0.127
11,1,43,1.440000,0.113
12,0,100,-19.970000,0.256
13,1,64,-2.760000,0.162
14,0,100,-20.000000,0.259
15,0,100,-20.000000,0.254
16,1,78,-5.565000,0.198
17,0,100,-20.000000,0.259
18,0,100,-20.000000,0.253
19,0,100,-20.000000,0.257
20,0,100,-19.980000,0.261
21,0,100,-19.725000,0.254
22,0,100,-20.000000,0.255
23,0,100,-19.970000,0.254
24,1,87,-7.380000,0.219
25,0,100,-20.000000,0.268
26,1,69,-3.765000,0.183
27,1,56,-1.180000,0.145
28,0,100,-20.000000,0.259
29,0,100,-20.000000,0.258
30,0,100,-19.680000,0.257
31,0,100,-20.000000,0.262
32,0,100,-20.000000,0.267
33,0,100,-19.930000,0.252
34,0,100,-19.940000,0.264
35,0,100,-19.670000,0.259
36,0,100,-19.895000,0.257
37,1,47,0.740000,0.125
38,0,100,-20.000000,0.257
39,1,13,7.480000,0.039
40,0,100,-20.000000,0.262
41,0,100,-20.000000,0.264
42,0,100,-20.000000,0.264
43,0,100,-19.980000,0.250
44,0,100,-19.980000,0.258
45,0,100,-20.000000,0.264
46,1,19,6.325000,0.050
47,1,92,-7.745000,0.254
48,1,91,-8.160000,0.249
49,0,100,-19.195000,0.251
50,1,26,4.930000,0.071
51,0,100,-19.080000,0.258
52,0,100,-19.980000,0.248
53,0,100,-19.990000,0.260
54,0,100,-20.000000,0.256
55,0,100,-20.000000,0.257
56,1,31,3.835000,0.081
57,0,100,-19.980000,0.255
58,1,95,-8.980000,0.247
59,1,25,5.035000,0.064
60,0,100,-20.000000,0.263
61,1,59,-1.780000,0.155
62,0,100,-20.000000,0.261
63,0,100,-20.000000,0.254
64,1,46,0.840000,0.119
65,1,27,4.695000,0.072
66,1,81,-6.170000,0.213
67,1,16,6.935000,0.044
68,1,51,-0.160000,0.137
69,0,100,-20.000000,0.258
70,0,100,-20.000000,0.261
71,1,57,-1.380000,0.151
72,1,6,8.820000,0.019
73,1,38,2.435000,0.098
74,0,100,-20.000000,0.263
75,1,77,-5.380000,0.190
76,0,100,-20.000000,0.264
77,1,74,-4.760000,0.188
78,1,47,0.620000,0.124
79,0,100,-19.530000,0.256
80,1,56,-1.145000,0.148
81,0,100,-19.070000,0.258
82,0,100,-19.710000,0.257
83,0,100,-20.000000,0.255
84,1,66,-2.955000,0.170
85,1,72,-4.325000,0.188
86,0,100,-20.000000,0.253
87,1,42,1.635000,0.112
88,0,100,-20.000000,0.263
89,1,2,9.620000,0.008
90,0,100,-20.000000,0.255
91,0,100,-19.110000,0.256
92,1,20,6.100000,0.055
93,1,93,-8.580000,0.243
94,0,100,-20.000000,0.254
95,1,27,4.720000,0.074
96,0,100,-20.000000,0.257
97,1,3,9.420000,0.010
98,0,100,-20.000000,0.257
99,1,37,2.630000,0.095
100,1,70,-3.955000,0.172
