episode,success,steps,episode_reward,time_sec
1,0,100,-29.610000,0.414
2,0,100,-30.000000,0.413
3,0,100,-29.980000,0.383
4,0,100,-29.913333,0.414
5,0,100,-30.000000,0.424
6,0,100,-30.000000,0.385
7,0,100,-29.730000,0.428
8,0,100,-29.950000,0.416
9,0,100,-29.900000,0.397
10,0,100,-30.000000,0.411
11,0,100,-29.950000,0.436
12,0,100,-29.980000,0.394
13,0,100,-29.930000,0.445
14,0,100,-29.960000,0.426
15,0,100,-29.730000,0.454
16,0,100,-29.490000,0.440
17,0,100,-29.620000,0.481
18,0,100,-29.720000,0.421
19,0,100,-30.000000,0.422
20,0,100,-29.950000,0.410
21,0,100,-29.300000,0.395
22,0,100,-29.683333,0.484
23,0,100,-30.000000,0.430
24,0,100,-29.800000,0.416
25,1,60,-7.496667,0.299
26,0,100,-30.000000,0.448
27,0,100,-30.000000,0.431
28,0,100,-30.000000,0.411
29,0,100,-29.540000,0.424
30,1,12,6.460000,0.057
31,0,100,-29.960000,0.403
32,0,100,-28.980000,0.481
33,0,100,-29.730000,0.410
34,0,100,-29.830000,0.395
35,0,100,-29.960000,0.406
36,0,100,-29.950000,0.436
37,0,100,-29.700000,0.437
38,0,100,-29.730000,0.442
39,0,100,-29.830000,0.430
40,0,100,-29.903333,0.392
41,0,100,-29.970000,0.401
42,0,100,-29.890000,0.427
43,0,100,-29.820000,0.432
44,0,100,-29.890000,0.402
45,1,18,4.680000,0.079
46,0,100,-30.000000,0.438
47,1,41,-1.910000,0.202
48,0,100,-29.930000,0.424
49,0,100,-29.980000,0.417
50,0,100,-29.880000,0.431
51,1,15,5.543333,0.066
52,0,100,-30.000000,0.431
53,0,100,-29.980000,0.476
54,0,100,-30.000000,0.426
55,0,100,-29.870000,0.401
56,0,100,-29.700000,0.386
57,0,100,-29.663333,0.477
58,0,100,-29.870000,0.390
59,0,100,-29.630000,0.417
60,0,100,-29.783333,0.417
61,0,100,-29.820000,0.414
62,0,100,-30.000000,0.446
63,0,100,-29.910000,0.440
64,0,100,-30.000000,0.407
65,0,100,-29.970000,0.453
66,0,100,-29.910000,0.395
67,0,100,-29.913333,0.472
68,0,100,-29.930000,0.457
69,0,100,-30.000000,0.453
70,0,100,-29.940000,0.382
71,0,100,-29.780000,0.459
72,0,100,-29.986667,0.394
73,0,100,-29.833333,0.407
74,0,100,-29.550000,0.412
75,0,100,-29.883333,0.421
76,0,100,-30.000000,0.417
77,0,100,-29.820000,0.473
78,0,100,-30.000000,0.415
79,0,100,-29.860000,0.440
80,0,100,-29.970000,0.420
81,0,100,-29.946667,0.451
82,0,100,-30.000000,0.430
83,0,100,-29.760000,0.394
84,0,100,-29.850000,0.405
85,1,36,-0.496667,0.148
86,0,100,-29.970000,0.413
87,0,100,-29.870000,0.478
88,0,100,-30.000000,0.424
89,0,100,-29.730000,0.418
90,0,100,-30.000000,0.396
91,0,100,-29.960000,0.444
92,0,100,-29.810000,0.451
93,0,100,-29.553333,0.478
94,0,100,-29.880000,0.388
95,0,100,-29.980000,0.437
96,0,100,-29.786667,0.406
97,0,100,-29.670000,0.409
98,0,100,-29.870000,0.479
99,0,100,-29.920000,0.390
100,0,100,-29.950000,0.437
