episode,success,steps,episode_reward,time_sec
1,1,11,7.915000,0.034
2,1,18,6.420000,0.052
3,1,9,8.230000,0.026
4,1,17,6.630000,0.049
5,1,16,6.820000,0.045
6,1,12,7.640000,0.037
7,1,13,7.440000,0.041
8,1,13,7.435000,0.039
9,1,21,5.835000,0.059
10,1,36,2.870000,0.109
11,1,3,9.415000,0.011
12,1,9,8.230000,0.028
13,1,15,7.070000,0.045
14,1,22,5.635000,0.062
15,1,20,6.035000,0.057
16,1,11,7.885000,0.035
17,1,9,8.310000,0.027
18,1,9,8.240000,0.030
19,1,19,6.235000,0.052
20,1,14,7.260000,0.043
21,1,28,4.470000,0.076
22,1,20,6.020000,0.056
23,1,8,8.450000,0.025
24,1,21,5.835000,0.057
25,1,22,5.635000,0.062
26,1,7,8.665000,0.023
27,1,23,5.435000,0.062
28,1,17,6.635000,0.050
29,1,17,6.620000,0.047
30,1,19,6.220000,0.053
31,1,14,7.325000,0.039
32,1,14,7.220000,0.040
33,1,26,4.895000,0.075
34,1,20,6.040000,0.064
35,1,12,7.650000,0.037
36,1,18,6.465000,0.053
37,1,3,9.450000,0.011
38,1,25,5.035000,0.069
39,1,5,9.065000,0.017
40,1,13,7.460000,0.040
41,1,13,7.450000,0.038
42,1,15,7.035000,0.042
43,1,18,6.525000,0.052
44,1,8,8.450000,0.025
45,1,3,9.425000,0.011
46,1,6,8.855000,0.019
47,1,21,5.990000,0.058
48,1,16,6.820000,0.044
49,1,5,9.065000,0.017
50,1,14,7.260000,0.040
51,1,14,7.265000,0.041
52,1,22,5.720000,0.060
53,1,8,8.465000,0.026
54,1,11,7.820000,0.033
55,1,21,5.850000,0.059
56,1,7,8.645000,0.022
57,1,26,4.850000,0.073
58,1,7,8.645000,0.023
59,1,8,8.465000,0.025
60,1,6,8.885000,0.020
61,1,18,6.440000,0.052
62,1,13,7.435000,0.036
63,1,30,4.035000,0.085
64,1,17,6.650000,0.050
65,1,9,8.275000,0.028
66,1,15,7.080000,0.044
67,1,9,8.305000,0.028
68,1,5,9.020000,0.017
69,1,9,8.250000,0.029
70,1,9,8.285000,0.027
71,1,27,4.635000,0.075
72,1,3,9.425000,0.011
73,1,10,8.075000,0.031
74,1,22,5.650000,0.061
75,1,11,7.840000,0.033
76,1,25,5.035000,0.069
77,1,12,7.640000,0.036
78,1,43,1.510000,0.121
79,1,13,7.450000,0.039
80,1,24,5.250000,0.066
81,1,20,6.030000,0.057
82,1,13,7.485000,0.038
83,1,12,7.640000,0.036
84,1,6,8.855000,0.020
85,1,23,5.435000,0.065
86,1,19,6.220000,0.052
87,1,16,6.820000,0.044
88,1,24,5.250000,0.066
89,1,7,8.630000,0.021
90,1,12,7.635000,0.036
91,1,16,6.835000,0.045
92,1,6,8.855000,0.019
93,1,6,8.840000,0.020
94,1,16,6.850000,0.044
95,1,9,8.300000,0.028
96,1,18,6.465000,0.050
97,1,6,8.850000,0.018
98,1,17,6.640000,0.050
99,1,8,8.420000,0.025
100,1,30,4.050000,0.081
