episode,success,steps,episode_reward,time_sec
1,0,100,-19.265000,0.297
2,0,100,-20.000000,0.270
3,0,100,-20.000000,0.283
4,0,100,-19.660000,0.265
5,0,100,-20.000000,0.258
6,0,100,-20.000000,0.257
7,0,100,-20.000000,0.264
8,0,100,-20.000000,0.255
9,0,100,-19.990000,0.279
10,0,100,-20.000000,0.286
11,0,100,-19.585000,0.326
12,0,100,-19.970000,0.312
13,0,100,-19.940000,0.272
14,0,100,-20.000000,0.264
15,0,100,-20.000000,0.278
16,0,100,-19.790000,0.281
17,0,100,-19.310000,0.301
18,0,100,-19.960000,0.286
19,0,100,-20.000000,0.271
20,0,100,-19.920000,0.288
21,0,100,-19.945000,0.285
22,0,100,-20.000000,0.264
23,0,100,-19.685000,0.280
24,0,100,-20.000000,0.273
25,0,100,-20.000000,0.284
26,0,100,-20.000000,0.299
27,0,100,-19.975000,0.259
28,0,100,-20.000000,0.283
29,0,100,-19.940000,0.265
30,0,100,-19.890000,0.265
31,0,100,-19.420000,0.280
32,0,100,-20.000000,0.291
33,0,100,-20.000000,0.274
34,0,100,-19.980000,0.284
35,0,100,-19.990000,0.279
36,0,100,-19.955000,0.253
37,0,100,-20.000000,0.317
38,0,100,-20.000000,0.261
39,0,100,-19.325000,0.323
40,0,100,-19.830000,0.273
41,0,100,-20.000000,0.274
42,0,100,-20.000000,0.284
43,0,100,-19.800000,0.275
44,0,100,-19.750000,0.274
45,0,100,-19.735000,0.323
46,0,100,-19.990000,0.283
47,0,100,-20.000000,0.265
48,0,100,-19.920000,0.272
49,0,100,-20.000000,0.273
50,0,100,-19.650000,0.279
51,0,100,-19.965000,0.288
52,0,100,-19.795000,0.269
53,0,100,-20.000000,0.289
54,0,100,-20.000000,0.283
55,0,100,-19.530000,0.269
56,0,100,-20.000000,0.285
57,0,100,-20.000000,0.275
58,0,100,-19.990000,0.274
59,0,100,-19.810000,0.312
60,0,100,-19.630000,0.321
61,0,100,-19.900000,0.263
62,0,100,-20.000000,0.263
63,0,100,-20.000000,0.285
64,0,100,-19.860000,0.297
65,0,100,-19.860000,0.275
66,0,100,-19.815000,0.328
67,0,100,-19.600000,0.320
68,0,100,-19.630000,0.291
69,0,100,-20.000000,0.298
70,1,63,-2.495000,0.196
71,0,100,-20.000000,0.263
72,0,100,-19.705000,0.332
73,0,100,-19.650000,0.303
74,0,100,-19.930000,0.285
75,0,100,-19.835000,0.287
76,0,100,-19.870000,0.267
77,0,100,-19.850000,0.304
78,0,100,-20.000000,0.290
79,0,100,-19.950000,0.291
80,0,100,-19.450000,0.283
81,0,100,-19.980000,0.296
82,0,100,-19.890000,0.282
83,0,100,-20.000000,0.281
84,0,100,-19.960000,0.297
85,0,100,-20.000000,0.285
86,0,100,-20.000000,0.262
87,0,100,-20.000000,0.272
88,0,100,-20.000000,0.285
89,0,100,-19.750000,0.301
90,0,100,-20.000000,0.307
91,0,100,-20.000000,0.281
92,0,100,-19.490000,0.285
93,0,100,-19.890000,0.294
94,0,100,-20.000000,0.285
95,0,100,-20.000000,0.287
96,0,100,-20.000000,0.270
97,0,100,-20.000000,0.291
98,0,100,-19.970000,0.277
99,0,100,-19.750000,0.299
100,0,100,-20.000000,0.281
